4410 4410
1 2130 1559
2 1105 3910
3 63 2100
4 1773 1354
5 562 3922
6 1947 3172
7 94 2733
8 1864 1921
9 2759 3837
10 4069 1403
11 767 945
12 1707 1621
13 890 459
14 1797 497
15 2804 1156
16 1388 891
17 1429 41
18 7 4362
19 1792 966
20 1722 2168
21 1402 2947
22 157 3536
23 3533 2207
24 1727 3446
25 1365 2300
26 4294 3528
27 91 4160
28 4079 1618
29 561 2520
30 4207 1206
31 1592 3932
32 1245 1090
33 2345 1603
34 4340 3083
35 2769 2836
36 458 2038
37 1738 2720
38 1495 2303
39 4084 1781
40 1075 3367
41 3509 2792
42 2710 3277
43 4105 1330
44 613 391
45 3408 3464
46 4333 4295
47 2305 1492
48 451 2292
49 4333 1559
50 1067 761
51 974 3713
52 3703 197
53 2632 708
54 977 2465
55 3533 1168
56 2650 4163
57 3028 512
58 1756 2138
59 1360 4072
60 1160 3037
61 437 2
62 693 3476
63 1737 2267
64 2111 2761
65 635 3813
66 1182 350
67 3271 3137
68 878 3193
69 1446 1688
70 9 2972
71 3730 3005
72 1098 2398
73 3899 4273
74 1442 3917
75 3193 463
76 1782 3714
77 390 4357
78 2606 425
79 4286 3711
80 4358 3673
81 2843 3832
82 1247 2046
83 239 2287
84 380 333
85 1275 3278
86 694 1300
87 1572 2745
88 2452 3856
89 1381 2502
90 577 176
91 3986 1042
92 1164 105
93 102 2058
94 547 2262
95 1857 3075
96 1640 2187
97 1209 1260
98 4215 2673
99 164 239
100 3740 3369
101 3415 2866
102 1419 1602
103 2843 663
104 1521 1484
105 2771 1036
106 1845 538
107 3879 958
108 2453 1007
109 916 454
110 1486 2635
111 2782 1759
112 4202 268
113 538 4328
114 4299 707
115 3864 2116
116 1878 502
117 1048 2633
118 3837 2758
119 3961 3080
120 91 3753
121 948 2296
122 425 1151
123 4367 2080
124 702 482
125 1088 352
126 1088 1251
127 385 4084
128 2245 2792
129 1323 3396
130 2717 3813
131 3404 2735
132 2798 478
133 3811 2015
134 2088 2791
135 2695 3499
136 2570 609
137 221 323
138 3574 2326
139 1318 2890
140 3631 3096
141 2096 431
142 792 3880
143 3803 2167
144 3665 3696
145 971 2438
146 770 4335
147 3536 2346
148 712 497
149 1898 2727
150 1116 3888
151 3806 1470
152 2089 3827
153 1198 3997
154 2224 3517
155 158 3507
156 150 4317
157 490 1034
158 4018 2202
159 3985 2377
160 56 2338
161 3289 782
162 453 3808
163 2154 324
164 3784 1892
165 56 560
166 4047 2963
167 177 3874
168 1321 4143
169 3299 1199
170 2 803
171 3869 2564
172 656 3809
173 1679 990
174 368 2779
175 3283 3289
176 3275 2268
177 3310 3834
178 719 2907
179 3531 1479
180 1982 754
181 619 3073
182 857 484
183 498 2875
184 483 3407
185 2244 2244
186 3131 3248
187 2270 4126
188 1144 3527
189 4249 793
190 349 2493
191 373 90
192 3181 1738
193 1853 357
194 4340 1445
195 675 314
196 4249 3007
197 3445 1183
198 1760 3591
199 969 1097
200 3026 1967
201 3282 3983
202 888 132
203 378 1952
204 3355 129
205 1184 704
206 34 492
207 924 2223
208 1691 680
209 1675 2214
210 4126 1501
211 3073 1175
212 716 4250
213 4081 701
214 1308 2826
215 2884 4081
216 2408 567
217 1656 1139
218 4069 1312
219 2049 258
220 4061 1386
221 25 3266
222 4400 1372
223 1238 616
224 3956 650
225 1221 2114
226 502 3683
227 745 3123
228 1104 479
229 681 3412
230 1055 3610
231 65 758
232 2245 347
233 1524 3329
234 218 654
235 3001 1771
236 2657 2238
237 1485 2582
238 2761 2561
239 1481 2348
240 1338 2986
241 259 739
242 2797 1428
243 1415 1835
244 117 3214
245 4054 1434
246 3255 4196
247 1533 3128
248 3696 945
249 3958 3528
250 296 601
251 2202 3321
252 1102 2428
253 682 731
254 2771 628
255 1887 4192
256 4177 3114
257 551 4176
258 2780 1771
259 318 318
260 3231 423
261 1160 1110
262 3319 2594
263 2532 2781
264 4232 4294
265 1920 2069
266 830 837
267 3097 1479
268 3978 198
269 976 172
270 3344 1327
271 2143 2659
272 1488 3165
273 3898 1926
274 1123 1456
275 4088 707
276 1519 3134
277 1101 1016
278 3050 2259
279 886 4334
280 2664 104
281 2311 283
282 942 3983
283 2279 3943
284 2077 1108
285 803 1236
286 3474 2019
287 3904 980
288 4388 1867
289 2766 1510
290 3605 774
291 3685 1750
292 620 2005
293 1690 112
294 1149 3889
295 3977 1425
296 3548 534
297 1413 3678
298 1121 4205
299 2103 2408
300 2658 1681
301 533 4020
302 2241 4229
303 1357 4022
304 157 245
305 1659 2013
306 342 385
307 240 706
308 3103 36
309 2733 4043
310 2094 3526
311 2228 3229
