3900 3900
1 1838 1638
2 1551 1484
3 1230 637
4 2161 3388
5 2209 2479
6 1918 1897
7 2122 1044
8 602 1132
9 3039 3645
10 3546 1515
11 2156 3809
12 2924 2892
13 515 3828
14 14 2039
15 1228 2134
16 2599 2188
17 773 1005
18 2135 2097
19 3141 238
20 2295 3459
21 110 1806
22 2790 3547
23 2998 1427
24 3802 3051
25 1286 2944
26 1321 50
27 1242 933
28 2041 2448
29 441 2596
30 1534 85
31 3102 2437
32 2731 637
33 2173 3283
34 576 2684
35 2662 3503
36 3518 691
37 1386 204
38 1400 1342
39 599 1597
40 332 151
41 2699 155
42 2037 2239
43 1108 173
44 876 380
45 2643 836
46 2944 2811
47 1236 214
48 1738 1995
49 900 2412
50 2941 1798
51 1394 2124
52 3083 582
53 827 2808
54 716 38
55 1313 711
56 906 1218
57 2346 2583
58 1249 3836
59 92 1513
60 592 2113
61 2900 2997
62 2952 1259
63 1072 605
64 233 1724
65 2401 3507
66 2878 1759
67 1372 1280
68 2968 1486
69 671 152
70 614 1123
71 1832 3620
72 3032 87
73 2786 651
74 3161 1224
75 1595 2864
76 85 2021
77 3681 538
78 2643 1132
79 684 1169
80 419 1363
81 3211 989
82 311 815
83 406 944
84 3651 2365
85 2811 3317
86 1055 486
87 852 1398
88 380 1338
89 764 2949
90 1086 23
91 929 27
92 3744 2130
93 1638 1524
94 3144 2534
95 1721 1295
96 664 1536
97 283 3589
98 677 219
99 2970 3680
100 3300 505
101 3363 986
102 1238 113
103 3736 941
104 3816 2402
105 476 377
106 882 2545
107 3170 1525
108 2752 410
109 110 1794
110 963 3869
111 1562 590
112 165 2715
113 1157 3876
114 891 1049
115 710 3707
116 3281 3168
117 1190 819
118 1975 1058
119 685 3174
120 63 561
121 1106 2812
122 1420 2406
123 1366 542
124 2389 1719
125 3659 3661
126 452 1037
127 397 491
128 3609 556
129 2128 929
130 1009 355
131 3676 169
132 3420 300
133 1082 586
134 1027 1103
135 3403 1441
136 878 1546
137 3057 2398
138 81 86
139 700 3752
140 1728 2960
141 895 1113
142 1344 742
143 3512 1086
144 1716 2263
145 3810 1065
146 1172 3615
147 3620 3367
148 2036 1232
149 441 625
150 861 1802
151 3766 2613
152 2440 765
153 2487 926
154 527 3733
155 561 3249
156 1472 885
157 2719 77
158 2610 2480
159 268 3526
160 2398 3188
161 1801 3843
162 2327 2911
163 2864 461
164 2982 3404
165 3360 1516
166 3225 633
167 2649 515
168 229 2882
169 2238 1957
170 993 255
171 3105 1521
172 2349 698
173 2515 1254
174 3307 187
175 2293 2147
176 364 1667
177 3054 3597
178 802 1850
179 1066 1466
180 2333 3379
181 2687 984
182 3680 1982
183 2934 166
184 1449 2238
185 907 2295
186 2895 632
187 792 2845
188 1251 414
189 1923 155
190 1729 91
191 2151 2482
192 1281 2116
193 3277 1932
194 1534 811
195 656 255
196 2461 2999
197 1817 1656
198 2493 3828
199 135 575
200 2433 859
201 642 2882
202 1462 1640
203 1354 1625
