3780 3780
1 2428 2880
2 2635 3231
3 3655 2965
4 3032 830
5 3450 2143
6 2602 2125
7 1482 133
8 3462 3314
9 301 757
10 2674 2785
11 797 1834
12 2707 1468
13 1415 480
14 2225 3268
15 1077 3455
16 1756 654
17 3447 3372
18 1213 2770
19 1233 2291
20 2426 1586
21 3438 1903
22 3578 1502
23 1261 1660
24 1441 395
25 1139 770
26 2002 2149
27 280 1395
28 3754 2838
29 517 1327
30 3416 336
31 91 33
32 2185 2318
33 1329 53
34 550 1809
35 2591 2316
36 140 2284
37 1253 1379
38 3055 3478
39 1330 628
40 738 3671
41 1991 2941
42 2150 3642
43 3535 730
44 2428 245
45 3168 1406
46 2372 2562
47 865 1328
48 68 693
49 2785 2360
50 1982 753
51 2140 283
52 2617 643
53 3093 263
54 1385 1392
55 3448 2476
56 808 1587
57 333 354
58 564 455
59 2652 2792
60 1894 3730
61 1282 2968
62 1829 1118
63 2828 853
64 1656 1587
65 3615 2145
66 296 3205
67 2244 2302
68 906 2651
69 437 2091
70 2435 3125
71 955 1382
72 856 3470
73 1581 25
74 3264 345
75 2709 497
76 32 2636
77 2277 2023
78 502 465
79 769 3533
80 2886 1452
81 2503 2687
82 2681 2174
83 3155 1987
84 3498 1161
85 264 1650
86 3549 904
87 175 1684
88 2362 1708
89 239 1497
90 911 2950
91 2888 3257
92 2053 3387
93 1356 2225
94 3176 2002
95 1207 507
96 3245 2481
97 2317 3576
98 2192 2679
99 1713 3096
100 3514 3576
101 1124 1377
102 580 1521
103 264 2743
104 2797 1989
105 2507 3128
106 1596 2324
107 2767 2888
108 326 1776
109 435 1011
110 551 265
111 989 3162
112 1970 1265
113 2549 682
114 3010 396
115 1482 3175
116 129 1636
117 3244 1268
118 1732 3652
119 770 2767
120 657 3174
121 1145 3360
122 3060 2050
123 2313 141
124 2110 610
125 1809 3441
126 1962 599
127 1113 281
128 3100 2689
129 1819 1306
130 2766 3037
131 1363 1100
132 2380 2909
133 924 2659
134 1124 386
135 382 16
136 3023 3554
137 633 3230
138 2827 2629
139 609 2105
140 1822 3405
141 3124 3346
142 157 2735
143 462 2129
144 1636 3507
145 2907 220
146 2657 135
147 646 2133
148 1403 3080
149 1460 3169
150 1449 1902
151 706 1662
152 351 2130
153 2075 2586
154 1960 2776
155 2213 2124
156 2461 517
157 3703 2160
158 237 2093
159 840 1446
160 3665 1185
161 186 3624
162 1086 817
163 1544 2797
164 3249 1044
165 1212 3036
166 126 176
167 1215 3612
168 516 2388
169 3176 1363
170 32 627
171 1960 2430
172 1768 1911
173 1974 1425
174 754 2349
175 1914 1088
176 3708 1455
177 2274 1409
178 46 1063
179 354 943
180 3631 2714
181 700 1306
182 3172 1773
183 1774 1851
184 1055 2242
185 2042 3366
186 154 2599
187 1386 1527
188 3514 3162
189 550 222
190 2571 2844
191 2494 1507
192 2341 3220
193 1800 3708
194 2517 2606
195 94 3336
196 3064 865
197 848 2148
198 3747 2612
199 2637 1275
200 551 1564
201 2218 2376
202 2671 1958
203 3695 1823
204 1180 3035
205 2445 2751
206 3761 1133
207 503 1954
208 2439 3540
209 3137 3093
210 1174 2841
211 2878 420
212 585 297
213 456 3510
214 3606 1837
215 698 3052
216 3645 3436
217 2597 3599
218 151 2759
219 3647 3249
220 610 1048
221 3496 708
222 927 3005
223 3117 507
224 2847 207
225 3475 2288
226 1070 3664
227 2420 2891
228 1285 2762
229 2485 3403
230 1738 589
231 2027 3418
232 3385 336
233 1197 3520
234 1293 2211
235 1450 2058
236 2363 1163
237 1195 972
238 1774 1123
239 2737 348
240 3432 1786
241 2940 325
242 3212 2636
243 2894 2620
244 2445 3137
