3720 3720
1 2721 344
2 94 3052
3 1926 2971
4 947 3145
5 3615 632
6 3018 2217
7 540 3708
8 2294 1586
9 1281 454
10 3092 84
11 3354 3640
12 1906 1667
13 1377 1162
14 115 3445
15 171 3312
16 3374 1717
17 913 3662
18 1529 1999
19 1022 1448
20 1008 1540
21 1796 1286
22 1459 3128
23 541 1152
24 3502 3507
25 118 2566
26 2954 2309
27 2790 3340
28 1476 478
29 1480 396
30 76 2013
31 1268 1108
32 1633 838
33 429 3705
34 2156 3209
35 767 2964
36 2490 1
37 1519 2788
38 2782 1122
39 3272 1036
40 2374 175
41 3699 1887
42 3068 3363
43 3110 3369
44 1944 510
45 3200 2288
46 2291 2138
47 1780 2011
48 1943 3607
49 844 1465
50 1174 1131
51 841 3214
52 1881 238
53 3152 2097
54 2851 2630
55 2774 3553
56 668 1230
57 1743 1673
58 3441 252
59 1619 857
60 2940 771
61 3539 1552
62 3512 150
63 2154 2423
64 265 1998
65 2919 1591
66 1697 478
67 3451 46
68 373 2988
69 486 1966
70 3026 2899
71 1470 1310
72 3426 1327
73 2883 3533
74 1427 961
75 1708 1100
76 1362 2300
77 678 115
78 1555 503
79 223 895
80 1693 2212
81 126 3523
82 460 631
83 2885 900
84 1726 2315
85 1081 1361
86 3435 2
87 3602 3235
88 2502 3172
89 2606 1570
90 1297 3002
91 434 1808
92 2528 1763
93 1108 2850
94 2581 902
95 2915 267
96 2020 609
97 416 3467
98 1119 953
99 3401 1201
100 237 1755
101 3074 3620
102 2262 139
103 1767 225
104 3482 499
105 3441 984
106 235 855
107 1101 3559
108 2456 2286
109 2051 3403
110 516 1163
111 1084 2684
112 1030 884
113 2317 3585
114 242 2915
115 620 1532
116 208 1892
117 1193 1567
118 3187 462
119 2967 1079
120 1061 1821
121 2211 1607
122 49 2271
123 516 928
124 3289 1038
125 171 1216
126 1353 2501
127 2285 1121
128 916 2911
129 950 2252
130 1317 1948
131 1561 1621
132 1784 909
133 53 2841
134 507 3242
135 1850 2421
136 2079 1378
137 1197 2496
138 1475 2947
139 312 2516
140 1587 227
141 2893 2393
142 988 806
143 2428 3451
144 580 1312
145 1323 3637
146 1456 29
147 1598 1053
148 3086 3615
149 3159 2274
150 2876 281
151 3031 3187
152 1064 34
153 2278 346
154 1721 2275
155 2352 1898
156 3046 532
157 777 3236
158 3110 92
159 1378 2520
160 2047 1768
161 3611 1394
162 259 2118
163 219 139
164 2504 546
165 2295 2074
166 1415 369
167 199 3594
168 968 844
169 3055 2950
170 2779 1047
171 3589 3114
172 338 3243
173 286 699
174 437 2768
175 102 1482
176 1758 119
177 3711 3285
178 2823 1831
179 3001 3479
180 3296 2318
181 716 666
182 3189 3251
183 18 1577
184 1295 746
185 3024 858
186 1690 2167
187 494 1748
188 3423 3686
189 1469 3542
190 2347 1482
191 512 3505
192 856 413
193 1551 3550
194 1850 200
195 1032 1522
196 1388 2267
197 2702 1553
198 3580 1919
199 1231 1657
200 397 1874
201 1832 153
202 1700 3211
203 2516 3137
204 2509 2230
205 965 1859
206 678 730
207 1906 2587
208 1468 577
209 377 796
210 2269 1080
211 511 2459
212 582 352
213 1686 23
214 462 1924
215 2814 3065
216 1330 1669
217 2448 2416
218 2690 1730
219 2158 440
220 2244 3571
221 1583 1276
222 1632 3399
223 1514 898
224 3148 1445
225 3592 1719
226 337 864
227 431 2466
228 3365 2447
229 988 1589
230 3218 484
231 1129 457
232 694 1346
233 2135 145
234 1013 1821
235 2765 290
236 2245 1301
237 2722 1337
238 1312 323
239 1392 3469
240 1127 23
241 1610 1791
242 2948 3201
243 175 3592
244 625 1574
245 519 3546
246 2111 2229
247 205 1089
248 666 3443
249 766 651
250 811 828
251 1897 3157
252 2558 2915
253 1087 808
254 1318 3204
255 2405 1893
256 3653 656
257 2888 1565
258 1048 3560
259 784 300
260 1409 2686
261 504 3126
262 1055 2032
263 2884 202
264 2108 2950
265 2796 734
266 1278 2639
267 2649 507
268 2632 3222
269 1134 1243
270 2729 1955
271 1929 2497
272 1358 2439
273 1313 2240
274 2075 952
275 1393 1950
276 159 894
277 2902 3353
278 2889 2021
279 1078 331
