1840 1840
1 1174 594
2 611 1523
3 1180 1363
4 1674 213
5 1346 208
6 132 500
7 529 704
8 943 1011
9 799 608
10 1377 1137
11 227 603
12 973 1209
13 217 1083
14 1586 106
15 760 46
16 1701 678
17 595 1021
18 928 942
19 669 1834
20 1595 254
21 1776 1304
22 58 1157
23 943 863
24 103 1752
25 186 1135
26 1313 1240
27 898 357
28 1124 1153
29 734 620
30 11 1443
31 1134 278
32 516 1622
33 1790 620
34 931 586
35 509 1778
36 650 525
37 478 1773
38 104 1377
39 1582 1337
40 591 1085
41 296 1159
42 554 498
43 1685 788
44 798 929
45 600 128
46 608 203
47 1737 13
48 1143 905
49 1728 822
50 404 93
51 1205 1298
52 576 761
53 1701 1529
54 580 1327
55 1016 518
56 703 216
57 528 958
58 147 1497
59 836 1248
60 1553 18
61 1503 1517
62 1095 1513
63 626 474
64 39 1143
65 129 1539
66 1225 529
67 1021 915
68 1268 1242
69 621 17
70 1001 1110
71 35 621
72 1360 194
73 140 1132
74 1319 179
75 1015 528
76 1703 1341
77 1658 715
78 1642 533
79 1329 1109
80 1099 680
81 1225 380
82 716 1212
83 717 1644
84 1646 248
85 1390 688
86 1836 1280
87 1224 951
88 585 1124
89 1058 1114
90 1163 1354
91 1158 29
92 1832 376
93 1250 195
94 1184 934
95 318 1511
96 1291 1380
97 255 9
98 133 1752
99 732 1670
100 278 283
101 1711 1004
102 487 484
103 1246 955
104 514 1460
105 603 575
106 1417 1348
107 1640 942
108 1466 428
109 239 125
110 1458 102
111 321 984
112 559 915
113 301 1569
114 1690 12
115 1027 729
116 1685 1499
117 1610 1293
118 481 1146
119 399 1282
120 388 636
121 1743 1348
122 393 971
123 246 492
124 1271 1394
125 985 1344
126 423 252
127 689 1519
128 1120 1181
129 537 221
130 1637 800
131 106 892
132 1618 560
133 181 1420
134 435 1594
135 65 1588
136 1718 819
137 1349 769
138 1393 262
139 584 782
140 1639 385
141 1511 1685
142 327 641
143 1512 789
144 101 1290
145 1052 1349
146 429 875
147 457 1751
148 294 546
149 1465 81
150 1060 1660
151 93 888
152 928 688
153 1239 1581
154 267 1469
155 342 1085
156 416 1712
157 51 1060
158 1050 1323
159 988 1345
160 935 626
161 222 672
162 1051 1751
163 136 772
164 1687 1833
165 782 675
166 700 1545
167 715 887
168 395 253
169 1163 977
170 830 280
171 136 1521
172 700 681
173 835 1187
174 537 451
175 1653 364
176 1260 173
177 1015 1590
178 438 1707
179 1183 1081
180 223 173
181 1371 266
182 931 1111
183 1331 1160
184 301 1553
185 1002 68
186 147 815
187 181 81
188 66 147
189 1296 1485
190 1019 305
191 205 606
192 910 52
193 1006 32
194 166 799
195 501 1838
196 742 1495
197 1786 624
198 962 943
199 1725 1780
200 1697 516
201 1196 1775
202 273 1690
203 999 421
204 1339 1318
205 1538 904
206 168 910
207 1707 510
208 581 1277
209 876 1798
210 1715 1724
211 1171 1564
212 723 445
213 785 1563
214 256 937
215 144 690
216 812 1054
217 1177 58
218 976 1185
219 516 743
220 414 74
221 736 909
222 1433 1248
223 1270 500
224 264 1026
225 1785 479
226 166 536
227 1 1114
228 1054 1145
229 937 1027
230 1077 1710
231 1445 1499
232 1752 263
233 584 588
234 1144 1628
235 1781 1580
236 1683 983
237 820 659
238 1509 1024
239 967 714
240 1087 1481
241 1069 948
242 54 316
243 1111 1057
244 1215 1601
245 1258 177
246 74 212
247 1236 518
248 908 951
249 1378 509
250 274 1684
251 81 1695
252 770 1797
253 516 1474
254 1732 1799
255 278 645
256 226 556
257 928 1037
258 1004 1184
259 157 969
260 334 1503
261 187 1548
262 726 773
263 245 780
264 977 246
265 1615 1671
266 309 735
267 210 1478
268 1092 460
269 169 1236
270 1503 1820
271 1531 288
272 1513 817
273 794 1088
274 270 381
275 458 1273
276 948 730
277 758 989
278 1249 728
279 640 1429
280 1405 1692
281 615 639
282 121 1158
283 1470 1033
284 1328 628
285 1035 1823
286 1181 838
287 1565 1537
288 1501 1698
289 1362 1688
290 1670 601
291 1255 1754
292 857 841
293 609 1596
294 116 756
295 508 184
296 1722 961
297 450 960
298 1031 1666
299 846 177
300 239 278
301 114 267
302 1734 463
303 854 560
304 1558 982
305 1265 1547
306 1836 1661
307 1388 1555
308 835 1750
309 837 912
310 790 67
311 1570 430
312 752 926
313 1832 543
314 934 201
315 1226 1062
316 1399 1256
317 757 1553
318 1059 1182
319 524 1654
320 1290 1813
321 1103 1106
322 982 1554
323 1137 669
324 1388 1720
325 474 1538
326 1119 1564
327 762 446
