2710 2710
1 2266 547
2 1448 1008
3 1559 1520
4 2459 1498
5 1948 361
6 753 1391
7 905 1507
8 1963 1737
9 1922 2079
10 1442 1524
11 1783 20
12 646 27
13 1685 2436
14 759 1701
15 108 2639
16 274 789
17 1175 2423
18 1959 1595
19 1579 1775
20 2506 2273
21 1381 520
22 2290 69
23 1047 1581
24 1640 1806
25 670 2489
26 2581 442
27 1472 1760
28 430 85
29 634 874
30 1941 2226
31 1977 2589
32 429 823
33 1496 868
34 1236 50
35 104 1103
36 619 562
37 2339 616
38 327 1585
39 1375 2103
40 2605 2423
41 1766 142
42 2347 396
43 665 593
44 1426 1311
45 2366 439
46 2365 348
47 1671 736
48 2126 2153
49 596 2605
50 1840 1572
51 1561 1812
52 1526 1706
53 2403 336
54 1036 48
55 2618 2439
56 1899 220
57 2073 1302
58 234 1722
59 636 642
60 186 2280
61 381 731
62 1078 2439
63 1817 1594
64 22 2151
65 10 137
66 945 2126
67 1361 2452
68 2478 2435
69 2575 1903
70 1019 790
71 176 1406
72 2385 2184
73 2127 1216
74 216 2177
75 1035 1053
76 576 831
77 477 1174
78 118 1456
79 2178 995
80 513 1406
81 18 2050
82 2667 767
83 433 2268
84 2120 2196
85 2361 1447
86 364 155
87 1875 481
88 2656 1264
89 1460 626
90 1128 1123
91 2102 424
92 945 234
93 1284 519
94 830 336
95 2130 638
96 2516 1737
97 1122 494
98 1549 865
99 1039 1922
100 2709 199
101 1977 590
102 430 42
103 363 592
104 2452 1012
105 2284 1564
106 614 1015
107 2702 1977
108 1540 811
109 2394 2267
110 1880 2151
111 651 929
112 1174 298
113 106 497
114 798 256
115 1355 2519
116 1485 2555
117 391 34
118 1139 1242
119 2184 2615
120 2660 2032
121 387 1213
122 2513 986
123 2535 1496
124 545 2151
125 1403 2357
126 495 738
127 1999 2470
128 2624 1392
129 2106 1738
130 1930 2579
131 396 1413
132 537 114
133 2701 800
134 2446 2467
135 2406 962
136 2110 2229
137 649 1503
138 1098 57
139 2638 1354
140 4 1141
141 323 1224
142 1092 1154
143 1904 142
144 1595 952
145 659 269
146 2315 1987
147 722 1570
148 1864 975
149 1669 530
150 901 1572
151 1367 1824
152 1029 986
153 535 1478
154 1760 1808
155 1928 1908
156 152 2314
157 1632 1843
158 2451 2675
159 633 1583
160 604 94
161 360 588
162 596 898
163 563 2701
164 1225 435
165 1608 1858
166 1959 1219
167 1480 1477
168 295 655
169 1675 2220
170 1068 1827
171 901 2222
172 2371 1584
173 889 1093
174 2409 1258
175 1753 1321
176 1848 2407
177 1845 856
178 1115 1369
179 1941 1754
180 205 1192
181 2622 1577
182 765 1499
183 2542 2057
184 1933 641
185 748 2172
186 1537 758
187 151 2052
188 564 51
189 32 1345
190 76 378
191 2534 725
192 2259 2614
193 1289 1767
194 1603 2631
195 86 53
196 1536 35
197 605 2218
198 2360 1887
199 515 2693
200 1236 2323
201 1311 1817
202 1040 1095
203 2347 2571
204 1368 1781
205 2213 1838
206 263 1431
207 89 1607
208 164 621
209 1498 1624
210 569 348
211 1158 1827
212 1215 1647
213 295 2189
214 1227 1749
215 574 1964
216 2030 1423
217 2212 1709
218 1678 298
219 2370 2689
220 734 982
221 206 1138
222 922 1501
223 1244 2272
224 2426 2012
225 76 27
226 750 1159
227 2559 168
228 1312 2341
229 2220 710
230 1745 86
231 603 862
232 1406 2052
233 1051 1234
234 911 634
235 1858 268
236 935 1246
237 2293 1089
238 1524 1013
239 857 976
240 1786 302
241 2001 2312
242 2455 2
243 1782 1414
244 2336 655
245 2202 1256
246 445 711
247 1786 75
248 66 1421
249 1310 594
250 2390 1052
251 326 1499
252 962 1975
253 462 1870
254 1822 2242
255 1762 843
256 1487 350
257 1877 2554
258 2339 332
259 1109 270
260 275 309
261 231 1953
262 549 2149
263 1717 2704
264 2323 206
265 2513 1532
266 451 633
267 1582 1432
268 2178 117
269 1713 1769
270 377 2179
271 741 1990
272 1738 615
273 939 2285
274 49 1782
275 2668 2227
276 146 1828
277 2431 503
278 1378 1820
279 1043 461
280 335 812
281 2185 197
282 796 63
283 1894 2203
284 2417 20
285 951 860
286 1948 2622
287 338 1523
288 2410 2025
289 1381 646
290 2171 1662
291 2535 1639
292 482 325
293 2339 2066
294 2287 236
295 1742 1266
296 461 2694
297 1524 691
298 2269 658
299 1574 723
300 412 371
301 1926 1506
302 1477 1805
303 1474 1916
304 341 350
305 1190 1529
306 2516 1841
307 2300 686
308 2680 1268
309 367 1033
310 2183 10
311 1213 1403
312 1832 2608
313 724 1024
314 2274 167
315 1524 1983
316 721 117
317 476 721
318 349 1300
319 1229 1888
320 158 968
321 1777 2482
322 1341 1366
323 2425 1251
324 1653 1262
325 106 2461
326 2221 681
327 1147 309
328 2511 1997
329 2658 2236
330 1210 1395
331 1270 2047
332 1914 2393
333 309 514
334 1222 1820
335 2448 356
336 499 1135
337 92 1872
338 173 1629
339 1500 1710
340 1095 2340
341 937 2357
342 646 1675
343 616 1551
344 967 2063
345 1316 1736
346 1239 1367
347 1672 2099
348 2464 2215
349 2393 2225
350 2112 1007
351 1180 1604
352 407 1079
353 215 2069
354 1565 707
355 1911 635
356 675 878
357 738 2216
358 1157 1809
359 525 1009
360 2483 816
361 1744 1932
362 2591 2660
363 974 65
364 32 2492
365 1024 1594
366 2054 1561
367 2439 494
368 72 2506
369 772 343
370 466 2225
371 1462 1470
372 964 897
373 815 157
374 346 2246
375 2121 2145
376 2156 1942
377 2562 128
378 854 1326
379 1961 2445
380 312 472
381 2052 2566
382 865 649
383 1737 462
384 831 1958
385 2347 1421
386 1229 1073
387 2002 1938
388 225 510
389 1219 2496
390 1992 1326
391 349 2453
392 1650 14
393 397 593
394 765 1681
395 123 1144
396 548 803
397 1697 2497
398 124 493
399 841 1438
400 2213 667
401 567 1727
402 1348 2616
403 1043 2175
404 1324 799
405 2219 1579
406 2025 2448
407 1088 1836
408 1314 208
409 967 2494
410 457 2260
411 2631 1567
412 851 11
413 99 2021
414 1448 2710
415 2356 1085
416 1688 2334
417 399 215
418 1802 1266
419 1615 1765
420 2361 1617
421 869 2626
422 359 21
423 962 147
424 1903 2290
425 112 1867
426 1543 1234
427 1482 192
428 2479 2265
429 823 603
430 335 915
431 2094 1196
432 1327 2542
433 2355 590
434 1885 1418
435 940 243
436 2332 115
437 2072 92
438 637 2635
439 140 1614
440 394 2583
441 303 1954
442 750 1833
443 597 2319
444 2169 657
445 263 741
446 695 1172
447 1874 801
448 648 1310
449 2486 712
450 1668 2427
451 1758 2014
452 1383 1833
453 2094 1557
454 2112 1514
455 126 565
456 2300 128
457 2260 1149
458 1740 1754
459 2025 619
460 765 1343
461 1694 1547
462 2043 1794
463 2636 1836
464 566 1874
465 516 1470
466 279 81
467 2472 346
468 561 241
469 2591 130
470 2346 1319
471 304 380
472 978 1363
473 2249 2094
474 1071 296
475 774 2504
476 2475 2112
477 727 1960
478 2703 486
479 2456 2235
480 433 821
481 337 2588
482 2545 895
483 605 1753
484 2308 156
485 1505 330
486 2637 927
487 1392 2421
488 1527 1897
489 452 2085
490 1746 99
491 1561 292
492 2059 513
493 2559 245
494 1774 9
495 1488 623
496 500 413
497 1135 1396
498 1017 179
499 1659 1612
500 1339 2205
501 202 584
502 2350 1565
503 1988 1833
504 2063 2271
505 231 706
506 1875 2697
507 819 50
508 351 1492
509 2261 162
510 1843 53
511 476 2465
512 1920 2430
513 100 2685
514 109 768
515 2123 171
516 2144 2599
517 1258 1106
518 2617 1882
519 2272 1593
520 1353 79
521 1479 319
522 1087 1877
523 2482 2372
524 2044 1875
525 1537 2333
526 1595 194
527 754 119
528 1324 34
529 1301 2691
530 2300 205
531 2035 336
532 1489 1737
533 82 2680
534 1643 1884
535 56 1915
536 2520 560
537 1349 1874
538 37 1406
539 231 1388
540 2138 961
541 340 1292
542 245 2357
543 66 1407
544 2409 2408
545 1388 431
546 998 600
547 2271 2002
548 241 2491
549 924 2462
550 2360 2207
551 402 1969
552 711 335
553 1165 1961
554 154 1981
555 2136 2015
556 1704 272
557 2047 2481
558 741 2187
559 2167 301
560 649 2238
561 1182 2135
562 484 1484
563 2083 1809
564 421 2323
565 1365 138
566 348 2630
567 585 1616
568 1344 1704
569 1244 929
570 1183 1721
571 1341 990
572 500 594
573 904 80
574 2130 1133
575 807 1808
576 2035 2564
577 1970 799
578 1386 2028
579 2057 1017
580 2235 672
581 2658 642
582 336 106
583 1921 2386
584 1617 565
585 1626 2403
586 1430 350
587 207 2631
588 1895 265
589 2460 1149
590 1278 2245
591 1913 1268
592 1627 1017
593 1074 2052
594 2149 294
595 411 1829
596 875 2653
597 1347 102
598 2415 1819
599 1395 2547
600 120 957
601 1595 1457
602 2686 932
603 1682 2578
604 2027 2554
605 2387 1976
606 1745 1077
607 1658 377
608 1303 2126
609 1954 506
610 2492 646
611 2613 1949
612 1804 1312
613 610 2602
614 2275 1538
615 2002 814
616 2509 1011
617 1149 371
618 2347 2468
619 1921 2087
620 892 1868
621 525 891
622 2442 2667
623 2222 38
624 1622 335
625 1146 1685
626 198 672
627 924 20
628 2510 794
629 1873 964
630 2548 302
631 2648 277
632 1047 1332
633 1248 1500
634 1544 1629
635 626 1370
636 2343 1247
637 139 1960
638 848 1593
639 1703 356
640 595 195
641 1324 2310
642 2702 803
643 2486 1278
644 1628 2294
645 2108 1629
646 727 1995
647 619 1511
648 2694 2037
649 1352 1602
650 2431 145
651 1544 586
652 2508 2257
653 33 2416
654 881 2667
655 1992 1883
656 1077 2563
657 1445 1143
658 1954 1357
659 1732 807
660 1653 606
661 2204 2236
662 1740 1762
663 2414 1836
664 2255 296
665 1636 2431
666 551 1599
667 1127 92
668 2118 1796
669 224 58
670 1817 2454
671 150 1165
672 169 921
673 436 2434
674 1023 1546
675 97 780
676 1054 2118
677 1303 2464
678 2168 2266
679 1572 482
680 1105 1419
681 1020 2110
682 2321 1824
683 1841 1910
684 2307 951
685 1690 146
686 1247 1835
687 243 1111
688 65 823
689 2139 2130
690 72 717
691 1817 855
692 1416 901
693 2218 2311
694 362 1133
695 1099 2546
696 773 1357
697 1851 1795
698 2375 720
699 2558 2590
700 2646 1068
701 952 2340
702 742 2567
703 1752 379
704 407 696
705 1985 924
706 1508 1059
707 1874 2604
708 51 1875
709 597 1103
710 1115 304
711 2374 1488
712 1972 2233
713 1770 2462
714 1542 1776
715 2496 1091
716 1145 297
717 910 211
718 190 2344
719 2039 533
720 2235 2659
721 566 1798
722 1625 698
723 2001 2126
724 838 2086
725 1177 203
726 2116 1851
727 1947 1308
728 397 1983
729 121 1212
730 1676 1953
731 2452 1247
732 2384 1723
733 258 455
734 250 1457
735 2510 375
736 1568 1457
737 906 2382
738 2419 852
739 1315 395
740 675 64
741 2024 1545
742 1581 2317
743 660 285
744 1519 2008
745 2386 885
746 236 313
747 607 1168
748 255 309
749 1358 2206
750 2610 328
751 485 124
752 1742 1443
753 2315 2348
754 2230 2378
755 766 1039
756 2533 262
757 1422 471
758 1955 2305
759 2655 1821
760 372 15
761 1207 938
762 1124 2217
763 181 1625
764 1880 877
765 1870 472
766 1850 1484
767 1756 941
768 1323 2057
769 2603 1188
770 2638 102
771 1891 1473
772 2648 484
773 2320 280
774 1040 591
775 2568 884
776 1515 1604
777 1528 903
778 1135 334
779 1527 378
780 492 377
781 909 1420
782 1952 1168
783 395 2446
784 2239 1757
785 2509 683
786 1076 1788
787 1894 2016
788 865 1751
789 2214 1631
790 621 510
791 1045 275
792 2526 1050
793 874 2346
794 552 1762
795 1409 2273
796 2302 694
797 1262 2417
798 2252 1678
799 1408 1993
800 2393 1722
801 1517 2436
802 924 2284
803 2023 2442
804 393 1390
805 805 1556
806 548 1830
807 315 1997
808 1140 1013
809 691 1240
810 1176 1653
811 2353 1511
812 130 516
813 765 653
814 653 1245
815 792 1808
816 837 2643
817 572 1961
818 1661 501
819 1406 1973
820 663 2408
821 474 114
822 1694 2240
823 484 370
824 2651 218
825 677 767
826 166 714
827 89 373
828 1985 1001
829 1667 1024
830 1001 1441
831 551 859
832 2696 2264
833 1085 12
834 833 1154
835 257 2492
836 1512 1407
837 2595 1616
838 538 1031
839 37 1968
840 1917 600
841 1492 2215
842 876 1750
843 2521 96
844 273 115
845 1264 120
846 287 271
