1540 1540
1 1167 571
2 739 136
3 392 1315
4 549 811
5 340 866
6 1122 791
7 1182 857
8 1439 1220
9 1428 652
10 1389 724
11 610 1182
12 670 500
13 559 84
14 801 1002
15 1424 705
16 1268 1438
17 825 1474
18 612 763
19 920 1295
20 1016 340
21 23 294
22 938 794
23 1466 1457
24 935 1289
25 1357 978
26 1002 662
27 1534 199
28 958 103
29 386 1067
30 1111 129
31 640 708
32 1466 197
33 1355 57
34 571 114
35 710 1366
36 564 1398
37 784 370
38 587 1347
39 297 1464
40 1157 724
41 354 107
42 441 1292
43 1324 1511
44 1447 174
45 311 323
46 1141 1330
47 196 377
48 101 42
49 17 1522
50 1409 1525
51 169 542
52 251 1296
53 656 1076
54 109 1198
55 127 685
56 1460 237
57 1479 1071
58 172 858
59 1374 484
60 279 1125
61 1387 408
62 49 1040
63 1435 1476
64 759 38
65 368 1427
66 182 971
67 1509 1318
68 783 639
69 458 98
70 428 374
71 81 188
72 162 326
73 401 590
74 173 1022
75 1378 157
76 463 1185
77 181 474
78 697 1084
79 1518 697
80 1106 829
81 111 734
82 1333 757
83 963 690
84 26 1438
85 206 22
86 1044 356
87 402 845
88 1125 1524
89 195 536
90 369 967
91 779 1150
92 715 1018
93 414 634
94 590 1486
95 264 1296
96 423 1302
97 166 1369
98 696 446
99 1186 678
100 1225 870
101 53 455
102 1228 1423
103 915 853
104 158 1330
105 1166 918
106 200 211
107 998 722
108 1535 43
109 637 1530
110 84 1069
111 1437 345
112 1142 1069
113 50 55
114 889 199
115 650 625
116 851 771
117 714 1536
118 197 516
119 767 1462
120 585 1214
121 1100 1334
122 161 1522
123 638 987
124 843 117
125 650 147
126 762 794
127 253 1308
128 463 1068
129 14 208
130 713 771
131 915 109
132 498 364
133 133 175
134 1047 1075
135 910 821
136 754 1404
137 1003 1317
138 1122 565
139 1135 268
140 394 1340
141 1417 590
142 902 1532
143 65 781
144 278 988
145 18 728
146 1136 179
147 470 650
148 716 453
149 155 227
150 58 547
151 936 134
152 368 801
153 219 1104
154 1069 1044
155 1109 1314
156 221 170
157 103 1161
158 690 816
159 468 1497
160 1438 308
161 330 363
162 674 798
163 1318 1090
164 162 1456
165 706 1204
166 470 228
167 1130 1266
168 316 569
169 194 177
170 1443 1526
171 901 859
172 428 298
173 339 185
174 687 881
175 894 1114
176 676 82
177 927 1473
178 182 1153
179 424 506
180 816 918
181 141 1182
182 846 727
183 243 323
184 447 543
185 718 266
186 120 748
187 686 920
188 507 1086
189 845 967
190 797 1308
191 528 1034
192 956 294
193 1236 1046
194 717 364
195 1346 774
196 794 878
197 369 737
198 1063 768
199 115 1091
200 1106 428
201 175 805
202 224 1294
203 821 1093
204 22 1255
205 222 926
206 1039 1333
207 101 835
208 438 969
209 994 710
210 628 1226
211 1066 494
212 1107 502
213 188 977
214 1114 354
215 1483 740
216 492 1251
217 1019 1080
218 1486 438
219 1496 695
220 576 1104
221 29 921
222 1207 1043
223 353 331
224 434 1315
225 756 57
226 429 288
227 80 1067
228 445 538
229 669 1147
230 760 1370
231 42 612
232 1064 1001
233 540 478
234 1016 1275
235 5 812
236 766 1402
237 422 294
238 1463 1294
239 1177 165
240 1471 67
241 702 239
242 1008 1281
243 430 1471
244 1246 1347
245 1480 81
246 824 820
247 52 1338
248 49 785
249 781 886
250 656 475
251 64 970
252 544 560
253 581 284
254 1060 460
255 1104 100
256 130 1134
257 1404 800
258 803 834
259 1090 236
260 119 677
261 630 1168
262 273 411
263 306 1129
264 1336 1496
265 1443 106
266 1339 1211
267 519 411
268 190 711
269 1107 439
270 50 1014
271 1154 990
272 1448 251
273 663 877
274 844 1218
275 612 228
276 1188 935
277 882 800
278 498 307
279 1142 1255
280 1185 814
281 1505 1517
282 1116 662
283 484 409
284 1084 774
285 1195 1523
286 225 299
287 304 326
288 1034 1151
289 350 1504
290 996 426
291 1490 613
292 520 1234
293 1372 94
294 184 757
295 1115 1419
296 1404 1250
297 255 903
298 381 969
299 363 1270
300 1425 1422
301 350 384
302 1352 1296
303 1128 24
304 1419 761
305 1361 915
306 211 1238
307 1182 702
308 589 981
309 689 268
310 355 1321
311 150 873
312 365 309
313 198 1168
314 580 247
315 1250 456
316 1199 543
317 1291 1246
318 493 316
319 1081 180
320 1182 1098
321 109 524
322 465 185
323 232 466
324 1113 909
325 1492 424
326 951 1214
327 1009 813
328 875 1010
329 208 700
330 1139 289
331 1171 450
332 460 856
333 1142 737
334 1494 421
335 100 1122
336 342 281
337 1441 1169
338 170 127
339 730 539
340 945 249
341 1273 1049
342 915 933
343 299 15
344 767 938
345 583 1243
346 996 146
347 553 1316
348 877 1186
349 1527 381
350 876 1508
351 959 502
352 704 408
353 245 709
354 333 1186
355 1014 160
356 377 498
357 1425 766
358 77 457
359 369 1167
360 341 112
361 1327 282
362 148 579
363 945 442
364 425 824
365 1127 1378
366 407 304
367 277 568
368 1492 1388
369 958 1471
370 795 311
371 1223 597
372 372 712
373 311 273
374 175 107
375 65 1030
376 397 133
377 99 623
378 502 1148
379 822 924
380 234 1499
381 469 1268
382 258 977
383 414 1149
384 34 779
385 1307 1269
386 1169 1469
387 822 1042
388 1540 1354
389 1307 113
390 1354 1483
391 1497 274
392 267 1528
393 1111 559
394 1516 40
395 208 102
396 390 614
397 1330 1204
398 803 765
399 659 251
400 1173 1225
401 1380 1098
402 1180 578
403 821 1175
404 367 1132
405 826 1362
406 1306 1220
407 21 660
408 894 675
409 927 455
410 620 1515
411 675 1024
412 371 834
413 1172 644
414 988 149
415 1163 307
416 843 105
417 889 1118
418 1443 998
419 703 396
420 1114 336
421 1146 580
422 1174 1426
423 839 417
424 388 831
425 1124 777
426 239 79
427 1152 126
428 407 70
429 677 1378
430 1074 1496
431 1231 1502
432 694 572
433 795 309
434 1401 270
435 1065 1162
436 585 1259
437 922 1019
438 1192 1471
439 1294 1255
440 691 422
441 505 731
442 345 498
443 146 408
444 1402 1496
445 661 848
446 837 320
447 601 486
448 55 86
449 1081 1007
450 869 38
451 293 427
452 532 1192
453 651 1159
454 1106 204
455 443 928
456 56 992
457 1518 735
458 426 436
459 794 1338
460 1510 449
461 450 796
462 425 1461
463 135 477
464 1406 338
465 928 1032
466 1404 573
467 970 1284
468 554 1397
469 543 1124
470 609 156
471 263 670
472 1426 1044
473 1444 631
474 1453 122
475 934 393
476 665 1295
477 450 1269
478 1041 260
479 445 301
480 454 152
481 763 276
482 1426 948
483 1068 641
484 69 1210
485 257 30
486 1305 684
487 943 155
488 975 235
489 778 790
490 1263 551
491 640 71
492 673 738
493 688 1306
494 1438 781
495 437 1160
496 1537 1302
497 1150 20
498 839 402
499 108 431
500 787 436
501 873 1034
502 378 635
503 711 142
504 1105 1513
505 324 575
506 289 492
507 420 882
508 928 997
509 217 53
510 1168 839
511 741 721
512 933 1149
513 737 1218
514 602 484
515 1125 164
516 1157 1315
517 528 122
518 687 987
519 881 1366
520 102 421
521 1022 740
522 17 593
523 788 228
524 1155 1509
525 1304 1121
526 1523 387
527 1136 1248
528 43 1292
529 533 1167
530 765 513
531 575 1298
532 383 1078
533 1429 1515
534 846 236
535 127 1033
536 939 1527
537 185 172
538 1023 557
539 730 111
540 209 1494
541 1049 98
542 659 828
543 1411 1472
544 1195 712
545 997 1204
546 634 1006
547 1083 900
548 1420 1190
549 616 1154
550 949 1155
551 208 1370
552 679 884
553 736 1371
554 65 429
555 778 538
556 356 211
557 1481 120
558 868 1083
559 1361 103
560 1057 1088
561 245 115
562 146 251
563 1516 377
564 1394 246
565 742 813
566 865 1208
567 497 1073
568 1329 916
569 1116 525
570 685 1532
571 1470 380
572 1022 40
573 826 1347
574 193 1096
575 106 872
576 132 798
577 978 986
578 1405 811
579 1434 687
580 323 219
581 1514 1006
582 577 850
583 1229 1466
584 92 834
585 72 514
586 213 911
587 704 711
588 424 1178
589 702 707
590 1499 722
591 110 43
592 1138 486
593 899 332
594 726 1482
595 834 793
596 1380 1324
597 980 807
598 527 450
599 1536 1197
600 834 63
601 1108 1242
602 795 1254
603 147 1038
604 530 1465
605 1321 1392
606 322 413
607 938 1301
608 1385 153
609 1356 332
610 103 718
611 146 747
612 537 738
613 1261 938
614 1269 971
615 1242 2
616 473 718
617 1020 494
618 759 795
619 1220 1273
620 1412 1176
621 122 538
622 954 534
623 449 860
624 226 1379
625 326 108
626 1470 900
627 69 1005
628 853 1409
629 1532 854
630 909 210
631 608 1102
632 1221 764
633 249 1204
634 1031 81
635 302 876
636 134 1056
637 413 178
638 1042 505
639 448 1501
640 1021 1163
641 711 1107
642 804 563
643 1048 459
644 1526 1020
645 421 1227
646 829 1179
647 1441 247
648 316 1285
649 226 1109
650 509 934
651 625 395
652 847 1461
653 762 906
654 832 341
655 521 1360
656 1041 482
657 250 689
658 1469 373
659 461 201
660 26 375
661 629 181
662 133 1325
663 937 182
664 797 752
665 723 1130
666 1375 1327
667 125 1210
668 504 133
669 302 1456
670 938 399
671 94 774
672 1140 1035
673 1004 682
674 440 54
675 995 187
676 914 320
677 1226 308
678 523 1517
679 921 120
680 1327 757
681 109 1177
682 1303 511
683 255 1425
684 321 1447
685 1124 834
686 637 518
687 1423 909
688 1128 1227
689 299 1478
690 1227 783
691 470 349
692 1378 624
693 739 112
694 1245 566
695 1000 1215
696 1327 1394
697 395 1012
698 822 731
699 78 404
700 218 573
701 408 550
702 1117 707
703 610 943
704 206 614
705 386 1349
706 692 568
707 51 595
708 818 1102
709 477 853
710 381 532
711 619 1349
712 461 140
713 393 497
714 403 1062
715 1063 140
716 871 424
717 1375 930
718 2 886
719 1041 710
720 1410 759
721 830 639
722 264 1348
723 225 1066
724 929 920
725 950 559
726 1257 309
727 940 516
728 689 1534
729 1020 458
