5100 5100
1 4581 76
2 2155 1483
3 2850 1087
4 1432 401
5 2140 3173
6 5048 1220
7 1320 1082
8 2734 1592
9 4334 1395
10 777 2540
11 1048 4659
12 4183 541
13 2421 3912
14 3322 1716
15 2615 331
16 1666 984
17 4752 2985
18 908 3260
19 4081 1067
20 4038 2767
21 4075 2065
22 3796 2396
23 1421 2851
24 1647 1545
25 4586 3748
26 2773 2746
27 2925 2662
28 4168 2131
29 1882 3989
30 1797 2530
31 1479 167
32 4951 2294
33 4307 1896
34 5088 3101
35 1497 564
36 2316 4734
37 2100 93
38 1221 4742
39 3730 4821
40 398 2696
41 4330 1540
42 487 2232
43 351 1085
44 2292 778
45 3102 2023
46 402 2726
47 4422 214
48 862 5033
49 4782 395
50 655 2609
51 4342 2604
52 474 1870
53 3932 3467
54 1427 1082
55 4434 4054
56 2227 1350
57 4491 1595
58 4084 1265
59 2118 4313
60 225 1072
61 3303 638
62 219 739
63 233 5070
64 619 1204
65 1390 2805
66 1576 3649
67 1321 4896
68 571 4218
69 5098 3958
70 3881 3495
71 2513 1724
72 1598 3311
73 4004 2165
74 2264 1902
75 1578 4780
76 2585 280
77 3588 2558
78 2673 1130
79 1655 121
80 925 3020
81 2654 541
82 1884 2604
83 633 469
84 4688 4295
85 2070 705
86 3293 1753
87 4715 193
88 4722 1830
89 581 2366
90 2299 4290
91 2144 4903
92 1645 3636
93 898 1172
94 3787 4382
95 4464 1770
96 1438 4532
97 1978 4757
98 288 455
99 4475 2529
100 1794 3992
101 3869 3150
102 1337 1954
103 1709 1600
104 3936 1828
105 2314 2819
106 3892 3738
107 459 3183
108 1301 253
109 4727 166
110 691 4736
111 4297 2228
112 1068 366
113 2506 1968
114 294 3666
115 365 734
116 2038 2210
117 821 1960
118 794 1779
119 4299 3404
120 2561 2300
121 8 670
122 1989 3205
123 1059 66
124 4065 4682
125 774 3329
126 1815 2556
127 985 1397
128 3848 3322
129 935 1358
130 10 2896
131 1825 3390
132 2463 3653
133 1669 4607
134 1212 4275
135 3511 1443
136 3934 1419
137 1474 437
138 3600 812
139 309 2286
140 2269 51
141 419 2946
142 2160 1397
143 4420 4056
144 2226 642
145 4464 607
146 4390 2962
147 2598 3287
148 128 4168
149 30 1959
150 2478 3308
151 435 4340
152 3386 3160
153 1572 4566
154 3710 39
155 1700 1054
156 632 794
157 2855 3767
158 2930 3672
159 3190 3801
160 273 5003
161 1478 2595
162 4312 2435
163 625 2428
164 2312 307
165 3602 1048
166 1249 1802
167 4690 863
168 4296 476
169 3375 4003
170 2103 3985
171 1956 4066
172 3895 3049
173 3117 3378
174 3501 2616
175 1044 3444
176 679 4931
177 2468 2270
178 434 912
179 3141 4764
180 1780 167
181 2792 210
182 4082 774
183 257 2768
184 2795 1558
185 3630 1394
186 4002 1474
187 1357 3497
188 4450 2132
189 4453 2394
190 780 1926
191 825 4813
192 2454 4954
193 638 1308
194 378 4113
195 1942 133
196 3684 2348
197 3488 1577
198 4739 3028
199 4506 4887
200 2304 1408
201 2197 3185
202 4133 1992
203 3616 5077
204 2741 3500
205 3788 4462
206 2217 4917
207 2306 2248
208 3227 1508
209 4672 721
210 504 2717
211 3221 2886
212 64 3861
213 155 3046
214 3952 1427
215 4712 4641
216 1163 2995
217 2049 1383
218 490 3676
219 2104 1181
220 636 3112
221 3324 964
222 1826 2798
223 2185 5046
224 2814 3335
225 4563 218
226 4142 4492
227 2829 3823
228 1211 3187
229 2736 4779
230 4323 2991
231 1900 2160
232 2832 3369
233 2001 4799
234 970 3525
235 254 2197
236 1550 2610
237 3280 847
238 1996 168
239 4292 3409
240 3218 890
241 5018 1773
242 1826 763
243 3746 3724
244 5071 2317
245 316 4873
246 3690 2634
247 2700 1693
248 1354 1686
249 3981 1307
250 677 3893
251 4929 2869
252 889 5099
253 2645 4487
254 2647 484
255 4283 330
256 5061 627
257 85 195
258 2026 582
259 2184 3789
260 1574 3948
261 1029 4457
262 4695 2154
263 4163 1405
264 3163 738
265 661 1446
266 2446 3824
267 1049 4349
268 579 1901
269 2761 3564
270 3274 3126
271 2009 1514
272 185 147
273 1461 1357
274 4112 2420
275 3012 4999
276 4005 1920
277 2353 2589
278 880 3611
279 2437 642
280 3745 3895
281 194 2724
282 2187 455
283 1702 2346
284 1929 3272
285 1575 1586
286 907 3397
287 3046 715
288 1619 2089
289 3553 1029
290 529 5010
291 2161 80
292 168 976
293 4876 1363
294 2193 2822
295 35 701
296 137 5036
297 1475 1345
298 4942 5078
299 3133 3310
300 4738 412
301 2316 4329
302 1708 2726
303 338 4603
304 4943 1766
305 2477 185
306 3820 839
307 4859 3345
308 454 5036
309 2096 2969
310 52 1726
311 92 2659
312 1763 907
313 4345 1645
314 1560 3744
315 681 2510
316 156 1927
317 1123 3133
318 4150 632
319 2754 2796
320 2061 933
321 1798 3592
322 4303 888
323 895 2622
324 741 2662
325 827 4601
326 1512 3288
327 4840 3675
328 4170 4136
329 4486 29
330 57 4694
331 3318 735
332 3321 1832
333 944 1806
334 5001 592
335 3720 4332
336 3892 2051
337 3855 53
338 1428 457
339 2484 820
340 4191 4919
341 793 5078
342 960 3464
343 4644 2092
344 2288 3321
345 5033 3963
346 4453 4059
347 1005 2247
348 3255 3513
349 1211 2853
350 605 2769
351 2267 557
352 978 1655
353 968 2570
354 852 1609
355 3471 2029
356 3789 250
357 3424 4724
358 3325 2929
359 1455 1136
360 4835 3699
361 623 3548
362 2404 1928
363 1669 1532
364 4935 99
365 897 3012
366 4473 3892
367 976 1473
368 3513 4254
369 4634 3842
370 2831 1692
371 1894 2091
372 571 3937
373 4470 390
374 3035 4788
375 4993 114
376 1680 3185
377 4310 4285
378 137 1580
379 730 120
380 4692 4293
381 4253 652
382 1387 1073
383 3697 3727
384 2078 3332
385 1028 1769
386 693 3416
387 755 3128
388 693 4300
389 1386 3566
390 5058 2968
391 102 1046
392 1583 1796
393 893 4504
394 1413 52
395 1501 3661
396 3209 1835
397 4107 3678
398 2729 1883
399 3173 2983
400 2573 4680
401 4938 2383
402 1238 4646
403 2149 4114
404 130 1204
405 2009 4035
406 3861 1218
407 1323 1272
408 4652 3831
409 4548 471
410 4468 4840
411 2693 2281
412 1953 4547
413 2904 456
414 588 4719
415 2209 1953
416 717 4594
417 2260 212
418 3697 705
419 1 868
420 2147 1721
421 1985 1881
422 118 614
423 1891 80
424 50 4088
425 2728 1680
426 2902 2659
427 710 4762
428 1649 215
429 2627 620
430 3456 968
431 3468 1601
432 2452 3648
433 3807 4420
434 375 4638
435 3394 3526
436 2761 3426
437 841 4556
438 2871 1087
439 2935 1638
440 4631 4575
441 3464 2429
442 855 885
443 4185 4363
444 3806 3471
445 340 2936
446 4224 2039
447 678 1267
448 3536 2351
449 4630 2467
450 5080 2852
451 2276 839
452 3869 3071
453 1210 741
454 465 1425
455 4678 1098
456 1093 3545
457 4768 2976
458 2166 651
459 445 628
460 1917 456
461 3488 2702
462 4157 1367
463 4895 2115
464 4850 394
465 4298 3717
466 2888 1005
467 4688 3145
468 3698 4618
