1370 1370
1 631 634
2 679 75
3 711 122
4 1324 495
5 935 1094
6 378 523
7 1200 2
8 73 322
9 478 1340
10 287 31
11 97 58
12 478 831
13 351 1305
14 182 1328
15 768 1321
16 906 483
17 401 502
18 640 662
19 559 1220
20 918 144
21 312 546
22 29 1288
23 1335 340
24 784 761
25 1224 926
26 1013 242
27 206 793
28 580 1263
29 386 716
30 661 904
31 368 62
32 152 427
33 1195 361
34 447 636
35 996 304
36 114 575
37 178 619
38 914 471
39 419 1353
40 862 958
41 422 1355
42 1139 605
43 1057 1330
44 22 508
45 1154 456
46 440 798
47 1361 689
48 97 6
49 407 1038
50 1362 1103
51 1191 172
52 416 99
53 677 1082
54 955 55
55 243 602
56 750 481
57 597 1310
58 699 66
59 411 1037
60 1343 398
61 1021 722
62 1190 782
63 1109 128
64 1017 879
65 550 331
66 373 335
67 1046 424
68 30 1326
69 219 1303
70 539 448
71 815 556
72 781 1264
73 255 668
74 486 221
75 868 1339
76 125 1018
77 961 389
78 530 642
79 892 1360
80 453 1368
81 1152 1342
82 1043 172
83 603 312
84 1056 673
85 743 473
86 809 594
87 577 1048
88 846 757
89 1200 49
90 1015 526
91 725 689
92 761 934
93 326 108
94 724 884
95 204 396
96 756 679
97 7 950
98 953 878
99 413 453
100 1037 1258
101 165 8
102 230 42
103 186 1004
104 614 370
105 1217 1264
106 10 459
107 382 44
108 796 854
109 403 690
110 99 547
111 862 1119
112 61 609
113 1178 196
114 262 806
115 1170 553
116 150 344
117 1073 1145
118 651 1096
119 1364 933
120 681 803
121 246 131
122 1210 323
123 379 1163
124 184 1335
125 49 1173
126 366 756
127 495 218
128 167 62
129 595 972
130 1254 952
131 75 310
132 642 303
133 663 499
134 1130 41
135 48 664
136 1199 90
137 607 512
138 80 216
139 507 201
140 951 1193
141 56 1226
142 333 1175
143 201 773
144 1172 1233
145 342 884
146 573 403
147 990 559
148 431 278
149 914 1244
150 225 1064
151 1352 1160
152 731 1035
153 262 494
154 142 952
155 476 1077
156 1018 126
157 964 677
158 1161 1035
159 886 261
160 1360 910
161 996 911
162 177 780
163 843 194
164 67 858
165 819 894
166 217 1181
167 604 188
168 358 925
169 922 284
170 1342 847
171 838 400
172 488 420
173 440 100
174 880 620
175 412 958
176 166 876
177 36 819
178 1298 419
179 1181 502
180 691 325
181 716 452
182 593 1203
183 827 759
184 606 556
185 1200 18
186 947 1337
187 582 251
188 504 1138
189 934 1144
190 101 1266
191 334 1133
192 801 1055
193 1207 1005
194 1010 418
195 842 1168
196 818 1260
197 23 962
198 5 253
199 741 172
200 412 578
201 718 690
202 1202 1136
203 911 658
204 840 1080
205 762 1064
206 187 1139
207 423 1000
208 665 1337
209 1264 432
210 1253 1105
211 1100 272
212 1037 277
213 1098 1251
214 18 1132
215 19 635
216 1007 1263
217 220 489
218 1338 10
219 208 156
220 382 154
221 395 818
222 1084 939
223 370 762
224 937 1010
225 830 175
226 1285 1348
227 1218 802
228 232 243
229 122 302
230 213 955
231 661 1269
232 551 1143
233 1348 863
234 196 35
235 323 934
236 758 411
237 171 1076
238 641 825
239 592 54
240 756 474
241 52 1357
242 1014 1176
243 382 1295
244 35 1244
245 1362 472
246 1154 296
247 473 1186
248 1207 1001
249 1273 789
250 340 117
251 176 835
252 410 1009
253 1322 737
254 990 859
255 1208 1240
256 860 1234
257 87 139
258 181 1222
259 1356 49
260 1184 144
261 280 1198
262 501 1226
263 622 188
264 358 100
265 1142 1024
266 60 214
267 1237 1244
268 192 736
269 725 1037
270 688 564
271 883 297
272 1096 199
273 364 1174
274 881 770
275 1235 723
276 533 279
277 646 371
278 783 829
279 1048 578
280 648 72
281 260 1223
282 1145 191
283 222 682
284 736 742
285 264 405
286 978 514
