4110 4110
1 810 1972
2 2909 620
3 2736 3156
4 3189 3335
5 2416 109
6 463 1575
7 1054 766
8 6 3645
9 907 289
10 2673 2348
11 3988 912
12 355 1638
13 3382 2016
14 724 2205
15 175 279
16 2118 2424
17 3466 549
18 2344 206
19 363 1393
20 1580 1113
21 1055 752
22 3938 479
23 2787 3988
24 3549 2671
25 2395 1093
26 3477 3120
27 3066 92
28 242 2278
29 2812 3906
30 811 1332
31 3525 1124
32 1703 1495
33 3198 3365
34 2873 728
35 3081 853
36 2556 26
37 821 3720
38 3637 678
39 2869 2806
40 286 534
41 1903 3346
42 1288 577
43 3648 3188
44 2843 3930
45 290 1074
46 2365 2056
47 3745 1935
48 1908 1716
49 1996 90
50 2806 3114
51 4087 2155
52 460 911
53 3963 2023
54 287 183
55 2679 1053
56 3347 3251
57 2018 3375
58 3108 2343
59 3611 1005
60 3168 1322
61 2825 1126
62 2418 1147
63 2613 787
64 4031 3611
65 3155 1700
66 1397 1247
67 1486 2731
68 3186 1168
69 1587 1981
70 3439 2296
71 508 3490
72 2086 1408
73 2183 2481
74 663 556
75 1291 1828
76 1109 2970
77 1952 769
78 3277 215
79 3378 1128
80 2146 158
81 2605 4047
82 3283 2182
83 2517 944
84 2736 3428
85 2321 2680
86 3709 3049
87 7 3808
88 3405 3041
89 3147 3288
90 3060 1086
91 608 2536
92 1776 1624
93 2506 1576
94 3852 2048
95 1647 3222
96 3653 1897
97 1353 3969
98 1487 1712
99 3335 523
100 888 3115
101 3208 187
102 534 3877
103 1404 735
104 3096 868
105 2180 843
106 3791 2088
107 2173 1047
108 3055 3597
109 2292 2217
110 222 2279
111 2605 40
112 509 164
113 1376 3393
114 2529 917
115 1009 1794
116 4078 881
117 2706 3771
118 2848 2722
119 2288 2257
120 1610 722
121 1965 3842
122 1961 3010
123 3622 427
124 3940 3772
125 85 2233
126 1736 1719
127 3907 2253
128 2328 3296
129 1955 1232
130 1760 1718
131 1738 2456
132 3634 2389
133 3902 3467
134 4085 3037
135 825 847
136 951 1341
137 2156 1414
138 1277 252
139 3614 895
140 311 2151
141 3847 2369
142 2240 1909
143 568 797
144 3060 540
145 2893 1265
146 3580 3107
147 865 799
148 100 2205
149 3193 2511
150 2617 788
151 652 2456
152 3899 2693
153 3153 108
154 2721 3613
155 1722 3258
156 1374 4080
157 2181 131
158 970 1566
159 623 4087
160 1869 2142
161 1186 482
162 1111 804
163 2304 486
164 3124 3677
165 1940 787
166 2426 1335
167 2095 1744
168 1896 1537
169 2433 3458
170 111 3182
171 2876 1367
172 892 3361
173 875 2340
174 1984 479
175 800 1248
176 3253 3702
177 3129 741
178 858 4040
179 3444 1994
180 3025 3614
181 2362 3720
182 3988 2775
183 2618 2518
184 3936 3636
185 2669 3539
186 196 2447
187 363 2550
188 1953 3249
189 2800 469
190 2288 3273
191 3184 2770
192 148 1158
193 3544 997
194 2267 2561
195 2252 2842
196 3221 3500
197 3759 1275
198 723 272
199 371 1401
200 3453 3884
201 3386 1738
202 3005 1848
203 1273 2623
204 424 3789
205 3686 3302
206 161 3645
207 2441 3742
208 3154 13
209 2556 961
210 1617 3395
211 1939 1472
212 246 1827
213 2288 617
214 3432 2274
215 3201 277
216 3437 2067
217 973 649
218 1178 3118
219 943 2772
220 1388 1925
221 342 280
222 2707 246
223 2819 289
224 3090 2673
225 1257 1552
226 124 2417
227 2856 1478
228 3620 2322
229 3519 2006
230 3639 1630
231 3310 2068
232 3537 3094
233 1114 3512
234 734 275
235 179 661
236 2925 3831
237 2541 2150
238 1753 1012
239 917 1905
240 439 332
241 1594 782
242 393 681
243 1818 3268
244 3873 1389
245 1437 2354
246 2031 702
247 2034 2179
248 289 553
249 2467 2780
250 413 1069
251 586 3776
252 3779 475
253 1145 540
254 2735 2391
255 2808 2907
256 233 1413
257 2598 1535
258 1632 79
259 1336 402
260 299 775
261 3660 3999
262 11 2802
263 1846 1610
264 3891 1484
265 214 3880
266 119 1762
267 909 3639
268 4023 162
269 3863 54
270 3582 2120
271 3478 2309
272 949 3241
273 381 3565
274 107 3572
275 274 3474
276 1524 3016
277 2109 1815
278 367 3867
279 2132 2061
280 540 1607
281 3278 1005
282 808 4015
283 691 1588
284 504 3766
285 3605 2393
286 3500 2890
287 2601 392
288 1725 4042
289 4015 3720
290 1240 3080
291 3077 3787
292 951 3546
293 2341 106
294 2833 1234
295 3525 2276
296 2317 1873
297 893 1658
298 154 2113
299 725 3553
300 3510 1397
301 1910 2130
302 2412 350
303 1324 2579
304 2695 3160
305 3331 4056
306 3513 3582
307 2774 2016
308 1088 3034
309 2548 46
310 3633 1081
311 3126 2034
312 1743 4021
313 3809 2331
314 1105 3512
315 2602 395
316 3772 58
317 1732 2818
318 1514 3430
319 1481 3118
320 1103 840
321 1565 3275
322 2122 3018
