2920 2920
1 813 1883
2 2675 2370
3 95 1726
4 82 2281
5 1832 2389
6 1884 772
7 775 763
8 2730 334
9 760 901
10 1415 786
11 1245 381
12 2874 1912
13 786 2824
14 2108 1615
15 1655 2290
16 851 1909
17 1954 976
18 1885 1843
19 1627 1095
20 2633 1701
21 1604 220
22 59 1768
23 705 1067
24 638 228
25 1348 107
26 1999 420
27 485 361
28 2263 2795
29 775 2405
30 809 578
31 1590 98
32 709 552
33 2560 634
34 2196 25
35 1009 2601
36 357 1113
37 2036 2272
38 383 2155
39 2135 1093
40 1304 1957
41 2118 2801
42 2086 183
43 2443 1707
44 2428 1012
45 356 1827
46 1535 2751
47 45 929
48 281 1602
49 1024 1871
50 318 699
51 274 1852
52 997 80
53 1928 227
54 321 1188
55 569 1107
56 449 2866
57 86 1792
58 301 2666
59 719 658
60 778 2802
61 2632 1924
62 2527 519
63 156 328
64 689 2428
65 449 2265
66 28 2345
67 812 2537
68 1683 2432
69 1870 820
70 2458 2876
71 608 2316
72 2321 1323
73 2498 1375
74 60 1590
75 282 238
76 1 502
77 1467 87
78 1953 105
79 2796 1917
80 2819 1749
81 1843 2446
82 166 740
83 1434 1822
84 1253 1993
85 1008 2483
86 544 1059
87 1995 704
88 2824 1911
89 228 1757
90 1466 946
91 267 1495
92 2553 1751
93 1934 2276
94 2453 2758
95 2036 1506
96 1160 1254
97 1519 256
98 2747 2252
99 1929 741
100 2212 748
101 605 535
102 915 496
103 914 1959
104 1198 2127
105 2492 2308
106 2281 1047
107 1771 901
108 2545 286
109 2784 2579
110 107 2149
111 716 2333
112 1648 87
113 1476 158
114 629 160
115 803 1916
116 2608 2681
117 1446 1786
118 1077 2915
119 1021 1681
120 1962 490
121 1152 2851
122 191 469
123 705 2040
124 347 603
125 1321 732
126 2603 2223
127 2661 1120
128 1227 1335
129 642 255
130 1522 1585
131 1758 2101
132 585 2415
133 1570 843
134 2356 2798
135 469 630
136 2269 1737
137 2850 745
138 1253 275
139 2077 1648
140 1605 1405
141 1185 495
142 1660 1620
143 998 2017
144 1473 2622
145 65 85
146 91 2503
147 77 614
148 863 791
149 161 1211
150 2114 2294
151 1961 2782
152 335 2868
153 121 1920
154 1715 2386
155 847 1301
156 1680 476
157 25 2516
158 2231 491
159 2815 2658
160 2105 1622
161 1290 287
162 984 401
163 2077 961
164 793 321
165 2091 680
166 2509 854
167 2370 1698
168 2576 1906
169 598 1727
170 1001 505
171 1720 919
172 564 841
173 528 2707
174 2708 1796
175 1585 2266
176 1965 276
177 516 1957
178 2616 1415
179 2736 1101
180 1712 323
181 401 1395
182 1086 1380
183 2798 2264
184 2848 2115
185 2352 518
186 1383 873
187 2919 719
188 2232 708
189 687 2628
190 1411 1897
191 523 2633
192 1603 579
193 1256 159
194 1709 2162
195 2230 586
196 180 168
197 1930 1412
198 2132 176
199 2087 2849
200 1262 648
201 1031 397
202 1492 1185
203 84 2507
204 1670 284
205 612 80
206 1779 607
207 909 2270
208 1987 1977
209 53 2093
210 1725 2066
211 1069 1207
212 309 1222
213 710 2491
214 1753 1547
215 61 1142
216 1915 873
217 1539 1980
218 2161 1298
219 2168 2220
220 764 474
221 2537 453
222 46 1529
223 464 963
224 2231 726
225 2387 815
226 217 1086
227 2047 510
228 1115 686
229 1006 681
230 2147 2221
231 1094 2261
232 1856 2637
233 845 1795
234 2206 2899
235 2882 2579
236 1171 1261
237 1078 188
238 2754 1333
239 1458 2679
240 566 2539
241 1578 1517
242 2129 2319
243 179 1198
244 2349 351
245 441 2220
246 251 2061
247 1140 1240
248 2442 973
249 1276 2019
250 1019 758
251 1467 2054
252 1715 2030
253 2377 2022
254 1776 2099
255 662 2274
256 1151 2800
257 1179 440
258 5 1284
259 1522 1080
260 1588 1737
261 55 2774
262 1041 2116
263 703 2813
264 2204 2320
265 2416 1714
266 2464 1528
267 89 1359
268 1315 2541
269 100 2657
270 2864 1900
271 41 1061
272 779 2780
273 2317 2390
274 268 1502
275 138 202
276 64 2846
277 2681 85
278 2285 2025
279 293 654
280 1061 1487
281 2722 401
282 924 403
283 1254 2149
284 277 657
285 2359 1527
286 2289 968
287 1901 1294
288 874 560
289 2401 2248
290 2784 2813
291 1133 205
292 2673 2052
293 2566 139
294 2654 1965
295 2384 410
296 644 474
297 2769 1625
298 1744 1871
299 985 207
300 1919 1107
301 888 463
302 149 398
303 2065 334
304 356 1731
305 2253 2167
306 855 1376
307 2483 1401
308 2071 1675
309 294 943
310 2694 55
311 47 1208
312 730 1328
313 710 2248
314 140 899
315 2131 1671
316 1538 882
317 2849 2080
318 34 2471
319 261 1997
320 2128 582
321 2547 209
322 370 375
323 227 2774
324 2362 1492
325 1162 2257
326 283 792
327 963 202
328 1511 1281
329 2655 2512
330 16 2728
331 2035 644
332 2310 271
333 2593 1340
334 1249 2866
335 122 1636
336 104 1832
337 1531 2360
338 329 291
339 149 2629
340 601 1326
341 1233 80
342 694 448
343 171 999
344 2299 215
345 614 1487
346 340 2750
347 969 1902
348 1339 2529
349 2433 146
350 2378 2344
351 1719 2033
352 938 2466
353 1195 1107
354 963 516
355 2201 860
356 2373 2355
357 307 1574
358 2311 1350
359 831 1015
360 2493 2599
361 394 1951
362 1303 140
363 2461 1109
364 1008 585
365 960 2482
366 1285 1552
367 916 750
368 671 2763
369 133 1073
370 2754 9
371 2456 1877
372 1998 2232
373 632 82
374 1829 1819
375 1896 1202
376 2887 2252
377 1812 2591
378 435 1426
379 1288 2657
380 1199 2014
381 830 1756
382 305 2651
383 1378 185
384 951 1109
385 680 2476
386 2220 211
387 561 2918
388 700 287
389 2681 2380
390 2034 1038
391 380 2808
392 791 499
