1150 1150
1 478 804
2 93 580
3 1086 1135
4 141 803
5 1041 73
6 866 1088
7 711 556
8 149 84
9 528 895
10 927 854
11 302 257
12 1143 1057
13 66 886
14 971 1031
15 493 506
16 375 564
17 730 771
18 230 957
19 213 487
20 399 337
21 211 4
22 939 141
23 529 1032
24 394 223
25 1049 774
26 913 582
27 601 730
28 231 393
29 562 350
30 471 230
31 1129 543
32 1120 1058
33 381 977
34 303 660
35 979 79
36 636 191
37 499 625
38 1073 83
39 228 1147
40 420 896
41 376 722
42 274 1145
43 961 206
44 769 609
45 6 1101
46 40 670
47 655 81
48 993 939
49 592 391
50 692 472
51 45 261
52 1058 1047
53 612 281
54 628 662
55 110 720
56 360 678
57 38 912
58 376 277
59 854 383
60 92 62
61 600 670
62 338 1067
63 182 1133
64 1002 791
65 953 945
66 328 247
67 291 629
68 740 74
69 1104 277
70 429 725
71 352 500
72 946 398
73 1146 1002
74 46 1115
75 224 470
76 730 500
77 127 119
78 607 387
79 683 331
80 453 536
81 653 633
82 203 657
83 992 5
84 490 146
85 982 295
86 448 494
87 436 494
88 58 255
89 960 205
90 694 702
91 588 620
92 632 155
93 552 605
94 402 104
95 718 446
96 954 647
97 180 426
98 431 296
99 176 1023
100 579 53
101 1144 666
102 961 991
103 853 475
104 747 965
105 904 98
106 584 348
107 475 216
108 77 679
109 543 1076
110 731 805
111 424 596
112 707 370
113 192 791
114 886 875
115 333 395
116 709 258
117 348 95
118 254 41
119 252 55
120 369 316
121 289 621
122 604 449
123 15 166
124 493 776
125 660 564
126 32 406
127 409 278
128 784 53
129 355 5
130 10 893
131 954 931
132 588 593
133 955 250
134 367 857
135 618 346
136 857 82
137 869 659
138 200 459
139 364 42
140 1028 254
141 486 493
142 505 1115
143 574 515
144 1138 1145
145 505 1023
146 563 220
147 246 95
148 532 842
149 322 12
150 768 587
151 916 553
152 169 808
153 1119 353
154 292 677
155 821 927
156 870 593
157 897 662
158 607 169
159 679 978
160 585 1018
161 45 563
162 1033 694
163 898 305
164 309 727
165 1140 654
166 661 601
167 566 243
168 284 123
169 242 1061
170 940 1031
171 558 848
172 917 340
173 640 937
174 854 803
175 385 1145
176 261 428
177 859 37
178 776 939
179 879 351
180 254 503
181 514 94
182 129 818
183 593 1108
184 922 778
185 1061 218
186 229 545
187 920 1062
188 958 294
189 354 724
190 898 159
191 351 308
192 164 668
193 960 370
194 31 369
195 327 1117
196 165 933
197 870 349
198 138 782
199 748 23
200 645 293
201 241 519
202 1131 782
