2180 2180
1 1587 1465
2 1680 1264
3 1363 2128
4 1735 375
5 85 1126
6 375 935
7 383 51
8 1552 165
9 1836 32
10 1353 2080
11 1647 1424
12 295 1312
13 1741 1681
14 1700 1812
15 226 991
16 365 1687
17 1387 737
18 560 777
19 2047 406
20 483 646
21 1655 2066
22 1149 1619
23 588 1181
24 1972 1008
25 1839 206
26 207 431
27 1362 1124
28 1340 1223
29 314 2173
30 586 283
31 463 1956
32 805 1175
33 283 2037
34 174 2015
35 2051 1130
36 1 711
37 310 680
38 1844 1775
39 188 690
40 1418 1984
41 82 2058
42 1575 1171
43 1038 950
44 2122 1456
45 1381 1836
46 192 1829
47 1247 168
48 371 436
49 1879 294
50 1995 1942
51 828 512
52 91 302
53 347 1537
54 1443 1470
55 1310 795
56 1501 248
57 821 1622
58 1630 63
59 46 2053
60 834 151
61 1750 725
62 2003 1674
63 1050 1524
64 261 2085
65 1955 1371
66 1118 1390
67 2166 147
68 1908 2100
69 78 181
70 1615 1984
71 1155 444
72 761 1900
73 11 1374
74 1067 761
75 1959 2
76 1594 2144
77 1237 977
78 1057 1091
79 295 68
80 513 582
81 1275 2177
82 1795 496
83 632 611
84 1424 355
85 687 1115
86 1875 2128
87 1055 1653
88 1002 524
89 1046 1511
90 950 2064
91 1129 108
92 949 2004
93 418 472
94 1416 450
95 1224 1563
96 610 1851
97 1430 1835
98 1766 946
99 1264 1054
100 124 716
101 30 1932
102 1835 1996
103 1978 988
104 1229 1168
105 1604 85
106 124 32
107 264 56
108 959 1265
109 628 1077
110 696 1948
111 1351 2034
112 1121 1208
113 345 1550
114 1252 1826
115 284 1917
116 847 675
117 674 259
118 1612 1255
119 168 336
120 1529 520
121 2102 1451
122 47 793
123 1980 666
124 885 2028
125 1717 541
126 1103 478
127 9 708
128 1788 1141
129 1200 382
130 500 1386
131 2069 107
132 1318 265
133 1928 369
134 1280 1057
135 292 559
136 1235 260
137 1604 1282
138 30 1399
139 1716 1533
140 1206 282
141 2179 735
142 787 1338
143 594 1994
144 1397 139
145 1191 1446
146 194 1680
147 1979 158
148 343 148
149 1476 1870
150 1150 1994
151 116 1230
152 965 113
153 2 1825
154 1926 318
155 1294 1234
156 1306 1093
157 1135 1387
158 104 346
159 1846 695
160 224 1680
161 522 1490
162 1115 2086
163 1686 1158
164 268 1282
165 10 2157
166 1895 1850
167 1398 900
168 449 569
169 127 665
170 1149 1998
171 2100 1480
172 2130 1443
173 848 1991
174 1956 1477
175 2004 1224
176 1740 817
177 156 1387
178 2026 1154
179 181 972
180 500 962
181 1162 910
182 2041 2074
183 1243 1121
184 567 165
185 941 2030
186 1994 1471
187 867 648
188 1481 987
189 1892 2141
190 693 1742
191 1398 297
192 77 1887
193 1818 2113
194 1923 1435
195 657 600
196 1600 999
197 467 1934
198 343 1440
199 750 247
200 1510 318
201 322 1327
202 405 1997
203 570 385
