1240 1240
1 101 634
2 479 785
3 1031 442
4 664 425
5 345 374
6 698 323
7 80 712
8 783 1032
9 1188 90
10 1067 611
11 287 48
12 468 1151
13 1001 1035
14 112 478
15 178 331
16 446 1133
17 911 692
18 240 852
19 1009 500
20 718 394
21 442 276
22 479 168
23 225 70
24 1164 101
25 104 926
26 1013 762
27 596 923
28 640 343
29 636 776
30 391 574
31 358 582
32 82 557
33 335 421
34 837 1026
35 466 954
36 954 835
37 1218 739
38 514 11
39 419 953
40 792 428
41 222 245
42 1199 865
43 67 670
44 1062 178
45 364 1106
46 240 798
47 831 419
48 97 516
49 397 1228
50 382 443
51 81 172
52 476 939
53 867 682
54 1075 315
55 893 1122
56 940 1061
57 717 190
58 1089 1166
59 661 1097
60 93 658
61 751 1232
62 1180 512
63 709 778
64 227 1129
65 800 321
66 563 1175
67 776 554
68 90 276
69 219 313
70 339 48
71 1065 416
72 1231 344
73 55 658
74 876 1131
75 858 419
76 645 1078
77 231 779
78 1050 242
79 952 770
80 513 388
81 882 102
82 973 422
83 13 562
84 726 533
85 83 73
86 929 1114
87 957 68
88 1226 877
89 210 169
90 1135 126
91 985 1069
92 951 214
93 586 818
94 714 1134
95 464 716
96 746 1069
97 137 880
98 163 88
99 273 583
100 767 398
101 555 978
102 550 362
103 306 14
104 604 1020
105 1207 1194
106 530 1169
107 372 1014
108 786 914
109 913 1070
110 549 1067
111 1052 719
112 311 469
113 518 906
114 262 926
115 580 943
116 670 334
117 283 555
118 641 766
119 1224 1053
120 221 13
121 566 581
122 750 1163
123 1089 303
124 574 545
125 1019 63
126 946 1016
127 885 668
128 1007 322
129 785 242
130 404 422
131 725 170
132 642 103
133 923 629
134 730 431
135 758 394
136 869 480
137 927 372
138 330 476
139 1017 191
140 491 733
141 506 436
142 913 1175
143 851 763
144 322 53
145 202 424
146 823 1113
147 1110 1009
148 1011 528
149 914 64
150 545 214
151 102 700
152 981 965
153 842 884
154 142 92
155 596 1007
156 1018 446
157 1084 997
158 371 55
159 1206 1171
160 640 1230
161 856 901
162 367 320
163 973 844
164 457 858
165 809 434
166 727 1
167 1054 1228
168 348 205
169 262 1064
170 362 1107
171 1218 910
172 618 610
173 1090 420
174 150 160
175 862 948
176 746 286
177 36 1009
178 378 409
179 851 562
180 421 1035
181 976 702
182 3 1193
183 167 489
184 466 1006
185 540 798
186 1207 617
187 1162 1221
188 884 738
189 604 614
190 941 546
191 394 543
192 71 915
193 1207 475
194 290 1198
195 832 308
196 878 140
197 863 242
198 125 503
199 801 1212
200 472 698
201 708 550
202 612 606
203 901 908
204 1230 350
205 762 534
206 437 1069
207 803 1060
208 1175 807
209 734 1212
210 263 1165
211 900 722
212 317 797
213 1158 591
214 1118 402
215 539 765
216 677 863
217 670 489
218 618 850
219 988 146
220 642 214
221 195 418
222 624 89
223 690 562
224 1067 480
225 820 35
226 495 488
227 38 802
228 352 1023
229 572 692
230 13 625
231 1111 19
232 801 1143
233 1018 463
234 456 685
235 973 664
236 888 211
237 361 26
238 1021 1015
239 132 434
240 226 464
241 632 377
242 1204 326
243 1032 575
244 425 264
245 642 1122
246 954 286
247 603 526
248 157 1001
249 23 919
250 270 247
251 1016 965
252 1190 939
253 922 407
254 660 269
255 348 260
256 860 54
257 737 389
258 1221 502
259 176 559
260 784 274
261 400 208
262 501 376
263 352 248
264 288 620
265 22 34
266 60 1184
267 647 394
268 182 1056
269 1175 177
270 358 564
271 153 807
272 1026 849
273 624 64
274 291 770
275 575 3
276 923 859
277 646 231
278 903 1079
279 718 118
280 378 722
281 320 303
282 555 641
283 872 742
284 336 992
285 1104 135
286 258 1164
287 554 699
288 322 27
289 1181 842
290 309 969
