1290 1290
1 214 717
2 754 199
3 24 982
4 587 684
5 748 1154
6 1275 517
7 179 191
8 1172 513
9 391 908
10 455 689
11 588 1066
12 255 394
13 1107 824
14 597 177
15 39 1067
16 26 734
17 560 408
18 904 476
19 1101 708
20 1098 211
21 924 1092
22 306 775
23 726 557
24 664 509
25 359 61
26 1286 409
27 674 398
28 169 822
29 1230 433
30 254 906
31 113 34
32 330 463
33 496 99
34 596 1149
35 548 960
36 732 778
37 175 558
38 921 383
39 1213 1180
40 206 996
41 778 345
42 566 809
43 54 423
44 1270 74
45 605 955
46 676 193
47 926 557
48 1135 982
49 1241 460
50 867 341
51 841 957
52 482 892
53 865 664
54 769 151
55 450 393
56 343 35
57 186 148
58 1004 1184
59 266 847
60 996 1115
61 327 1088
62 1052 1180
63 483 1081
64 332 555
65 716 177
66 164 583
67 773 906
68 945 1267
69 1025 1056
70 323 902
71 278 623
72 184 217
73 1044 784
74 1172 1110
75 191 831
76 1038 95
77 266 140
78 822 573
79 327 14
80 575 439
81 1027 1129
82 536 303
83 346 719
84 520 1235
85 545 439
86 571 1170
87 1167 379
88 1286 944
89 202 42
90 147 961
91 447 1039
92 629 33
93 1118 1116
94 967 533
95 122 362
96 261 1265
97 468 116
98 670 532
99 533 268
100 562 274
101 673 443
102 680 542
103 425 1237
104 165 1245
105 494 966
106 1129 366
107 287 805
108 410 1254
109 1053 402
110 396 1169
111 748 706
112 476 725
113 735 226
114 1057 1038
115 420 929
116 483 1106
117 636 982
118 588 691
119 702 335
120 942 309
121 682 1264
122 86 776
123 185 712
124 372 632
125 367 922
126 1102 1076
127 1205 1139
128 892 276
129 240 758
130 624 62
131 834 1203
132 78 429
133 243 253
134 222 219
135 704 713
136 373 1086
137 875 283
138 719 835
139 284 16
140 1143 608
141 700 789
142 1208 1191
143 1201 163
144 771 495
145 280 334
146 874 257
147 713 1097
148 290 754
149 904 153
150 1050 853
151 102 464
152 759 492
153 727 40
154 8 1012
155 1164 1281
156 1144 1195
157 395 1040
158 367 668
159 109 106
160 800 564
161 144 752
162 720 687
163 738 577
164 1154 1146
165 1246 344
166 921 210
167 551 224
168 904 1267
169 200 1093
170 607 774
171 761 330
172 989 1015
173 944 999
174 812 493
175 322 425
176 745 850
177 214 35
178 362 443
179 1258 605
180 501 816
181 987 326
182 254 1094
183 1061 585
184 1285 1148
185 865 990
186 516 123
187 27 421
188 1149 907
189 544 332
190 121 128
191 1070 790
192 240 586
193 669 939
194 759 184
195 1252 31
196 415 160
197 417 707
198 236 657
199 307 812
200 175 601
201 992 209
202 302 378
203 1140 129
204 416 569
205 808 344
206 765 348
207 222 831
208 848 444
209 453 369
210 544 78
211 667 255
212 519 1023
213 1170 907
214 1272 720
215 1021 128
216 871 250
217 717 860
218 531 302
219 519 1090
220 17 630
221 556 105
222 562 666
223 984 138
224 117 1254
225 118 485
226 662 838
227 665 46
228 811 235
229 38 1199
230 1173 30
231 1215 1071
232 342 868
233 744 241
234 468 1001
235 711 508
236 275 839
237 738 67
238 682 355
239 1080 68
240 884 897
241 524 1209
242 1022 357
243 783 461
244 902 721
245 317 142
246 330 714
247 123 203
248 64 804
249 809 132
250 401 1028
251 318 192
252 1114 322
253 293 510
254 216 523
255 736 386
256 684 1026
257 15 232
258 230 943
259 1009 1226
260 776 1170
261 1233 256
262 157 1053
263 1035 753
264 1114 110
265 953 329
266 869 1286
267 705 1138
268 1033 944
269 794 1287
270 829 1268
271 110 1081
272 786 864
273 1114 1268
274 495 279
275 1253 737
276 1054 1196
277 776 537
278 247 381
279 713 1013
280 1085 1048
281 763 978
282 339 887
283 72 1203
284 196 74
285 1037 791
286 309 907
287 573 290
288 519 815
289 209 118
290 155 205
291 321 183
292 417 568
293 1124 63
294 965 384
295 493 261
296 4 879
297 401 505
298 108 523
299 929 787
300 442 654
301 387 86
302 50 879
303 327 240
304 103 155
305 713 936
306 371 520
307 303 462
308 762 240
309 640 75
310 346 1221
311 1126 315
312 610 372
313 334 783
314 691 649
315 812 764
316 631 1132
317 590 64
318 399 578
319 861 280
320 395 886
321 161 214
322 1011 271
323 1149 1138
324 492 807
325 318 90
326 1057 495
327 448 118
328 1108 446
329 322 159
330 1046 454
331 1059 163
332 778 633
333 348 419
334 928 461
335 234 1263
336 312 6
337 527 989
338 640 852
339 933 184
340 201 430
341 1220 488
342 601 1250
343 609 891
344 89 368
345 1205 681
346 382 1217
347 1122 34
348 1274 1008
349 1007 672
350 424 745
351 558 1170
352 951 343
353 1009 1229
354 1175 74
355 1267 956
356 338 9
357 324 451
358 341 107
359 335 980
360 904 1108
361 17 361
362 477 1142
363 132 1133
364 1084 134
365 351 1210
366 1280 385
367 783 3
368 442 1265
369 83 274
370 131 407
371 597 573
372 966 1111
373 1126 279
374 601 161
375 340 1271
376 840 686
377 550 130
378 10 1044
379 1263 813
380 1103 432
381 1124 957
382 715 939
383 1067 1076
384 125 742
385 925 653
386 183 1260
387 908 1277
388 194 553
389 458 1135
390 920 400
391 494 284
392 909 643
393 1236 1274
394 1263 204
395 920 270
396 537 84
397 710 737
398 1108 633
399 1250 1212
400 430 258
401 322 856
402 123 248
403 752 1142
404 133 725
405 380 660
406 1090 357
407 593 886
408 444 594
409 826 1
410 827 514
411 590 646
412 1037 782
413 418 684
414 436 1078
415 827 1067
416 619 670
417 1047 233
418 284 955
419 1197 3
420 168 42
421 423 1229
422 121 615
423 362 228
424 1216 578
425 702 96
426 199 537
427 653 1248
428 1277 761
429 64 1277
430 546 805
431 7 999
432 593 415
433 1288 545
434 216 278
435 395 498
436 588 1198
437 691 653
438 1140 240
439 485 326
440 218 1033
441 241 1041
442 81 661
443 135 560
444 1088 1246
445 39 1028
446 692 695
447 1240 547
448 372 138
449 320 292
450 241 552
451 40 837
452 1018 854
453 52 457
454 46 123
455 23 312
456 1015 1015
457 164 862
458 146 528
459 561 1159
460 674 1031
461 534 335
462 379 620
463 201 244
464 867 1161
465 571 635
466 146 269
467 464 1251
468 697 719
469 790 182
470 725 406
471 806 314
472 840 1270
473 735 1286
474 1082 579
475 1062 679
476 1140 877
477 501 463
478 1164 997
479 746 1104
480 794 1085
481 399 1286
482 494 528
483 117 643
484 273 1111
485 855 1005
486 603 226
487 977 1192
488 918 1156
489 986 1287
490 478 762
491 704 1098
492 97 401
493 504 960
494 476 712
495 1239 1254
496 1053 246
497 278 227
498 287 126
499 994 201
500 1285 695
501 59 327
502 975 548
503 928 1185
504 531 183
505 1289 448
506 44 13
507 1052 741
508 953 669
509 121 429
510 376 744
511 230 1107
512 597 422
513 228 959
514 325 1239
515 107 809
516 1270 94
517 1112 18
518 543 814
519 983 556
520 116 851
521 276 245
522 705 1168
523 1024 218
524 785 1088
525 1060 1174
526 849 30
527 71 520
528 1085 195
529 324 614
530 1143 910
531 1114 731
532 1235 86
533 846 496
534 322 489
535 99 563
536 1257 392
537 236 434
538 24 636
539 750 870
540 407 449
541 438 945
542 72 372
543 1229 599
544 939 1128
545 174 285
546 946 847
547 109 1035
548 247 1083
549 790 971
550 1062 355
551 1286 870
552 1282 842
553 171 866
554 974 1040
555 810 903
556 1008 18
557 587 157
558 596 751
559 748 347
560 1283 47
561 1261 124
562 256 1235
563 858 1194
564 589 819
565 208 226
566 669 439
567 1039 328
568 468 776
569 163 701
570 1104 385
571 416 805
572 808 437
573 1059 352
574 66 957
575 1275 528
576 10 112
577 470 107
578 350 1253
579 863 643
580 24 526
581 747 1008
582 1166 1056
583 163 77
584 1026 209
585 358 481
586 275 55
587 774 763
588 1234 699
589 688 1091
590 1274 279
591 483 582
592 1064 518
593 425 305
594 965 619
595 1164 66
596 557 1080
