3480 3480
1 2266 2518
2 2528 1296
3 1396 1727
4 719 3233
5 199 1502
6 2510 2933
7 2106 329
8 2171 678
9 1479 2674
10 582 1588
11 2429 1725
12 2964 3050
13 477 1648
14 402 593
15 3059 1644
16 1352 2443
17 2328 2500
18 3171 707
19 854 1692
20 3215 1907
21 1683 67
22 437 3102
23 1017 1523
24 1186 31
25 485 265
26 3056 3130
27 2495 1192
28 1521 2865
29 3017 115
30 2464 2945
31 948 1515
32 1563 1607
33 1583 605
34 6 413
35 1186 2720
36 449 537
37 322 3037
38 1622 368
39 3389 3432
40 2163 1175
41 2121 486
42 1135 1834
43 2575 855
44 2530 2433
45 614 1494
46 2285 2695
47 1861 2575
48 3077 1092
49 2825 1577
50 2946 2366
51 105 1299
52 709 2468
53 1821 2356
54 1289 3331
55 606 1533
56 2800 1813
57 2898 3450
58 1529 1430
59 2295 178
60 3321 1728
61 946 1074
62 2177 1962
63 976 233
64 2054 2348
65 2077 3207
66 2446 3078
67 594 455
68 1665 2858
69 1053 135
70 3046 1536
71 1492 157
72 2648 1040
73 1833 3180
74 2217 1957
75 3349 232
76 3078 1536
77 2030 1694
78 2978 42
79 1051 2808
80 1439 86
81 1930 1847
82 242 22
83 167 754
84 1983 2605
85 624 1390
86 902 549
87 1294 1174
88 220 1658
89 167 3285
90 2316 631
91 234 1081
92 807 831
93 2074 691
94 2890 2982
95 543 2828
96 240 1714
97 241 2851
98 2975 316
99 1606 3204
100 2183 1379
101 718 2738
102 2760 1971
103 1678 3136
104 2259 2346
105 2226 1869
106 620 2587
107 2854 1782
108 2022 3463
109 1790 921
110 88 1256
111 2012 807
112 2215 2112
113 1434 2585
114 3340 434
115 2224 2014
116 1159 1110
117 1713 1387
118 3444 2547
119 586 973
120 3165 2008
121 642 2555
122 1992 2595
123 2024 967
124 3067 3062
125 633 319
126 549 495
127 233 2623
128 1678 2760
129 1132 1489
130 1833 118
131 2573 239
132 2281 3085
133 2143 928
134 2683 843
135 2099 2242
136 2091 1804
137 993 568
138 1113 1895
139 1074 324
140 1276 2478
141 1732 309
142 2679 611
143 1047 396
144 1172 2465
145 81 1460
146 1823 354
147 2381 2545
148 333 1272
149 2186 2650
150 180 2181
151 480 2473
152 627 222
153 1221 1579
154 1046 1797
155 1058 1979
156 2803 1886
157 864 2324
158 3417 1893
159 3095 2639
160 2786 1430
161 1247 57
162 2589 2500
163 2000 697
164 361 2054
165 176 3201
166 1407 1231
167 3091 2282
168 776 2934
169 3224 2861
170 1935 510
171 1625 2711
172 287 1686
173 2403 1428
174 1400 1803
175 1575 40
176 22 940
177 3143 2673
178 1939 1614
179 2405 2857
180 1447 433
181 1601 2436
182 789 2315
183 1962 2725
