4680 4680
1 2722 3859
2 3669 3019
3 4397 3020
4 2676 3339
5 3952 1569
6 305 966
7 2158 770
8 3124 3583
9 3779 3428
10 493 641
11 1544 659
12 1238 2663
13 479 1161
14 3900 3413
15 1903 3776
16 1105 3704
17 4202 4036
18 3862 3403
19 269 1133
20 3712 2100
21 871 2196
22 3680 3951
23 2926 4571
24 3143 1674
25 2047 4290
26 2049 688
27 1268 2191
28 3250 2161
29 2875 4341
30 3486 1465
31 836 2177
32 3253 128
33 2755 4161
34 2600 3651
35 727 1069
36 3917 3362
37 4242 2467
38 2721 3465
39 2795 3014
40 1374 2554
41 4448 2070
42 3642 194
43 3807 910
44 1418 3259
45 2159 2498
46 431 4419
47 3578 3871
48 2833 1043
49 2078 1344
50 2689 3522
51 613 3157
52 1187 2931
53 2057 4423
54 4132 1572
55 3692 3106
56 3696 1408
57 855 2586
58 695 2384
59 3057 4657
60 3800 4029
61 2931 4055
62 1079 1394
63 4121 2331
64 4220 1567
65 1619 745
66 1524 312
67 2189 4053
68 4371 1160
69 1484 4127
70 4545 2560
71 1018 3528
72 3581 2637
73 292 963
74 1936 3305
75 338 3575
76 1340 2400
77 870 2052
78 1692 2445
79 3897 1420
80 4005 1342
81 1274 1533
82 446 2870
83 1168 1428
84 540 2921
85 771 996
86 4529 3525
87 2261 3959
88 782 1136
89 2871 396
90 1326 1188
91 4441 2889
92 621 826
93 1466 2291
94 2480 1094
95 2457 1332
96 415 4559
97 1363 1548
98 65 3506
99 710 3363
100 1766 3575
101 3277 2493
102 3947 3764
103 3693 448
104 1330 1000
105 4471 2754
106 1440 1155
107 3544 4151
108 483 1636
109 1277 4537
110 2931 2428
111 2123 3312
112 2631 1201
113 2661 1997
114 260 1405
115 2079 209
116 3010 3040
117 3443 723
118 1888 99
119 4330 4090
120 3529 1527
121 1374 3904
122 4142 1141
123 2629 584
124 1374 2319
125 1984 2585
126 1771 4342
127 3309 234
128 2735 4518
129 1681 2777
130 183 2639
131 4634 2095
132 847 1054
133 829 510
134 1422 891
135 1307 3598
136 2580 1852
137 4386 3084
138 1193 1298
139 113 468
140 663 209
141 1027 2945
142 1706 2262
143 4536 66
144 3759 4213
145 80 2471
146 2939 1425
147 1145 1428
148 2805 1919
149 123 693
150 207 2669
151 3890 2780
152 9 942
153 1324 2894
154 2335 3953
155 1852 3756
156 2029 1876
157 966 1449
158 23 3179
159 2419 2423
160 989 3886
161 4615 3008
162 1519 3529
163 1218 1017
164 4005 421
165 1748 3473
166 4515 4135
167 717 1747
168 3595 2343
169 3852 4615
170 2563 4276
171 2469 2056
172 1368 4359
173 112 1986
174 2635 2213
175 1032 3274
176 707 2305
177 3769 347
178 2243 2873
179 3174 4678
180 1166 559
181 1906 361
182 1168 1531
183 1949 1667
184 4031 62
185 657 3535
186 802 4314
187 4014 2047
188 888 4561
189 1906 2436
190 677 1372
191 2549 4275
192 1400 2766
193 501 3145
194 1344 271
195 3469 3218
196 1960 1492
197 1923 286
198 4344 2631
199 1786 38
200 2967 2011
201 4301 2981
202 4606 3620
203 1973 2074
204 4406 3932
205 869 4038
206 3285 176
207 2571 3449
208 3197 3757
209 2882 41
210 3661 3381
211 1294 2518
212 1652 2254
213 3536 1503
214 4091 3365
215 1875 65
216 3674 1918
217 4350 298
218 2086 3936
219 3971 1497
220 3298 3759
221 1294 2048
222 139 337
223 4146 4500
224 3144 3598
225 729 1757
226 3970 3353
227 3331 105
228 1785 1724
229 4265 933
230 3767 1875
231 1994 1287
232 1649 2712
233 181 854
234 4010 4527
235 1688 699
236 4586 506
237 3280 4444
238 3576 1080
239 3738 2813
240 4579 473
241 2986 3634
242 968 2885
243 314 3908
244 831 3310
245 2062 3568
246 1302 3163
247 4677 4270
248 3378 2503
249 970 4039
250 1715 2177
251 3619 1088
252 2872 4541
253 2634 3839
254 1827 3827
255 603 4148
256 3070 1798
257 325 4418
258 1998 2200
259 4468 4134
260 3558 932
261 4678 3687
262 3279 380
263 1205 1262
264 2911 3940
265 2292 3232
266 4504 535
267 2334 433
268 3723 2664
269 315 884
270 1092 2827
271 1444 1248
272 512 766
273 2593 1501
274 4308 3698
275 2713 1408
276 2279 2374
277 1586 3651
278 1491 2918
279 4346 4232
280 592 167
281 173 4543
282 2250 759
283 2519 2182
284 268 275
285 2396 4305
286 2156 3897
287 1710 1922
288 369 4487
289 1328 338
290 4410 2611
291 3489 2025
292 305 1260
293 1402 4475
294 1041 3641
295 1587 2780
296 3027 2889
297 403 3405
298 2783 1538
299 2287 1454
300 1289 2606
301 1341 2758
302 418 995
303 4313 978
304 3065 1210
305 2576 386
306 2777 1075
307 3947 3970
308 2541 414
309 3838 1192
310 1641 2285
311 1906 1577
312 4426 280
313 4575 3297
314 3889 3729
315 2550 3770
316 3148 714
317 4094 2316
318 4558 4315
319 893 3575
320 1241 2416
321 3442 4469
322 3816 3386
323 4049 1555
324 1457 2517
325 4358 1569
326 2243 794
327 3005 1632
328 589 3758
329 641 1699
330 2576 1051
331 2284 1602
332 3797 4237
333 3991 3067
334 3825 2839
335 4586 1881
336 3224 735
337 1470 34
338 1856 2000
339 1817 4163
340 512 751
341 3546 2663
342 1096 3280
343 701 288
344 2970 1185
345 417 4133
346 4506 3439
347 3272 2516
348 2811 3920
349 4191 3754
350 754 1801
351 3247 3121
352 198 2689
353 4011 1321
354 4528 949
355 2772 3483
356 63 2173
357 2433 257
358 367 2031
359 2946 610
360 1227 3707
361 2110 773
362 569 4303
363 700 1051
364 1358 4428
365 3583 1834
366 1857 3936
367 1526 1495
368 3692 621
369 131 2516
370 8 1753
371 1137 1578
372 2104 4360
373 2468 2824
374 1521 880
375 1748 1997
376 664 3571
377 4370 3867
378 4316 3930
379 1902 2117
380 2230 911
381 1520 2786
382 3535 124
383 2181 1610
384 3441 738
385 2740 1176
386 3824 3453
387 3306 1545
388 866 38
389 875 3500
390 596 1169
391 1258 194
392 3535 2257
393 1595 944
394 492 120
395 2935 2307
396 468 2419
397 2455 1427
398 1459 2180
399 1405 4395
400 149 4466
401 1775 2887
402 2689 2615
403 4389 2815
404 1541 529
405 4678 3460
406 2258 1763
407 3725 1321
408 4306 1092
409 2674 1636
410 1184 2233
411 2662 3908
412 2071 3798
413 1919 612
414 4621 698
415 2813 2441
416 800 3684
417 1668 2585
418 1322 2665
419 2283 1181
420 1585 2944
421 2612 2553
422 1083 3719
423 134 3185
424 3768 1262
425 2887 206
426 3720 3084
427 2693 865
428 607 4442
429 583 1878
430 2557 2517
431 3479 3421
432 4643 4192
433 2595 3222
434 3691 4553
435 2340 2795
436 47 4258
437 2567 4002
438 293 915
439 2971 4578
440 4306 3806
441 2641 3622
442 4 2396
443 2770 2201
444 628 3598
445 4214 777
446 2772 2605
447 3233 1982
448 3165 2270
449 499 1781
450 3685 2049
451 3344 816
452 2287 1321
453 3525 352
454 2346 3489
455 4092 686
456 543 252
457 2762 3542
458 4621 2046
459 703 3925
460 3599 369
461 309 876
462 2713 2835
463 4 3157
464 3495 3406
465 1118 3262
466 3807 487
467 2159 3444
468 1207 164
469 223 1562
470 4314 336
471 2827 1706
472 2775 696
473 4536 4291
474 3330 1451
475 1770 3044
476 3240 3053
477 196 4464
478 3749 2573
479 3864 3626
480 352 3600
481 1266 2002
482 1161 2725
483 3120 1193
484 689 2011
485 1861 2209
486 2531 1303
487 1278 185
488 4162 1067
489 324 4256
490 4572 2219
491 12 2287
492 4237 1113
493 1619 3132
494 1854 3388
495 4261 1124
496 4088 3380
497 2880 393
498 1484 4426
499 3972 4340
500 1556 3254
501 4063 261
502 1967 4376
503 4326 3697
504 4161 1803
505 1638 459
506 2001 3454
507 1572 742
508 3536 2557
509 2737 1185
510 1623 4360
511 2795 3748
512 3255 3115
513 3664 4162
514 406 3478
515 572 752
516 1553 141
517 2876 1709
518 2157 354
519 899 2146
520 3851 3225
521 1710 2668
522 2604 1797
523 1348 3168
524 4352 1225
525 2160 1638
526 2237 2082
527 3825 1897
528 2078 3035
529 1737 3710
530 2194 4624
531 909 2739
532 7 2816
533 4141 1874
534 1934 981
535 1445 493
536 1216 797
537 3579 620
538 3258 750
539 1706 1325
540 2157 157
541 3630 1492
542 2154 24
543 456 1044
544 1700 3237
545 373 2140
546 1037 754
547 1698 237
548 2582 2543
549 114 4139
550 4057 1457
551 452 26
552 561 3904
553 1358 1443
554 109 1323
555 3103 2039
556 3408 2266
557 1932 1115
558 3781 3844
559 2625 3012
560 185 3658
561 3250 1253
562 4409 1019
563 2450 2911
564 2470 4490
565 2203 1177
566 1206 3862
567 4567 3080
568 3077 3040
569 3640 1592
570 2620 2058
571 4083 3795
572 2104 934
573 1690 4242
574 4094 2684
575 4305 1266
576 1894 4080
577 457 1529
578 349 2699
579 772 2745
580 3856 4329
581 3528 3091
582 4053 3100
583 4472 3640
584 2252 2623
585 718 900
586 799 3677
587 1302 1420
588 3230 3450
589 3263 3921
590 4054 1906
591 2267 4350
592 3434 4161
593 1242 2119
594 4234 603
595 1729 2106
596 3155 2253
597 2329 4626
598 3807 971
599 3005 1401
600 2495 2203
601 2083 2534
602 2646 4418
603 3559 136
604 4016 2926
605 2773 1266
606 3859 4396
607 726 3111
608 3021 3403
609 1268 879
610 2638 1073
611 3793 4371
612 3087 2988
613 1981 3869
614 315 1451
615 1095 1756
616 501 1230
617 3590 3695
618 1386 43
619 3703 1495
620 3297 1675
621 1466 730
622 2984 1188
623 2009 3453
624 480 1152
625 1281 3698
626 123 3318
627 3556 4587
628 3293 1752
629 1589 2301
630 2042 1348
631 2453 1768
632 3918 3647
633 1542 246
634 3547 2519
635 2039 3394
636 1526 1863
637 1015 788
638 186 4233
639 1853 2946
640 1930 1295
641 2503 1104
642 513 4026
643 361 3515
644 340 2991
645 729 58
646 2698 4351
647 4209 4206
648 3283 3925
649 2052 788
650 895 2646
651 1661 81
652 744 836
653 3540 3269
654 2827 4275
655 3450 195
656 1043 2904
657 1895 1040
658 2231 2102
659 1042 2922
660 1780 1635
661 4073 659
662 4606 2306
663 1585 3486
664 99 1034
665 2296 3241
666 3192 2752
667 3745 867
668 4640 472
669 2249 4016
670 3522 3618
671 3424 4179
672 2483 211
673 1529 771
674 2965 3320
675 1149 945
676 2710 1818
677 2692 1625
678 11 3279
679 1950 4431
680 2166 3197
681 4586 4204
682 717 2685
683 2917 2049
684 4422 2501
685 125 2211
686 3504 2062
687 1166 1488
688 3139 1343
689 3941 912
690 4339 1594
691 3691 1392
692 4537 2862
693 2156 3835
694 3811 3500
695 1416 3506
696 164 4422
697 2298 3646
698 1783 4477
699 1223 930
700 2304 3826
701 617 422
702 3268 1623
703 3533 3170
704 1530 246
705 2722 776
706 2594 2418
707 436 4438
708 893 3950
709 3775 2178
710 2108 1395
711 3543 2894
712 430 3253
713 3295 214
714 4573 3016
715 3513 535
716 2104 1207
717 2918 4587
718 2582 1813
719 1446 2530
720 2449 80
721 1273 3043
722 2561 4090
723 4623 1907
724 1091 4090
725 4614 4253
726 3665 2266
727 626 1116
728 1555 2786
729 1826 605
730 1879 54
731 3369 231
732 4541 611
733 1977 591
734 494 4344
735 2623 3304
736 2943 3843
737 3435 4376
738 3696 2441
739 4214 713
740 1978 2169
741 2193 2309
742 2479 4227
743 1795 2411
744 3716 1261
745 1955 842
746 4477 4199
747 1831 411
748 2616 3192
749 2541 1077
750 4669 3768
751 3536 867
752 1660 368
753 4118 144
754 31 174
755 3967 4077
756 2034 1605
757 3824 1338
758 1168 2933
759 224 2652
760 4032 1487
761 3498 310
762 3688 2883
763 2725 2475
764 288 589
765 449 3362
766 3322 1502
767 3443 971
768 3552 1735
769 3362 3106
770 3575 2179
771 2083 2226
772 1339 981
773 3218 307
774 1628 888
775 1242 3438
776 1239 1422
777 2031 1736
778 4151 4427
779 3282 4174
780 3117 3018
781 1324 3409
782 2653 1160
783 4366 1050
784 1132 1152
785 1649 1311
786 2215 1503
787 4210 454
788 1590 3417
789 3880 1569
790 337 2820
791 3569 2706
792 353 3563
793 2921 1889
794 394 637
795 3517 4301
796 4239 1816
797 1879 576
798 3471 3879
799 1755 4229
800 2567 1052
801 4561 214
802 1840 2754
803 43 377
804 1394 2522
805 394 1459
806 2393 1584
807 4053 4104
808 3327 911
809 2634 865
810 290 4235
811 1559 2647
812 3079 2229
813 3946 2247
814 1143 3604
815 3192 623
816 3569 3705
817 4092 3952
818 2905 3356
819 800 4668
820 984 1126
821 1840 4378
822 2827 1606
823 2309 2935
824 4336 336
825 2728 2159
826 1582 2051
827 2968 45
828 660 4674
829 413 447
830 4373 1173
831 325 86
832 1491 1889
833 2032 1292
834 466 2949
835 1735 2951
836 2190 1918
837 3674 4037
838 600 126
839 730 200
840 3876 3912
841 532 3236
842 1302 1823
843 2063 3030
844 4311 55
845 3368 4632
846 2394 4308
847 1620 4146
848 4636 2266
849 605 3099
850 2883 3349
851 897 4617
852 3790 2746
853 1800 2189
854 3310 1278
855 4484 2618
856 4044 4189
857 3181 271
858 435 4141
859 614 419
860 4238 2541
861 1890 4185
862 2437 4184
863 4268 1300
864 4204 2006
865 2493 213
866 3757 3892
867 3782 1338
868 1472 1323
869 1921 3969
870 3775 2023
871 2811 3886
872 3847 2937
873 4205 2145
874 3892 2415
875 3179 796
876 1627 2746
877 4260 1243
878 1638 3536
879 3580 4484
