2650 2650
1 33 819
2 2554 1822
3 2444 603
4 2117 2375
5 1876 1209
6 1201 1587
7 1174 1949
8 1999 719
9 282 761
10 2381 2390
11 1208 1039
12 1951 2051
13 872 2277
14 1919 1605
15 1015 2072
16 523 1940
17 1582 1094
18 729 810
19 2593 2492
20 1057 1556
21 2630 815
22 1900 2081
23 1353 1902
24 1661 688
25 2584 1599
26 1711 2381
27 119 2026
28 2251 1645
29 1589 1499
30 1133 1674
31 687 680
32 2209 383
33 1292 845
34 752 654
35 228 637
36 940 990
37 110 470
38 2116 187
39 924 1448
40 1783 1039
41 2060 1991
42 1222 1476
43 2027 1309
44 2213 1732
45 496 726
46 954 442
47 2042 1408
48 644 476
49 1602 1920
50 1660 871
51 2345 2023
52 1088 1523
53 1646 593
54 119 376
55 2367 837
56 1399 586
57 574 2601
58 2273 1390
59 89 2279
60 823 46
61 247 2587
62 2203 1445
63 2410 431
64 307 341
65 2120 2371
66 1582 78
67 1054 2118
68 1116 1653
69 170 1177
70 1221 1887
71 1734 1090
72 2482 2059
73 778 1270
74 18 1971
75 2241 435
76 1942 2113
77 2601 1074
78 465 2019
79 2329 2186
80 921 2016
81 2019 2474
82 646 321
83 1054 780
84 215 427
85 969 357
86 1162 1834
87 2112 887
88 1539 2472
89 2239 1932
90 1955 1199
91 565 1216
92 2029 2186
93 1190 607
94 2239 1964
95 2386 1278
96 2502 855
97 2485 650
98 2407 1782
99 1333 114
100 1741 555
101 1916 888
102 80 53
103 1590 1613
104 1635 1787
105 1951 2538
106 1427 1454
107 1415 487
108 1451 116
109 62 1102
110 583 180
111 1792 2256
112 1280 1428
113 2330 1872
114 594 1804
115 928 344
116 424 966
117 2385 303
118 823 776
119 2182 1347
120 828 1946
121 1770 153
122 755 2280
123 131 1149
124 1836 1609
125 1152 1788
126 2581 1649
127 775 1060
128 300 653
129 2125 341
130 1535 2130
131 865 2003
132 713 1604
133 1824 41
134 31 1785
135 1616 872
136 2308 143
137 11 330
138 388 2322
139 55 1115
140 313 1812
141 1882 1012
142 2384 2503
143 2517 2603
144 2643 332
145 1292 1397
146 53 1924
147 788 1096
148 825 1026
149 929 398
150 424 927
151 2260 1997
152 1608 138
153 1790 1928
154 120 1972
155 1471 1971
156 315 1011
157 2143 1987
158 217 1339
159 618 1970
160 2559 629
161 1009 319
162 663 1843
163 2330 1172
164 2429 1706
165 469 527
166 703 2132
167 1482 2254
168 2041 1403
169 475 267
170 525 471
171 1092 58
172 522 2186
173 1648 522
174 700 183
175 2485 108
176 1573 579
177 338 164
178 2643 677
179 1159 284
180 2438 1370
181 1750 837
182 1061 1194
183 1288 1166
184 2627 1313
185 1789 1552
186 301 2428
187 1489 693
188 2096 1887
189 2580 1165
190 1534 2100
191 2073 2100
192 72 226
193 2492 2591
194 1715 902
195 1911 412
196 1422 1406
197 1562 847
198 1751 1925
199 372 963
200 2219 188
201 424 1216
202 2078 2631
203 1667 583
204 1906 1295
205 2353 802
206 2162 1765
207 162 2023
208 2355 170
209 874 2105
210 900 222
211 861 941
212 2433 851
213 850 2300
214 439 1683
215 1347 2250
216 1896 1300
217 1742 784
218 1062 1954
219 220 825
220 983 918
221 139 1446
222 154 1155
223 232 1708
224 1696 337
225 274 732
226 1089 741
227 604 1313
228 152 259
229 377 2177
230 1121 544
231 2544 1355
232 380 519
233 74 1100
234 1437 2049
235 1092 174
236 905 1105
237 232 2285
238 379 1093
239 1735 2581
240 2519 241
241 716 2005
242 127 299
243 2102 1995
244 2086 1199
245 1697 651
246 620 334
247 1632 929
248 1526 999
249 1137 1154
250 1433 1022
251 1548 1061
252 1861 1280
253 1189 142
254 1498 537
255 554 1537
256 2556 2340
257 2044 1080
258 1679 1596
259 1575 1113
260 1103 492
261 626 369
262 151 757
263 201 1999
264 1529 888
265 839 472
266 1742 1122
267 1809 2353
268 1934 706
269 1641 2522
270 1267 2128
271 1083 114
272 83 1444
273 2239 177
274 809 418
275 339 2148
276 1218 300
277 1007 188
278 1961 871
279 2540 2283
280 2431 1540
281 918 90
282 465 1302
283 1178 579
284 1182 2305
285 755 2028
286 155 117
287 780 1843
288 908 2544
289 787 829
290 593 1284
291 2204 2371
292 722 2627
293 1916 932
294 2088 263
295 963 1236
296 2235 18
297 1253 617
298 1067 1046
299 2163 1955
300 464 2319
301 1135 263
302 373 2330
303 1742 1392
304 1496 329
305 2290 1036
306 1266 574
307 2111 2012
308 1817 2535
309 567 140
310 1937 1235
311 2048 306
312 2138 920
313 574 2487
314 805 1585
315 342 2406
316 1897 902
317 1586 1764
318 1545 1932
319 1068 721
320 2478 2325
321 573 1018
322 727 1721
323 2289 642
324 1238 1656
325 8 1653
326 319 1574
327 1366 998
328 1234 478
329 81 1373
330 617 2283
331 1231 2247
332 909 446
333 736 296
334 2389 361
335 2178 1130
336 2125 1167
337 1561 2503
338 1984 990
339 938 1253
340 342 2170
341 2392 472
342 1158 817
343 2487 794
344 1559 2203
345 1762 1439
346 535 890
347 1728 419
348 457 1702
349 647 1477
350 972 551
351 842 2044
352 1905 1611
353 1370 1490
354 158 725
355 1862 1848
356 1033 1005
357 2458 804
358 1709 1677
359 1335 595
360 396 276
361 1156 409
362 400 1698
363 1689 967
364 2360 1642
365 300 2086
366 2149 2600
367 373 1511
368 2150 1475
369 1232 1755
370 1998 692
371 965 1453
372 2144 1906
373 2000 1380
374 2400 921
375 1120 646
376 1840 1706
377 606 160
378 2303 2340
379 1270 1263
380 1748 900
381 431 1126
382 2175 2342
383 1229 287
384 1549 811
385 1234 2315
386 98 1182
387 2404 831
388 1370 2649
389 696 1473
390 357 433
391 55 278
392 394 1268
393 592 2147
394 2591 1688
395 1647 416
396 1994 661
397 2564 2470
398 15 2408
399 1062 154
400 2239 1906
401 1282 1044
402 111 872
403 42 2025
404 1999 2276
405 1662 1863
406 719 940
407 23 2038
408 1959 556
409 446 1378
410 575 621
411 1652 496
412 286 2157
413 2489 1869
414 2393 1876
415 2620 295
416 1351 1788
417 134 1655
418 1990 906
419 1295 2546
420 1597 127
421 597 251
422 2418 842
423 2496 1038
424 2129 494
425 1256 2321
426 1643 1513
427 417 12
428 1805 1155
429 401 1880
430 2131 1577
431 544 923
432 891 1658
433 954 2135
434 2593 1525
435 379 217
436 927 1394
437 1941 2116
438 2510 2430
439 78 2585
440 2344 1337
441 1025 2035
442 1613 1507
443 746 432
444 958 704
445 2331 1984
446 1746 1188
447 1555 873
448 1733 1333
449 2139 2231
450 1744 135
451 1700 1834
452 328 2649
453 1286 1907
454 1021 2052
455 1831 475
456 973 525
457 1197 1736
458 698 207
459 443 1343
460 1367 1498
461 165 519
462 1879 2387
463 2585 470
464 1423 671
465 226 1978
466 44 224
467 1049 30
468 1401 1730
469 775 169
470 2114 1881
471 1680 1097
472 1975 845
473 2064 529
474 853 2335
475 1951 962
476 1897 1168
477 2223 2630
478 838 148
479 362 598
480 955 2021
481 235 1235
482 90 48
483 1252 1967
484 276 2074
485 1655 1349
486 2320 795
487 2060 1263
488 2160 2018
489 1345 1679
490 1446 1363
491 1033 210
492 992 1974
493 745 753
494 1072 1331
495 1804 1945
496 2333 794
497 1960 1372
498 671 1295
499 1357 1360
500 362 431
501 1378 804
502 2307 1819
503 2092 490
504 313 2379
505 656 71
506 1908 927
507 1455 1748
508 1007 1429
509 326 1116
510 758 1760
511 1596 210
512 409 2583
513 2111 676
514 1603 168
515 2147 1151
516 1990 2056
517 1798 1665
518 413 2489
519 2625 1971
520 2031 561
521 718 1018
522 761 1364
523 1983 2532
524 1223 705
525 797 136
526 1754 1656
527 998 65
528 1639 29
529 2517 1597
530 2055 1599
531 376 5
532 996 1648
533 720 2051
534 1764 1380
535 740 1258
536 2604 84
537 138 2421
538 926 2572
539 1690 1969
540 2436 2497
541 2522 1504
542 426 341
543 2284 937
544 1715 292
545 1465 141
546 30 2641
547 83 977
548 1201 723
549 2290 160
550 2169 2180
551 546 940
552 1486 2113
553 247 1041
554 2016 2120
555 2602 2427
556 1403 2562
557 1607 67
558 439 1537
559 85 1597
560 2173 1195
561 425 89
562 834 1842
563 1027 2131
564 959 1813
565 2270 2425
566 1578 442
567 1156 1981
568 2042 1844
569 1939 1160
570 2489 2440
571 1495 1032
572 1439 571
573 2642 850
574 932 829
575 1616 2552
576 253 860
577 1655 1892
578 914 1437
579 875 1586
580 853 48
581 1542 889
582 3 2384
583 307 1070
584 1914 1292
585 630 2553
586 1116 1697
587 1717 515
588 2074 1079
589 150 2431
590 2076 1569
591 1149 289
592 1949 2293
593 2647 2461
594 144 1536
595 705 168
596 1041 1460
597 93 1637
598 423 792
599 2053 505
600 256 837
601 2412 1665
602 96 2203
603 1619 51
604 1449 1960
605 1981 2248
606 1198 192
607 952 981
608 294 848
609 2648 1899
610 1365 639
611 219 1664
612 1264 808
613 128 442
614 69 798
615 866 703
616 1818 440
617 403 1287
618 1688 2006
619 572 1515
620 899 415
621 2297 931
622 274 899
623 1204 1227
624 1151 1809
625 2410 848
626 956 1389
627 393 998
628 1549 1354
629 307 1819
630 107 1338
631 1407 1425
632 325 1330
633 1049 1848
634 978 651
635 900 116
636 2052 212
637 2319 1327
638 374 2402
