4530 4530
1 3299 4424
2 474 3245
3 2861 3771
4 217 1330
5 715 2928
6 1491 1108
7 1808 2428
8 2251 4071
9 3601 1743
10 2018 866
11 2119 256
12 3948 519
13 1992 3626
14 760 1335
15 2618 1812
16 4407 1159
17 300 2641
18 1605 3764
19 68 4268
20 347 817
21 2147 1149
22 1159 1687
23 2087 3810
24 1814 2084
25 3346 1079
26 3913 3789
27 4147 4090
28 1688 3201
29 932 572
30 1209 4478
31 263 760
32 4402 380
33 2803 2796
34 2005 289
35 3368 2348
36 4399 186
37 989 2671
38 851 3829
39 1537 334
40 401 1211
41 3384 1459
42 2801 1788
43 735 4105
44 471 1
45 1609 3790
46 2450 2594
47 409 1101
48 1291 400
49 1582 3755
50 3154 1854
51 192 2077
52 360 2902
53 4103 3108
54 623 1209
55 3916 1444
56 2635 2413
57 2083 3436
58 673 247
59 3101 664
60 3632 1040
61 4506 2205
62 900 3147
63 630 1249
64 1082 452
65 482 4292
66 4384 75
67 1836 112
68 2684 4148
69 3178 1458
70 3670 2250
71 4082 2526
72 2315 4255
73 3174 1893
74 2964 3890
75 2382 2721
76 3976 1511
77 1579 3832
78 4418 114
79 4240 3682
80 6 2666
81 710 3394
82 167 2373
83 2988 3057
84 346 3658
85 3270 102
86 4095 3542
87 1576 3027
88 525 2612
89 1867 979
90 124 3957
91 4522 1700
92 1299 4332
93 568 4361
94 2410 1460
95 1421 2404
96 4004 2547
97 832 1017
98 4114 1923
99 1666 3159
100 788 4063
101 911 2692
102 1553 720
103 625 572
104 2169 3495
105 90 3399
106 691 2203
107 970 1088
108 570 670
109 685 3926
110 251 4077
111 330 1073
112 1237 4082
113 1310 799
114 511 1358
115 1930 1260
116 624 1067
117 2527 2670
118 1255 993
119 27 1378
120 1323 106
121 1363 4366
122 4110 4257
123 1452 137
124 3633 1946
125 3038 1815
126 1928 4200
127 1577 2875
128 3926 4335
129 4495 404
130 490 2356
131 2110 3318
132 2695 2632
133 1788 337
134 374 795
135 2205 2130
136 406 3489
137 3397 2178
138 2847 1199
139 3319 2455
140 3917 3598
141 506 399
142 3390 1635
143 340 114
144 3637 3565
145 3156 3591
146 501 3523
147 4462 2294
148 3250 436
149 1961 2849
150 1639 134
151 3853 109
152 1131 703
153 4438 4403
154 509 2634
155 1959 769
156 3198 3961
157 3566 3615
158 554 1123
159 4187 632
160 4518 2809
161 3431 2559
162 3604 2808
163 3098 3212
164 1591 4296
165 498 211
166 3214 2593
167 2119 4358
168 2377 119
169 3566 2815
170 2026 1499
171 921 4101
172 125 2446
173 882 368
174 3949 1913
175 606 1384
176 3360 711
177 815 892
178 298 2790
179 1644 1270
180 2956 804
181 4450 3175
182 1872 977
183 4425 3216
184 2317 772
185 696 1631
186 524 3370
187 2553 4240
188 937 3775
189 69 2422
190 3538 2601
191 1247 3387
192 771 2284
193 2814 3442
194 221 4333
195 3883 3729
196 3870 2694
197 3582 2925
198 2356 727
199 229 1320
200 3995 1416
201 806 2866
202 1623 4102
203 1656 214
204 743 1216
205 219 2274
206 2838 4296
207 556 3720
208 2532 3498
209 706 325
210 3920 402
211 2277 3794
212 443 4005
213 2080 2332
214 3487 2094
215 2853 1780
216 983 531
217 4124 3916
218 793 1009
219 2244 697
220 1944 3466
221 1258 3810
222 2920 507
223 2493 3523
224 3298 4282
225 3665 3160
226 432 2778
227 922 1906
228 2720 3324
229 140 706
230 1938 4374
231 4482 3766
232 2906 4319
233 234 3445
234 1175 4040
235 3961 3780
236 4111 2178
237 3946 4178
238 3762 3260
239 2114 2112
240 2896 3521
241 4339 2186
242 2469 2811
243 3008 1506
244 1916 19
245 1202 4213
246 3108 3791
247 3042 94
248 2970 2996
249 3266 1385
250 3460 892
251 2073 2257
252 2633 3377
253 519 441
254 2893 979
255 220 1806
256 1501 3001
257 3154 1143
258 61 254
259 411 3159
260 2122 2241
261 1244 2166
262 2246 2558
263 1148 173
264 1670 2210
265 2058 2109
266 603 1255
267 2124 4457
268 3660 276
269 3523 3461
270 984 1664
271 2295 986
272 989 3169
273 3486 3981
274 2378 3260
275 105 2428
276 3545 4271
277 2961 2971
278 2269 3286
279 1571 414
280 4379 2798
281 1992 4317
282 932 3448
283 1048 1182
284 3569 4229
285 977 1362
286 26 2537
287 1748 3153
288 3581 2079
289 3659 972
290 3612 4081
291 3338 4526
292 3264 1469
293 1582 592
294 3947 985
295 1647 3406
296 3522 1089
297 1279 3443
298 1564 3014
299 171 4056
300 3615 1248
301 2265 2714
302 2738 3042
303 906 4393
304 4141 3096
305 2832 3892
306 336 198
307 3807 2726
308 62 1151
309 1175 3556
310 2125 4358
311 3402 90
312 1990 1894
313 23 2838
314 642 2543
315 1270 530
316 2223 4248
317 2662 292
318 627 3319
319 1489 2740
320 1353 3717
321 995 3134
322 2380 3840
323 4426 3422
324 1069 2652
325 4225 65
326 1737 2270
327 3426 4355
328 4374 985
329 220 3647
330 1861 1553
331 393 2352
332 4052 1098
333 1749 3847
334 874 1194
335 4021 1052
336 3302 1162
337 1092 1537
338 3833 3929
339 263 3480
340 2584 1555
341 1520 1180
342 3151 4223
343 4057 3794
344 965 503
345 1228 3756
346 1940 3137
347 688 1624
348 2631 3098
349 3112 1747
350 3681 783
351 3591 3071
352 603 376
353 1011 4265
354 1925 4435
355 3604 1414
356 1254 1169
357 2802 815
358 4286 4116
359 2198 2296
360 3991 192
361 825 3075
362 2093 668
363 4401 2213
364 137 2093
365 4231 392
366 3627 714
367 2389 1659
368 2331 2552
369 4008 688
370 3971 2785
371 4241 4329
372 3428 4523
373 229 4266
374 4087 4248
375 2910 3284
376 201 580
377 3211 669
378 1085 2569
379 344 1932
380 1208 2180
381 2358 3977
382 2963 2129
383 2462 2796
384 2207 902
385 4051 1679
386 2603 2392
387 124 2860
388 3271 4251
389 3855 4510
390 406 1433
391 4469 2768
392 2814 857
393 888 44
394 2178 1657
395 3309 1300
396 1007 2649
397 2229 4378
398 2846 4458
399 4198 3994
400 1237 595
401 178 2320
402 2653 3599
403 2949 763
404 120 2827
405 4035 3495
406 4352 3003
407 3188 820
408 2743 2348
409 2898 1444
410 599 2326
411 304 3837
412 633 2513
413 3525 2439
414 928 3758
415 3310 3357
416 775 3346
417 2376 1073
418 4388 2617
419 2976 1326
420 3778 3804
421 2073 3378
422 2235 3101
423 3539 515
424 607 215
425 4470 495
426 1658 3782
427 3259 65
428 1827 504
429 116 275
430 3591 3432
431 2612 4106
432 3878 475
433 4405 3259
434 40 3762
435 1037 2541
436 2040 3511
437 2226 2759
438 1626 2914
439 2148 693
440 1899 4288
441 1366 3150
442 214 4276
443 553 3748
444 3206 3083
445 4528 3384
446 1473 336
447 1602 992
448 2772 847
449 4331 2934
450 3102 2690
451 237 2229
452 1169 1472
453 3997 1502
454 2059 4031
455 327 1078
456 2342 412
457 2717 628
458 1510 1399
459 954 3114
460 1615 721
461 1883 1470
462 886 2907
463 1290 832
464 146 2169
465 1814 1009
466 1208 1046
467 3834 4094
468 2185 406
469 2892 742
470 1975 2553
471 1958 4103
472 2832 4506
473 3542 1121
474 1396 847
475 1155 4047
476 3605 3852
477 489 2268
478 3579 2914
479 1487 4088
480 3865 515
481 4292 1782
482 4309 1931
483 4069 3664
484 3279 1694
485 4315 3641
486 2957 4042
487 4136 3730
488 2196 800
489 4221 3971
490 216 3129
491 2535 3957
492 67 4509
493 2842 1194
494 4322 533
495 41 2752
496 2960 3155
497 1619 2813
498 732 1903
499 3457 3706
500 1932 554
501 910 4511
502 964 870
503 3051 396
504 3378 1485
505 3558 3902
506 401 852
507 3155 3260
508 1716 3807
509 2914 2930
510 3438 4041
511 2961 879
512 3872 1078
513 487 1577
514 3832 2451
515 2551 929
516 2913 3699
517 3981 2403
518 1743 2574
519 938 3893
520 1667 1410
521 2246 79
522 3285 1970
523 174 2666
524 2848 2282
525 3513 1657
526 1218 1582
527 3880 4174
528 3269 3411
529 3594 3760
530 512 3048
531 704 3811
532 2279 202
533 1955 515
534 1186 969
535 4420 2247
536 3113 1033
537 1812 4412
538 3227 3364
539 4500 2711
540 2634 494
541 3453 824
542 1091 3293
543 1114 812
544 4050 586
545 882 3486
546 2703 96
547 1198 2238
548 3375 1807
549 3271 3607
550 1498 2919
551 3509 841
552 3994 535
553 4322 1539
554 138 957
555 3486 3169
556 4065 4311
557 3738 621
558 866 2647
559 83 1147
560 401 3590
561 2306 3090
562 1770 2929
563 3698 2694
564 1132 3977
565 2259 350
566 3793 4215
567 3025 3531
568 4404 2990
569 439 2135
570 543 133
571 2761 3342
572 2772 2260
573 2437 1146
574 3904 1222
575 3945 3593
576 744 1240
577 2648 291
578 3691 450
579 2736 775
580 2002 4309
581 4198 2273
582 1151 1046
583 2352 1173
584 2672 1379
585 1599 21
586 1871 1089
587 111 4183
588 2736 3125
589 2980 1354
590 2060 997
591 312 1568
592 2368 1553
593 2057 1780
594 2935 3851
595 703 1729
596 4020 123
597 4026 1642
598 203 1178
599 4506 3332
600 3354 4105
601 4366 2523
602 461 1707
603 419 4059
604 3752 764
605 1633 1467
606 1802 877
607 4128 2666
608 3212 2147
609 1218 4337
610 882 2832
611 3621 1278
612 1039 993
613 391 4221
614 1666 3718
615 124 3103
616 3352 120
617 3724 3583
618 2436 4044
619 723 4046
620 673 4464
621 2138 4033
622 503 1226
623 3317 427
624 497 2482
625 3004 1184
626 3112 2145
627 1959 260
628 3260 3684
629 1075 1340
630 1688 2285
631 2650 57
632 1272 1803
633 2137 1588
634 1653 4367
635 1689 1276
636 4403 880
637 3487 2452
638 1091 395
639 4076 153
640 3270 2035
641 2822 403
642 1576 2409
643 2050 3579
644 4468 3623
645 2922 4473
646 915 4489
647 917 2055
648 4063 4492
649 2903 1780
650 696 4176
651 3081 1476
652 367 2214
653 675 451
654 4048 604
655 2641 1092
656 2799 3181
657 388 2280
658 2845 1172
659 2676 4193
660 4380 491
661 1495 2657
662 4192 3692
663 4153 2906
664 3319 4306
665 3211 2667
666 2114 540
667 1348 1902
668 3931 154
669 2063 614
670 1815 708
671 992 4142
672 1116 2427
673 3953 1130
674 4391 1971
675 2480 183
676 4417 632
677 1950 843
678 3037 5
679 445 3949
680 3510 2672
681 2139 1611
682 3894 2105
683 2152 400
684 2571 3173
685 1903 4375
686 3867 254
687 2621 670
688 4072 1889
689 2366 1893
690 1240 1797
691 4030 3808
692 4229 1056
693 162 425
694 869 2237
695 2803 3641
696 2806 2097
697 660 3887
698 1573 2212
699 138 4466
700 1166 3460
701 4338 3262
702 164 1012
703 1818 4225
704 2157 2050
705 721 1419
706 1975 3631
707 4165 2096
708 3811 609
709 544 1945
710 314 4355
711 1743 3147
712 2136 1335
713 2697 1393
714 774 2304
715 224 3007
716 1773 4402
717 2872 951
718 4342 3033
719 1329 3884
720 4326 4469
721 711 1000
722 198 2849
723 2291 483
724 1389 3743
725 2752 2388
726 196 2080
727 1826 4519
728 3834 2338
729 472 4055
730 1496 754
731 1897 170
732 3317 2460
733 1961 1325
734 1766 3297
735 2700 1845
736 2060 2426
737 1094 3493
738 2008 3233
739 3561 1824
740 1422 1046
741 1394 6
742 3830 3768
743 3996 3455
744 4233 2248
745 635 1477
746 4466 1920
747 1325 3105
748 3257 464
749 2365 1533
750 3590 2359
751 2046 4368
752 1832 2513
753 2520 3370
754 1998 663
755 2108 1561
756 4184 2004
757 968 965
758 1971 55
759 4066 1831
760 4243 3515
761 3722 239
762 3730 2562
763 2838 76
764 3625 966
765 850 1052
766 2813 1172
767 3637 1240
768 2759 4399
769 886 1195
770 2727 2891
771 2337 3728
772 3648 117
773 924 166
774 2397 1156
775 1179 2410
776 2243 4083
777 4163 3656
778 2359 4367
779 801 3943
780 1512 2009
781 1960 328
782 3577 2149
783 2842 4432
784 2187 2943
785 4096 3035
786 2952 2069
787 4279 416
788 2137 2201
789 1543 3898
790 24 3796
791 2633 248
792 3606 260
793 2807 307
794 4151 3538
795 3325 3091
796 2355 1058
797 1716 3489
798 4404 98
799 774 3855
800 2337 3904
801 357 3691
802 2750 865
803 2536 2429
804 3675 2259
805 468 3714
806 151 1927
807 3651 3817
808 2873 606
809 280 277
810 4109 2264
811 1618 385
812 762 1188
813 442 984
814 1364 1407
815 3527 3597
816 3661 2940
817 3475 293
818 810 4461
819 4395 4393
820 99 3376
821 2825 1492
822 2156 3194
823 3844 1647
824 1877 1173
825 3331 2386
826 2491 2077
827 1987 1098
828 749 663
829 1415 239
830 1671 330
831 4525 336
832 3785 4197
833 911 295
834 3788 1381
835 1295 1229
836 953 57
837 981 82
838 1910 992
839 4333 2038
840 4151 4378
841 3840 2192
842 2993 3554
843 1538 3683
844 27 2003
845 1802 1942
846 3446 4051
847 2172 1758
848 1734 365
849 3607 650
850 945 1080
851 4310 3393
852 124 2832
853 3844 2546
854 4312 1351
855 2923 2701
856 1044 3302
857 2222 752
858 2331 3140
859 1303 4477
860 3603 2918
861 659 2464
862 244 682
863 620 1189
864 1713 4388
865 3867 3348
866 985 1643
867 661 3810
868 1202 3536
869 622 1736
870 1693 1642
871 3464 1937
872 3726 3277
873 4257 2807
874 664 855
875 1114 4173
876 1119 3252
877 2410 203
878 2353 3498
879 2058 2965
880 265 3872
881 413 4405
882 48 3967
883 4146 2644
884 2534 3081
885 4007 2952
886 3116 692
887 601 4227
888 4 2716
889 1614 478
890 2344 4063
891 4431 3756
892 685 2575
893 1894 2826
894 1902 2468
895 2946 1592
896 2585 2147
897 2923 47
898 4055 2406
899 2299 2001
900 2815 749
901 2461 3698
902 1902 3317
903 4082 4523
904 3097 806
905 3855 1799
906 515 2111
907 3694 4043
908 1996 2293
909 2786 3267
910 51 193
911 1256 1526
912 2735 3321
913 314 1
914 2135 4246
915 171 1108
916 2440 1428
917 3401 334
918 102 4317
919 1161 2897
920 2860 2049
921 1903 2484
922 523 1806
923 1617 2670
924 1620 3830
925 3712 1312
926 1098 2089
927 704 2987
928 1011 52
929 2573 1674
930 3614 872
931 2668 839
932 3508 1725
933 129 1666
934 2146 1307
935 1898 10
936 970 1904
937 1104 1633
938 3145 4471
939 3186 2691
940 3414 2450
941 657 134
942 3719 85
943 632 2550
944 470 2837
945 2404 268
946 1782 1427
947 1563 1599
948 2577 2500
949 374 703
950 2013 4
951 2919 588
952 3978 3257
953 695 2784
954 2186 2766
955 3724 805
956 3879 2494
957 559 701
958 668 1155
959 1894 554
960 3456 305
961 4518 1015
962 2428 3683
963 1018 2270
964 2734 103
965 1225 782
966 1652 4113
967 4478 1941
968 4433 2071
969 1802 4101
970 2885 3345
971 1881 2306
972 4390 2141
973 3188 719
974 674 3617
975 4144 3816
976 1482 2397
977 1929 297
978 890 225
979 1120 964
980 1527 427
981 602 1682
982 3736 3088
983 2455 914
984 1875 3089
985 2916 184
986 3211 2844
987 996 4014
988 3496 1704
989 1146 4451
990 3069 2715
991 1604 266
992 4529 3071
993 4191 1351
994 2589 3214
995 753 4388
996 1680 323
997 3909 3391
998 2144 2494
999 1946 529
1000 2075 659
1001 948 1552
1002 1392 3885
1003 1390 3342
1004 91 161
1005 3575 666
1006 2623 738
1007 126 2430
1008 570 537
1009 2514 2798
1010 1738 3620
1011 2433 3074
1012 670 1953
1013 1376 221
1014 2953 288
1015 3673 3339
1016 4505 3500
1017 1643 1870
1018 4386 434
1019 2181 706
1020 358 2858
1021 2331 2810
1022 3134 376
1023 4363 1831
1024 1634 432
1025 3292 4526
1026 2334 518
1027 2182 1436
1028 3270 556
1029 2191 3457
1030 1792 420
1031 2927 2372
1032 3396 3287
1033 3280 3778
1034 998 445
1035 4003 1344
1036 4181 514
1037 3396 831
1038 1417 2305
1039 241 4174
1040 2273 1765
1041 1520 747
1042 1696 325
1043 2828 1304
1044 1004 2267
1045 3841 4062
1046 1199 3765
1047 3154 2418
1048 1326 2594
1049 2859 2120
1050 3706 498
1051 4171 2321
1052 1673 2448
1053 1352 3767
1054 3319 4130
1055 727 1106
1056 2972 2971
1057 728 2647
1058 281 3973
1059 706 1625
1060 1748 710
1061 3292 4385
1062 2321 125
1063 2074 1156
1064 160 3718
1065 327 715
1066 3361 289
1067 3628 2352
1068 3826 938
1069 378 332
1070 4231 382
1071 2180 567
1072 1389 1146
1073 3927 29
1074 1986 263
1075 2426 880
1076 433 407
1077 1815 37
1078 684 3411
1079 1329 28
1080 1351 972
1081 3112 3591
1082 900 3845
1083 4 741
1084 1741 3989
1085 3070 2099
1086 1930 641
1087 3228 4443
1088 1416 3528
1089 314 3145
1090 3729 3160
1091 3577 255
1092 2452 2429
1093 162 3609
1094 4015 4224
1095 2423 2422
1096 811 3040
1097 2414 40
1098 1754 2303
1099 3614 1912
1100 1515 3322
1101 2743 21
1102 2916 1298
1103 543 564
1104 1400 1071
1105 3625 563
1106 3451 2264
1107 2023 2882
1108 3429 1681
1109 4446 3892
1110 828 2328
1111 3838 841
1112 3097 208
1113 3857 2973
1114 1964 490
1115 2280 2877
1116 4300 3972
1117 3664 1264
1118 3539 2316
1119 10 3170
1120 1694 1511
1121 4428 3714
1122 119 867
1123 2725 4480
1124 685 3208
1125 23 5
1126 896 302
1127 4216 4384
1128 581 4077
1129 3483 1806
1130 3421 2576
1131 4514 2593
1132 2533 2989
1133 1573 2490
1134 1174 587
1135 4199 213
1136 1635 2192
1137 3181 3704
1138 3840 3720
1139 1741 2419
1140 3366 2715
1141 4495 3513
1142 3842 1882
1143 4468 2206
1144 928 4376
1145 2698 3983
1146 2098 2715
1147 2980 1668
1148 1530 3795
1149 1050 571
1150 4337 1405
1151 3601 467
1152 152 1236
1153 2238 1668
1154 4453 1324
1155 873 1599
1156 2842 3632
1157 2473 1126
1158 3368 33
1159 1430 53
1160 972 974
1161 270 1157
1162 579 1050
1163 4088 3412
1164 1366 2885
1165 562 1648
1166 3389 1107
1167 42 766
1168 2103 3429
1169 3427 2426
1170 523 288
1171 4494 4041
1172 2303 2167
1173 693 1058
1174 2201 2762
1175 856 791
1176 2422 3577
1177 3505 896
1178 355 1594
1179 1112 4024
1180 2759 2066
1181 469 2418
1182 4365 3372
1183 31 3364
1184 460 751
1185 2768 2704
1186 3115 1733
1187 3540 2237
1188 2110 1195
1189 1140 1317
1190 3035 3535
1191 4424 2290
1192 4161 3497
1193 1366 561
1194 471 2876
1195 775 1350
1196 3300 749
1197 1964 1143
1198 4204 1865
1199 3588 2802
1200 2132 905
1201 2402 499
1202 2724 1593
1203 2696 3917
1204 4029 1195
1205 1804 3592
1206 1587 745
1207 1436 3006
1208 887 4298
1209 411 4372
1210 994 351
1211 3307 2885
1212 2284 3656
1213 2249 1585
1214 871 767
1215 1829 2511
1216 1081 2258
1217 3189 1721
1218 4461 1790
1219 3330 2752
1220 2469 1013
1221 1510 2543
1222 3657 4363
1223 4000 1988
1224 3647 205
1225 3505 751
1226 901 3465
1227 3509 3127
1228 2822 584
1229 1771 772
1230 3472 1188
1231 1732 1686
1232 1732 483
1233 937 4487
1234 4342 3291
1235 321 2065
1236 3658 574
1237 2030 3154
1238 2478 2107
1239 2788 4462
1240 2541 3286
1241 2873 3099
1242 4423 2588
1243 1926 4104
1244 1727 2641
1245 2572 2587
1246 2958 1166
1247 1670 3881
1248 96 334
1249 2406 3357
1250 1522 815
1251 2291 1239
1252 4051 581
1253 386 3678
1254 311 220
1255 3574 4010
1256 2664 4037
1257 631 3136
1258 3525 4495
1259 2728 2551
1260 4158 128
1261 4354 710
1262 365 3670
1263 4401 410
1264 3704 3873
1265 2658 2157
1266 2068 2774
1267 960 244
1268 451 3874
1269 2134 1220
1270 2555 1569
1271 4287 1450
1272 4166 380
1273 3965 793
