2540 2540
1 907 2260
2 1882 1892
3 3 920
4 830 2072
5 1951 1026
6 2047 1939
7 704 2504
8 1093 1461
9 724 319
10 1369 556
11 985 745
12 2260 1931
13 2334 338
14 680 1642
15 1207 250
16 591 715
17 2397 2492
18 1017 2018
19 1681 1629
20 289 1360
21 2519 1038
22 528 1257
23 1842 2184
24 1321 2240
25 293 1675
26 2173 1151
27 2138 1921
28 1123 1875
29 1290 2327
30 1033 1129
31 2505 1264
32 1525 1994
33 1752 117
34 1998 2096
35 1024 26
36 2150 205
37 1656 1671
38 1533 403
39 586 2276
40 799 493
41 2218 1709
42 2390 1397
43 1512 1428
44 868 626
45 211 1549
46 1283 1508
47 1170 140
48 1148 1442
49 1281 1725
50 2133 1620
51 1395 2333
52 2022 409
53 1387 739
54 765 1922
55 2072 646
56 669 979
57 1942 952
58 2528 89
59 1506 762
60 1129 1897
61 1233 1823
62 197 436
63 2516 1821
64 1195 1792
65 2514 2295
66 553 470
67 1942 2024
68 1273 2260
69 1419 952
70 1842 1121
71 1889 940
72 972 2366
73 2502 2038
74 849 480
75 2341 1367
76 432 515
77 1133 1448
78 1158 277
79 2313 1039
80 2300 2475
81 1870 1699
82 2016 947
83 2174 893
84 1175 1991
85 676 1281
86 798 53
87 1568 2180
88 140 1304
89 565 1574
90 731 621
91 271 2095
92 1534 1989
93 982 70
94 223 734
95 236 850
96 1197 652
97 2354 901
98 904 1934
99 2210 1190
100 636 2442
101 2379 2042
102 1330 901
103 461 1044
104 832 1046
105 895 305
106 516 985
107 291 970
108 504 655
109 1068 2224
110 1360 888
111 897 1971
112 1139 2127
113 1609 173
114 2306 413
115 998 29
116 251 1640
117 1595 822
118 58 146
119 1577 250
120 1814 795
121 1636 569
122 1374 1671
123 1914 36
124 175 1780
125 1903 334
126 705 202
127 117 740
128 1986 2035
129 1827 1888
130 686 2141
131 2423 564
132 17 1934
133 984 1383
134 254 2020
135 915 1957
136 996 17
137 905 1475
138 1726 120
139 1198 258
140 1778 1244
141 172 2128
142 2305 2345
143 1695 1066
144 1737 357
145 1876 1384
146 960 1068
147 1828 1066
148 610 1363
149 1918 1712
150 1409 474
151 167 1913
152 2051 212
153 1113 1187
154 31 1271
155 2430 2294
156 1111 1536
157 2186 1186
158 90 1208
159 2424 194
160 82 1392
161 345 2190
162 716 174
163 2033 7
164 1602 776
165 662 1897
166 2300 1284
167 1386 1146
168 935 609
169 1852 2006
170 375 1821
171 98 141
172 1772 1088
173 1278 556
174 474 220
175 462 142
176 431 53
177 2405 550
178 2409 282
179 2146 1391
180 1965 765
181 315 327
182 2247 452
183 623 632
184 1147 2216
185 2183 2494
186 1296 886
187 2255 444
188 1675 1139
189 659 54
190 258 148
191 1699 1599
192 517 399
193 752 141
194 916 1845
195 1636 2306
196 846 2441
197 906 280
198 2394 971
199 1406 15
200 1265 1228
201 2417 1280
202 1627 253
203 288 389
204 677 2422
205 2253 840
206 1362 1390
207 187 2158
208 1544 1427
209 2035 1405
210 1565 2151
211 834 2328
212 91 2356
213 1929 1553
214 2393 892
215 1011 923
216 291 450
217 802 373
218 744 835
219 681 2446
220 1349 1108
221 336 1095
222 161 1679
223 496 870
224 567 1373
225 2461 1052
226 2356 1411
227 433 1989
228 1970 1383
229 2350 2242
230 1684 177
231 1903 1364
232 1458 1169
233 2171 835
234 2135 1387
235 1127 1914
236 837 2014
237 1101 89
238 1197 1173
239 1200 1562
240 1664 2288
241 246 2213
242 573 1501
243 204 1517
244 284 914
245 349 760
246 1782 1462
247 41 1078
248 1562 114
249 411 1256
250 427 294
251 181 2416
252 2295 820
253 299 1735
254 1428 1944
255 978 644
256 2473 1160
257 695 2499
258 2167 2143
259 1811 2096
260 429 1328
261 1696 1689
262 2460 1680
263 2157 1517
264 1879 620
265 1830 811
266 1982 396
267 1587 2194
268 408 2101
269 518 1130
270 395 1367
271 1411 1063
272 2071 2343
273 1211 1372
274 2216 2178
275 1422 283
276 1112 734
277 969 1051
278 486 183
279 356 786
280 1824 1968
281 1793 1028
282 1254 1872
283 45 695
284 1204 1045
285 1023 800
286 2506 1023
287 618 2167
288 466 42
289 198 2175
290 1418 836
291 2430 2488
292 442 1812
293 84 1792
294 1044 1534
295 557 735
296 2502 1670
297 715 2238
298 2396 206
299 1028 1891
300 1735 1738
301 1049 1575
302 265 2372
303 1907 2476
304 2146 156
305 1868 2228
306 262 1549
307 1974 841
308 2288 2429
309 2459 586
310 729 2054
311 1169 877
312 870 1053
313 516 1543
314 2232 2455
315 459 1306
316 741 1161
317 1588 1302
318 699 1925
319 1579 2494
320 82 1731
321 1526 951
322 2319 513
323 346 872
324 8 1729
325 1580 1284
326 2519 230
327 1462 673
328 901 2470
329 296 2466
330 669 567
331 207 1024
332 433 873
333 309 1712
334 1473 902
335 1876 1393
336 880 263
337 1311 1144
338 539 919
339 991 2479
340 90 133
341 2343 1713
342 548 15
343 2078 538
344 2426 1172
345 660 723
346 2233 1861
347 463 2049
348 2172 2192
349 2219 1559
350 1824 2440
351 1333 581
352 130 1677
353 796 591
354 1112 1011
355 92 1684
356 804 869
357 1994 1047
358 161 1692
359 972 1087
360 1880 2064
361 2183 490
362 1326 334
363 1779 253
364 882 850
365 1634 1190
366 2538 2439
367 623 2170
368 2481 977
369 1560 960
370 2399 446
371 533 2333
372 1852 1324
373 2079 557
374 1662 1102
375 2297 1102
376 1458 2193
377 2118 424
378 265 2309
379 239 2372
380 795 720
381 2498 2297
382 643 1254
383 1792 1104
384 1065 1054
385 1859 2471
386 8 2308
387 2263 849
388 1080 2451
389 817 67
390 2099 829
391 908 1598
392 721 892
393 2516 1027
394 1406 1291
395 1168 2139
396 1995 1870
397 2388 800
398 1585 1410
399 127 147
400 609 1752
401 1705 328
402 755 1184
403 2020 1728
404 810 641
405 1481 1753
406 1855 1300
407 1929 1755
408 1945 300
409 1601 1356
410 2064 1076
411 1621 2112
412 669 311
413 2147 1835
414 182 230
415 1184 228
416 2199 645
417 831 987
418 75 1703
419 1231 9
420 2263 1183
421 1225 1515
422 1355 1815
423 1945 1708
424 1978 1294
425 613 279
426 2389 2043
427 778 2512
428 27 195
429 1080 2478
430 2463 251
431 1476 2221
432 229 1406
433 1228 53
434 38 752
435 145 1094
436 2510 480
437 2008 1677
438 1063 2312
439 2475 1039
440 1392 442
441 1793 297
442 2315 2416
443 2252 968
444 1667 2376
445 750 645
446 536 1097
447 918 340
448 944 1370
449 1312 2092
450 1238 2216
451 2420 170
452 61 790
453 2459 1583
454 979 2100
455 1075 535
456 1690 919
457 2524 928
458 2071 2084
459 1618 890
460 1258 855
461 2189 1937
462 257 1515
463 2074 1443
464 1864 1683
465 1508 1074
466 492 203
467 1659 1253
468 190 562
469 1184 2174
470 1899 122
471 1245 1184
472 734 1342
473 1694 498
474 1673 1571
475 1172 1316
476 731 823
477 1069 92
478 2190 638
479 1257 144
480 1692 1473
481 1959 433
482 1772 644
483 203 688
484 1234 1310
485 578 1156
486 1615 780
487 1766 1131
488 1114 1602
489 200 1465
490 1681 273
491 507 1229
492 412 366
493 1935 1111
494 1858 2305
495 470 1918
496 570 1145
497 2529 1907
498 1470 2235
499 1002 97
500 929 742
501 469 2410
502 1254 2018
503 2533 2518
504 519 76
505 1197 1023
506 2191 256
507 1358 64
508 23 2144
509 2186 2431
