5570 5570
1 3263 4710
2 4322 2245
3 1846 5464
4 4637 3433
5 3832 3658
6 437 103
7 1366 3747
8 1523 456
9 4794 3501
10 2559 3521
11 1793 4691
12 3244 4972
13 5250 996
14 3157 4283
15 1866 1976
16 1748 1579
17 5295 2224
18 4890 3104
19 266 1413
20 4869 3398
21 2482 718
22 1077 5291
23 4305 4699
24 488 4924
25 2905 279
26 884 1536
27 4051 237
28 1802 894
29 2927 4252
30 1272 1932
31 3613 302
32 1008 726
33 570 1322
34 413 1020
35 194 1056
36 3085 5447
37 3804 4585
38 4667 3284
39 2594 4326
40 3741 1164
41 3913 4587
42 3678 658
43 5008 862
44 2223 2501
45 2463 528
46 949 4260
47 4886 1966
48 553 2173
49 89 2438
50 387 1230
51 1634 5045
52 1605 5247
53 4752 2434
54 3475 226
55 2344 1971
56 464 1969
57 3181 4105
58 394 3688
59 184 4614
60 1193 1382
61 3215 4865
62 3890 2858
63 764 2729
64 974 1207
65 3247 4082
66 1417 3449
67 1845 3906
68 1969 1447
69 2819 1145
70 4725 1660
71 4310 300
72 1998 3137
73 877 3255
74 1662 3639
75 4632 2374
76 192 5555
77 2770 577
78 3169 1809
79 288 1019
80 778 1667
81 3109 2188
82 308 3822
83 256 1318
84 26 2902
85 5524 1408
86 1088 2682
87 2236 5296
88 1545 2144
89 2279 1276
90 951 3405
91 2158 1436
92 4841 5041
93 5480 3775
94 3853 4588
95 2229 5459
96 956 888
97 4065 3211
98 5210 3459
99 4039 4933
100 1988 4087
101 4216 1337
102 3808 393
103 3179 369
104 361 4365
105 2717 4310
106 3727 4267
107 1672 5544
108 315 4337
109 2137 1450
110 4991 1920
111 4565 791
112 1074 3453
113 4177 4153
114 235 1208
115 1562 4747
116 2803 1151
117 4535 2692
118 5307 3730
119 5225 5017
120 1236 3102
121 18 4135
122 2558 1331
123 3769 782
124 3781 430
125 2742 294
126 5181 4247
127 1228 2279
128 4184 4479
129 1041 3355
130 4425 5143
131 4342 298
132 3516 1106
133 4783 1695
134 5440 1354
135 2415 3068
136 4525 5124
137 78 2393
138 2009 1543
139 4340 3756
140 3124 5435
141 2430 5078
142 3223 4340
143 3726 3261
144 5336 109
145 3933 848
146 1644 100
147 172 4280
148 3094 1495
149 2501 1829
150 5566 3598
151 4052 988
152 2936 864
153 803 3723
154 4890 2706
155 3405 4228
156 5429 1677
157 4406 3242
158 3037 4201
159 1147 4665
160 1116 3567
161 3003 959
162 3810 2426
163 647 1243
164 2336 238
165 1638 384
166 1027 5437
167 4254 1037
168 5107 4709
169 1946 1004
170 4377 3327
171 2505 3816
172 3253 4623
173 3882 1931
174 566 2918
175 3775 899
176 1079 598
177 2689 1173
178 113 2619
179 3474 2641
180 4875 2499
181 4730 3217
182 3421 4498
183 4878 263
184 3497 2918
185 5103 1899
186 2380 2605
187 433 3841
188 1473 3565
189 4142 141
190 787 272
191 125 835
192 3516 2208
193 2399 1972
194 2221 4318
195 2311 317
196 4390 3325
197 3362 5077
198 315 2722
199 118 3300
200 1579 1438
201 3885 355
202 2314 1095
203 3725 4678
204 4192 4224
205 4092 3126
206 4314 2970
207 558 604
208 5292 3066
209 1081 1911
210 2690 70
211 4780 5489
212 2 5011
213 147 1748
214 3713 5355
215 1747 3349
216 749 1020
217 5535 190
218 924 697
219 5031 3151
220 4900 2858
221 216 464
222 3431 1702
223 2851 962
224 2495 3130
225 3792 229
226 2452 5398
227 5270 2538
228 544 3348
229 2153 842
230 933 326
231 3384 2498
232 4883 1482
233 2437 3947
234 4992 4011
235 4744 1357
236 1881 4276
237 3292 4701
238 4726 3916
239 80 4681
240 4185 4686
241 727 2124
242 4954 3757
243 5258 141
244 4239 2679
245 281 2473
246 2427 4114
247 5088 589
248 3336 1355
249 1914 454
250 4792 3849
251 5427 4714
252 2478 5480
253 2358 2871
254 4500 4309
255 1242 4403
256 5549 5472
257 3243 2335
258 4007 3534
259 3476 5374
260 2311 2148
261 5290 2879
262 834 3082
263 5473 2084
264 4656 3809
265 693 199
266 2591 4204
267 1329 332
268 4729 882
269 2696 3020
270 4177 585
271 3755 4622
272 2956 3603
273 2264 4166
274 2811 720
275 177 1439
276 3874 1922
277 3892 4549
278 5055 5269
279 4025 2977
280 2867 1900
281 4871 4872
282 3823 588
283 661 269
284 974 2626
285 4564 127
286 4075 5545
287 4904 4620
288 2487 5087
289 396 3427
290 4764 3795
291 4006 4008
292 4822 3194
293 704 1827
294 2564 2700
295 3703 5186
296 699 1495
297 112 5055
298 4284 4615
299 1363 883
300 3104 1605
301 5145 3958
302 4717 2883
303 2184 2081
304 5178 3862
305 434 226
306 2329 1612
307 5457 3575
308 2880 1957
309 1534 3191
310 1361 544
311 3418 1509
312 3067 3269
313 2428 4812
314 3589 2703
315 5503 4163
316 3213 219
317 4122 1379
318 605 1881
319 1489 2275
320 803 2418
321 3757 3888
322 3576 5351
323 811 173
324 4183 2756
325 591 5359
326 4730 4667
327 5555 4771
328 4928 4650
329 3132 1365
330 1554 2943
331 5530 3269
332 1151 1894
333 4978 3878
334 3152 70
335 1046 5261
336 5560 2960
337 1446 5101
338 67 3959
339 310 4030
340 4905 3632
341 3760 3125
342 3712 4
343 2880 958
344 462 3440
345 299 1153
346 3115 4289
347 2937 2564
348 5473 593
349 1251 43
350 4657 1907
351 603 1971
352 2099 3805
353 527 4424
354 5194 828
355 967 1495
356 444 4304
357 3371 499
358 4959 4958
359 2776 5269
360 435 2732
361 726 3770
362 2269 2128
363 86 1851
364 4642 3094
365 5035 3736
366 229 2054
367 2081 5326
368 1452 4288
369 692 5409
370 2744 4314
371 1309 3216
372 2784 595
373 4737 4485
374 5485 1594
375 2352 3458
376 3697 3680
377 1913 1319
378 3053 1728
379 3468 3598
380 5010 4102
381 4377 5267
382 4196 2095
383 5305 3065
384 2731 4122
385 4129 4767
386 944 1189
387 2692 2834
388 853 4760
389 265 5409
390 1205 4793
391 2846 3262
392 4055 283
393 248 1341
394 3484 4788
395 3078 3109
396 1013 652
397 308 4162
398 4544 3661
399 481 3606
400 4275 425
401 5035 3504
402 696 3164
403 3071 4185
404 5082 4183
405 5181 1509
406 3640 3586
407 1446 3948
408 112 662
409 2495 2576
410 2430 4523
411 5484 5226
412 3673 2594
413 1277 4245
414 4217 4814
415 2920 4589
416 4297 4791
417 3067 706
418 1800 4629
419 3227 1330
420 5456 1373
421 5097 892
422 2236 4414
423 3735 3834
424 182 1516
425 3812 3800
426 3229 4028
427 109 1405
428 1608 2134
429 3474 1847
430 788 3661
431 2905 3711
432 237 5249
433 2992 4020
434 5562 2630
435 1192 477
436 5285 3125
437 4179 4820
438 2695 3926
439 756 3257
440 2619 1222
441 555 558
442 1897 2832
443 2782 4433
444 4287 33
445 2331 1860
446 3172 965
447 4032 331
448 1851 35
449 277 3763
450 393 4749
451 1440 3631
452 4793 2856
453 4171 842
454 5354 5041
455 1783 3563
456 4349 483
457 2715 4485
458 2826 1812
459 3003 1915
460 81 2989
461 4606 2338
462 3126 3103
463 278 2049
464 760 852
465 2076 4389
466 2107 4507
467 779 1362
468 1471 3187
469 3097 3737
470 3877 1539
471 4161 2544
472 3477 3338
473 1155 3015
474 1783 2545
475 4889 4097
476 3782 2017
477 887 711
478 1140 5360
479 233 1768
480 3866 1763
481 3937 2855
482 170 1047
483 4410 5
484 5133 235
485 825 2774
486 3270 2651
487 4797 1965
488 1601 1399
489 5292 3283
490 306 2387
491 3587 306
492 2208 5212
493 974 2325
494 1165 104
495 3524 5194
496 3845 1113
497 2600 1069
498 3924 5344
499 2997 1686
500 2533 4239
501 1023 2660
502 2519 4858
503 462 1990
504 843 2707
505 4110 13
506 787 4309
507 1335 1856
508 3680 67
509 453 110
510 2793 2028
511 804 2687
512 476 583
513 2225 4585
514 635 2531
515 516 2671
516 1932 2225
517 2987 2567
518 159 4033
519 4850 1189
520 2552 4537
521 1536 4019
522 3212 2145
523 3195 1101
524 992 3599
525 3628 2438
526 2852 630
527 2917 371
528 2247 4180
529 4549 4589
530 4966 714
531 2464 3846
532 978 908
533 4242 2702
534 4765 2319
535 1715 2752
536 2382 1572
537 3340 5525
538 4806 2221
539 344 5507
540 1564 4697
541 4861 3962
542 1337 209
543 5514 2120
544 4422 879
545 3321 3439
546 4584 3129
547 2406 3199
548 1460 503
549 2857 3304
550 3485 3859
551 4179 749
552 2084 3623
553 5351 357
554 4004 5334
555 2839 4884
556 2207 146
557 2965 3634
558 4666 3451
559 198 4640
560 2144 2306
561 4621 265
562 2114 3223
563 5264 2687
564 128 3551
565 701 2039
566 4645 1704
567 988 93
568 680 1199
569 2928 4697
570 2702 2497
571 1935 2199
572 5177 3163
573 2867 4704
574 1445 1947
575 59 4344
576 267 5052
577 321 5369
578 382 2014
579 2726 2669
580 4744 2478
581 2142 1520
582 715 3350
583 4692 3448
584 5242 2545
585 1813 3649
586 4656 2778
587 240 774
588 161 1442
589 1502 2276
590 2762 4046
591 1697 310
592 558 5430
593 2151 3545
594 2416 4831
595 445 1909
596 4935 1876
597 2907 1785
598 4038 2590
599 3464 739
600 4055 5136
601 2363 3978
602 5292 4805
603 5146 380
604 4575 5328
605 3874 1322
606 2544 4039
607 268 4775
608 1403 1427
609 2058 596
610 3267 2949
611 4940 2488
612 1995 1135
613 4832 948
614 616 3399
615 4361 1924
616 2641 1251
617 4826 34
618 3199 3639
619 1979 5412
620 4243 3260
621 123 4238
622 5410 1183
623 2934 3788
624 3016 4500
625 4324 398
626 147 131
627 5232 4890
628 2011 1323
629 4376 1421
630 3195 2922
631 4166 4872
632 4441 2858
633 1461 956
634 2089 5526
635 3123 2606
636 3888 3365
637 902 2312
638 3736 2958
639 3627 2121
640 3534 2892
641 975 4906
642 302 188
643 1044 3735
644 4727 3881
645 2800 3693
646 1142 5226
647 4443 5203
648 4243 4934
649 4385 1515
650 954 699
651 4472 2998
652 3842 2352
653 694 966
654 2544 831
655 4671 2952
656 2273 3234
657 638 4967
658 3657 2710
659 3102 577
660 5493 1437
661 5172 756
662 2038 320
663 2706 2509
664 4587 2830
665 5282 2081
666 3257 3023
667 476 616
668 4313 2870
669 3356 2395
670 5102 2374
671 4338 1635
672 2690 3344
673 334 3603
674 1154 3718
675 68 2898
676 3152 3048
677 2997 391
678 5491 4807
679 2908 354
680 4930 445
681 3905 452
682 870 1165
683 3813 3300
684 4080 4328
685 3448 3253
686 2435 1105
687 3076 3722
688 2551 759
689 3197 4524
690 2957 3546
691 139 4138
692 2644 2739
693 767 4841
694 1471 4522
695 3292 705
696 2648 1400
697 1851 4291
698 3228 4816
699 1487 2535
700 2453 1587
701 4254 3843
702 4438 3027
703 4807 2024
704 146 4529
705 3720 1987
706 4025 265
707 3846 1710
708 3215 1127
709 4169 674
710 477 2710
711 2319 2624
712 5481 5420
713 4520 1975
714 1304 3387
715 1337 2962
716 4184 370
717 414 1892
718 1237 3055
719 4483 3812
720 3480 4406
721 848 2073
722 3787 3783
723 2754 3218
724 3335 4773
725 1062 2344
726 2721 2661
727 1271 4882
728 720 812
729 1797 3544
730 2331 4351
731 932 1405
732 1460 3809
733 3166 74
734 1826 3019
735 4802 3622
736 3723 997
737 4557 764
738 1873 1121
739 433 1575
740 697 284
741 3432 97
742 1091 4748
743 4258 4000
744 776 1142
745 3425 5319
746 3253 4738
747 11 5531
748 3705 2963
749 2312 3409
750 1001 5449
751 4409 5529
752 3061 2161
753 123 293
754 3033 4888
755 5237 1192
756 5316 1839
757 1528 4539
758 5387 4474
759 850 5386
760 2530 2985
761 4284 1698
762 566 2927
763 1790 4700
764 2856 2361
765 4252 236
766 1285 3738
767 1161 219
768 3555 4984
769 4475 318
770 4693 4806
771 3454 3575
772 2194 3664
773 2495 2069
774 3982 2304
775 149 2366
776 1431 3942
777 1752 3821
778 5072 3567
779 518 2080
780 2521 1332
781 1172 4168
782 3450 3116
783 4269 5282
784 923 2660
785 2314 3491
786 866 3085
787 2860 3718
788 1097 5274
789 2229 94
790 5125 2011
791 2945 2722
792 4602 3940
793 2580 1586
794 2529 863
795 3753 4811
796 4224 1535
797 5122 3965
798 2896 3288
799 4141 1986
800 1895 5466
801 3121 704
802 5442 4594
803 5229 4849
804 3489 2943
805 5346 3448
806 1860 1190
807 4672 2154
808 2328 2628
809 2919 1633
810 3491 1512
811 253 2377
812 5102 3696
813 2797 4474
814 5064 392
815 5149 4726
816 1288 3074
817 2815 3205
818 5311 1147
819 1055 3032
820 221 4459
821 2251 5202
822 2187 4358
823 624 3945
824 176 1329
825 2724 3760
826 3304 3071
827 618 3641
828 1515 5298
829 102 3049
830 5108 3058
831 1394 3364
832 16 3541
833 3428 3608
834 2974 4577
835 3326 5174
836 4302 1267
837 3208 1422
838 3820 1975
839 3025 596
840 4243 1088
841 3141 4537
842 1133 3145
843 4821 1111
844 838 4849
845 4134 38
846 2649 3247
847 2243 1573
848 2482 2853
849 1610 3092
850 481 5133
851 660 4141
852 114 3856
853 2963 2960
854 3370 5522
855 5292 3337
856 2487 1010
857 3553 5485
858 1913 35
859 2564 454
860 3451 1230
861 3513 1391
862 2430 5416
863 1222 2731
864 4436 4896
865 3738 2865
866 83 4252
867 554 2341
868 417 802
869 4986 3990
870 2571 634
871 3016 1473
872 756 4840
873 4531 5546
874 296 4534
875 1127 5087
876 4688 1219
877 5415 3608
878 3174 4879
879 2208 3049
880 3810 4088
881 4583 910
882 3584 453
883 2191 5502
884 485 3987
885 3450 5294
886 2703 2796
887 180 2384
888 3470 1288
889 4231 2393
890 5234 1586
891 2083 1420
892 414 5091
893 3457 3221
894 4455 2568
895 3070 751
896 1023 5057
897 1415 4426
898 1846 2791
899 702 2348
900 4651 4690
901 1249 2116
902 333 3957
903 2288 3320
904 4436 1715
905 3304 3567
906 4256 4682
907 1649 2119
908 1123 4963
909 3588 5326
910 3443 114
911 236 5563
912 4249 4924
913 3187 4583
914 690 41
915 265 329
916 3025 131
917 3776 5139
918 1412 22
919 958 2243
920 1606 3102
921 4248 2238
922 1150 4429
923 4437 234
924 475 3810
925 4421 1956
926 5038 1801
927 4099 2026
928 1865 4794
929 372 4733
930 1220 4610
931 1008 1031
932 995 4611
933 2210 4453
934 1608 1698
935 2425 3695
936 3944 2800
937 2224 3404
938 4172 5226
939 1826 4583
940 4449 715
941 190 579
942 5509 166
943 4290 933
944 2451 3836
945 2000 1382
946 3437 448
947 966 3790
948 1872 1340
949 4984 2627
950 401 716
951 2650 3094
952 3582 3452
953 3421 1957
954 151 1684
955 3423 4369
956 889 1354
957 4341 521
958 3283 238
959 3753 342
960 3319 5204
961 3542 2212
962 1325 2008
963 4610 774
964 309 3056
965 3354 3268
966 3046 5565
967 1072 483
968 4322 191
969 2425 3965
970 3319 5169
971 4298 293
972 4709 1286
973 700 1136
974 5523 2824
975 3339 2280
976 2312 3891
977 2965 534
978 1510 2815
979 4483 4181
980 674 4199
981 914 3138
982 4511 3803
983 4217 526
984 2965 4582
985 586 2429
986 3218 546
987 2997 645
988 3504 2665
989 2787 4124
990 3535 5165
991 5417 955
992 1414 182
993 4349 4446
994 1993 704
995 3829 2332
996 5251 2191
997 3102 5257
998 3580 395
999 5381 3684
1000 1758 711
1001 1753 4485
1002 3343 1229
1003 5157 1626
1004 802 2449
1005 3040 3687
1006 5536 3894
1007 4041 117
1008 3137 2910
1009 170 4715
1010 2280 3040
1011 188 4879
1012 2101 1701
1013 2446 1887
1014 4809 1658
1015 30 288
1016 2174 2189
1017 1131 591
1018 4130 355
1019 2527 2758
1020 6 5489
1021 3266 4551
1022 630 3218
1023 1659 2570
1024 3647 2616
1025 157 675
1026 775 4788
1027 2454 2518
1028 4402 894
1029 3812 2036
1030 1163 4117
1031 2510 44
1032 643 2025
1033 1995 4523
1034 1950 2246
1035 170 2617
1036 3746 304
1037 1550 3293
1038 1703 2471
1039 2892 3298
1040 3903 3960
1041 1130 873
1042 1653 3569
1043 63 401
1044 4884 5184
1045 4073 2949
1046 1217 3693
1047 1493 4190
1048 3959 4738
1049 3894 3543
1050 3215 1433
1051 401 3099
1052 3384 3629
1053 4695 788
1054 3832 2336
1055 2739 605
1056 476 1485
1057 449 2097
1058 2420 1967
1059 1989 2086
1060 5337 28
1061 2602 2910
1062 3259 263
1063 5183 3831
1064 2081 4081
1065 4610 3313
1066 2091 21
1067 2790 3850
1068 1301 1113
1069 3989 908
1070 1643 4196
1071 5247 2337
1072 3914 595
1073 5502 3478
1074 780 301
1075 3969 4612
1076 1856 4028
1077 1268 887
1078 5127 2936
1079 2326 1924
1080 905 2355
1081 3119 2653
1082 4741 5077
1083 2205 3571
1084 4671 400
1085 93 1984
1086 1756 4560
1087 5492 3602
1088 3665 2801
1089 2588 3524
1090 4478 2551
1091 1958 2768
1092 2207 4040
1093 3135 3760
1094 2905 1194
1095 4820 1787
1096 629 931
1097 1548 4681
1098 819 3392
1099 3213 4932
1100 3833 976
1101 430 4038
1102 2815 1941
1103 2030 4784
1104 844 801
1105 3437 3740
1106 483 5517
1107 955 888
1108 2236 3350
1109 3929 1731
1110 404 2578
1111 2142 4485
1112 678 3506
1113 3216 4369
1114 4770 4734
1115 759 2134
1116 797 745
1117 5086 902
1118 4317 1118
1119 4119 1410
1120 59 2418
1121 4916 92
1122 559 5388
1123 3866 1053
1124 1933 3304
1125 1875 2750
1126 3950 2885
1127 4311 3916
1128 1656 3012
1129 4758 2292
1130 5350 4162
1131 3753 224
1132 1059 586
1133 4201 1846
1134 5311 2000
1135 4820 1806
1136 220 2399
1137 1470 725
1138 2566 5279
1139 3326 4399
1140 3774 3669
1141 1960 4311
1142 4661 564
1143 230 2868
1144 1434 4540
1145 4000 712
1146 2001 2352
1147 998 1996
1148 158 2407
1149 1554 2424
1150 5047 5193
1151 2329 4526
1152 116 780
1153 531 3325
1154 658 3428
1155 1013 3590
1156 626 965
1157 1835 1332
1158 3696 334
1159 647 2531
1160 5288 3070
1161 1270 1275
1162 2902 679
1163 829 1776
1164 3344 2916
1165 4072 1837
1166 1673 2816
1167 3888 1604
1168 5285 4189
1169 238 2354
1170 2283 77
1171 130 2136
1172 4550 3878
1173 995 3517
1174 2414 2040
1175 3076 2497
1176 352 1478
1177 4962 3699
1178 1679 2519
1179 1962 5384
1180 4603 4763
1181 4471 3581
1182 4027 3745
1183 2854 842
1184 1823 4225
1185 2530 2790
1186 2649 1737
1187 1780 645
1188 3901 492
1189 782 2589
1190 423 657
1191 1634 760
1192 1489 1055
1193 3686 212
1194 1344 154
1195 1020 3950
1196 4018 2437
1197 2884 4313
1198 4438 194
1199 975 915
1200 4855 3342
1201 53 1469
1202 1434 3824
1203 3021 4349
1204 3619 5152
1205 770 4402
1206 3751 3648
1207 3748 4856
1208 505 1808
1209 5264 4698
1210 4459 310
1211 1714 4365
1212 5165 636
1213 1940 4336
1214 5275 3736
1215 220 856
1216 230 1407
1217 4662 4439
1218 4737 4407
1219 3732 173
1220 2298 3073
1221 1076 3053
1222 1921 3770
1223 3613 2710
1224 874 2159
1225 3304 4885
1226 3299 1586
1227 744 1434
1228 2308 817
1229 1850 722
1230 3538 3716
1231 1762 1717
1232 2826 3575
1233 2206 1074
1234 845 1602
1235 395 4905
1236 3977 1464
1237 699 1203
1238 63 4965
1239 2511 4882
1240 5293 2857
1241 4398 4588
1242 4445 1616
1243 597 2469
1244 4996 4808
1245 4016 1719
1246 2651 1963
1247 2077 4253
1248 3161 4887
1249 4617 3411
1250 529 5365
1251 4109 2274
1252 1434 1690
1253 485 890
1254 1553 732
1255 4552 1019
1256 4546 5024
1257 1582 2085
1258 5495 1696
1259 2316 4649
1260 4638 4972
1261 1854 2507
1262 2328 1662
1263 1766 748
1264 3421 2710
1265 2090 3848
1266 2317 5370
1267 5211 1609
1268 3377 3173
1269 2475 276
1270 1437 3284
1271 4224 3406
1272 429 319
1273 1527 1610
1274 1641 859
1275 2895 2252
1276 48 5186
1277 3067 612
1278 174 1121
1279 2300 4820
1280 98 4621
1281 5330 87
1282 4938 3131
1283 1781 4416
1284 2335 4405
1285 718 3122
1286 2190 3250
1287 793 4061
1288 839 3704
1289 960 1859
1290 68 3753
1291 1500 4016
1292 4014 5431
1293 4762 4729
1294 2531 5570
1295 3054 5557
1296 699 3813
1297 5261 2306
1298 1104 861
1299 294 5037
1300 1200 637
1301 4206 5044
1302 3529 3099
1303 3581 934
1304 451 2662
1305 1060 908
1306 1292 4583
1307 1426 1023
1308 3962 492
1309 2928 4919
1310 4147 4229
1311 4924 1589
1312 5083 75
1313 223 745
1314 5353 2121
1315 3825 1783
1316 1435 2897
1317 845 1689
1318 2112 1078
1319 142 209
1320 693 3064
1321 4201 4745
1322 457 210
1323 612 3733
1324 640 3538
1325 971 4728
1326 5545 3721
1327 490 1740
1328 3800 5359
1329 1543 430
1330 4578 32
1331 2216 1855
1332 116 3564
1333 2016 233
1334 1673 2356
1335 524 5172
1336 2213 11
1337 3463 724
1338 2748 2293
1339 1127 1337
1340 2200 262
1341 3492 1509
1342 1227 1537
1343 1867 792
1344 2030 4138
1345 2720 5115
1346 627 1508
1347 3540 1023
1348 4027 5227
1349 1924 4267
1350 4192 1007
1351 241 2102
1352 5539 2074
1353 1299 3429
1354 3715 4171
1355 987 5363
1356 4228 312
1357 2834 1832
1358 2606 778
1359 1060 3070
1360 563 4843
1361 3366 572
1362 2424 412
1363 1330 3292
1364 4425 1009
1365 888 2363
1366 1362 4246
1367 4502 4183
1368 4197 833
1369 2006 1936
1370 1420 4146
1371 1036 1154
1372 2835 3219
1373 3023 5425
1374 2633 1635
1375 3387 810
1376 4330 869
1377 674 3418
1378 5347 5055
1379 3736 4848
1380 974 2421
1381 2375 3449
1382 487 3930
1383 3328 4335
1384 4035 683
1385 1240 2064
1386 1652 3173
1387 4288 2615
1388 4496 2666
1389 747 3870
1390 683 3036
1391 281 711
1392 1430 739
1393 5473 1145
1394 1361 2816
1395 3718 1583
1396 740 4635
1397 559 4041
1398 3499 3100
1399 50 102
1400 3253 822
1401 1422 1483
1402 2227 951
1403 5439 3030
1404 3120 1536
1405 111 4188
1406 1248 995
1407 1403 1652
1408 2117 548
1409 3242 953
1410 1655 2098
1411 1979 3197
1412 3790 4498
1413 4556 688
1414 743 5497
1415 824 3488
1416 1228 2777
1417 4507 861
1418 2463 5401
1419 1361 1969
1420 4935 1782
1421 2146 985
1422 2802 3365
1423 4485 1564
1424 5381 1683
1425 3583 4500
1426 2865 2817
1427 3348 1082
1428 3847 3496
1429 1745 1462
1430 3740 804
1431 2838 3923
1432 2131 2224
1433 1853 242
1434 5497 2863
1435 2888 4274
1436 4905 809
1437 4160 2352
1438 2719 1986
1439 602 2350
1440 3214 332
1441 1890 4650
1442 4791 1320
1443 1732 2394
1444 2035 1178
1445 15 4634
1446 1936 1032
1447 535 4645
1448 3789 2736
1449 4027 3320
1450 3526 2657
1451 92 2053
1452 831 3270
1453 2346 4619
1454 4142 1839
1455 3621 3666
1456 4845 5498
1457 2927 4131
1458 2517 3837
1459 734 899
1460 1664 2382
1461 4184 4595
1462 1685 2178
1463 1668 1072
1464 4556 2038
1465 1812 1373
1466 4358 4961
1467 3235 2523
1468 4792 3700
1469 3273 2845
1470 4846 2383
1471 4694 2915
1472 2672 4929
1473 1510 3099
1474 1816 1892
1475 560 5475
1476 2306 2481
1477 3555 683
1478 2672 2243
1479 5024 4386
1480 1357 5100
1481 282 4083
1482 1245 3779
1483 1816 5081
1484 2551 3882
1485 2559 5568
1486 2158 3773
1487 4672 2124
1488 4371 4108
1489 5445 2391
1490 2444 798
1491 2284 5389
1492 2105 2140
1493 2371 2108
1494 4131 5495
1495 1071 1892
1496 2136 1857
1497 788 185
1498 442 1992
1499 4870 1307
1500 5284 4666
1501 1935 4652
1502 2790 3250
1503 1006 2377
1504 2743 4623
1505 4057 3230
1506 3051 3311
1507 1273 1403
1508 384 4351
1509 500 3708
1510 5498 189
