2770 2770
1 220 2455
2 1419 2195
3 1039 649
4 273 741
5 634 825
6 265 904
7 1701 2233
8 861 1552
9 1695 1117
10 1587 495
11 1634 1473
12 2256 1734
13 590 2657
14 94 2180
15 1279 346
16 1923 937
17 1906 517
18 221 2482
19 1514 1327
20 2058 1208
21 1833 135
22 1388 2743
23 1453 2422
24 369 398
25 1868 1550
26 318 280
27 2647 1666
28 1641 573
29 1682 585
30 224 141
31 1700 1298
32 23 891
33 1623 666
34 107 659
35 1717 1941
36 1615 1178
37 2361 450
38 988 843
39 2032 703
40 1572 290
41 854 1869
42 2517 1553
43 819 452
44 27 980
45 1422 2709
46 1251 1223
47 2674 2728
48 1357 2076
49 926 1357
50 2348 2047
51 1245 1218
52 1289 521
53 2086 2581
54 1170 449
55 2440 1315
56 2661 1403
57 1310 938
58 333 1466
59 1802 92
60 650 2376
61 1427 2647
62 1869 854
63 708 205
64 180 1686
65 1687 981
66 104 2528
67 2609 826
68 1968 510
69 247 1735
70 1874 1022
71 400 1767
72 2325 2550
73 671 2214
74 907 2059
75 2603 1189
76 2115 523
77 2746 1789
78 560 2588
79 287 1903
80 22 1566
81 146 159
82 1999 2458
83 2387 1188
84 2269 644
85 586 416
86 1477 1428
87 676 2451
88 1038 1651
89 2227 1658
90 23 2414
91 315 1686
92 1163 2311
93 734 1460
94 1544 1012
95 2264 2316
96 192 2196
97 2046 2217
98 1651 2418
99 950 125
100 771 1358
101 2566 1066
102 380 1231
103 2570 1628
104 2071 864
105 2689 706
106 1567 1432
107 2304 1581
108 978 835
109 1258 2445
110 47 1140
111 2093 1177
112 494 2754
113 136 1633
114 714 1453
115 639 225
116 2024 1312
117 897 519
118 596 2581
119 868 500
120 2644 511
121 502 1673
122 1309 2424
123 2168 1456
124 114 2147
125 1721 2695
126 1629 432
127 847 2511
128 2520 109
129 382 1602
130 158 721
131 1103 1477
132 2296 572
133 1684 137
134 2038 78
135 161 2266
136 1828 493
137 1791 1676
138 1705 682
139 1014 2061
140 1741 1270
141 785 2391
142 1030 763
143 625 2676
144 2347 439
145 2174 1065
146 1151 2550
147 719 324
148 2409 2497
149 2158 2164
150 224 1043
151 997 1039
152 69 1709
153 1508 1953
154 338 2390
155 28 2488
156 1157 648
157 2557 1649
158 554 1053
159 1778 499
160 1551 716
161 623 1669
162 1880 2662
163 2128 1690
164 2741 1247
165 337 1347
166 1065 591
167 763 1711
168 549 923
169 463 435
170 120 1999
171 1891 1941
172 103 2301
173 1264 2345
174 2294 2335
175 615 1397
176 320 1209
177 2235 2694
178 2553 246
179 215 944
180 1803 1638
181 566 1151
182 1417 1080
183 2527 1507
184 2756 2317
185 2548 1879
186 2744 1613
187 2000 263
188 2171 938
189 2117 1222
190 228 393
191 2305 1766
192 216 2648
193 925 2414
194 2225 322
195 1496 107
196 1783 2529
197 2439 2675
198 693 2324
199 182 1944
200 1548 461
201 11 369
202 1856 854
203 16 239
204 2133 511
205 509 2321
206 88 959
207 1963 409
208 2295 2162
209 652 1333
