2400 2400
1 2017 1363
2 1937 1578
3 1107 588
4 373 1393
5 1572 2082
6 791 2367
7 384 1154
8 192 583
9 1914 671
10 2245 1438
11 66 1338
12 1431 96
13 1593 769
14 730 1231
15 37 950
16 2168 861
17 2112 1170
18 1783 1164
19 1014 2122
20 680 1107
21 1327 1488
22 2369 1764
23 1385 348
24 1581 684
25 266 621
26 1506 2331
27 724 522
28 755 2213
29 666 270
30 1416 1352
31 114 100
32 1899 335
33 1708 1807
34 132 2069
35 833 2158
36 232 2318
37 943 2205
38 748 2179
39 1797 287
40 672 2332
41 1530 1403
42 1882 1028
43 1731 1605
44 2001 2311
45 676 2366
46 2284 2399
47 1478 2014
48 2169 2159
49 266 433
50 1794 1935
51 61 1632
52 1917 1130
53 1741 1074
54 34 1156
55 1115 1811
56 99 1759
57 1201 531
58 2135 1696
59 2006 593
60 2071 1614
61 1056 794
62 1614 1755
63 1993 1357
64 778 1735
65 581 1473
66 120 1856
67 2034 1225
68 1551 14
69 625 631
70 2282 622
71 372 1342
72 956 1469
73 697 572
74 544 2360
75 1174 2008
76 1967 610
77 789 1353
78 2198 1830
79 130 1304
80 1286 733
81 1762 1478
82 1645 17
83 263 528
84 1350 2179
85 962 434
86 492 331
87 1112 2346
88 1141 734
89 2359 1663
90 637 2196
91 1130 1346
92 1152 426
93 620 1971
94 2284 1382
95 2170 711
96 1557 826
97 1548 1128
98 1259 1386
99 1701 446
100 330 1873
101 40 13
102 753 449
103 2350 1566
104 981 393
105 53 1795
106 1590 1532
107 1147 213
108 1425 1360
109 1484 2400
110 2328 1892
111 2264 2242
112 416 358
113 1833 432
114 25 819
115 1171 889
116 2339 2208
117 140 1551
118 95 2201
119 2142 1123
120 835 1928
121 1403 2256
122 627 1016
123 273 2267
124 1484 378
125 1374 2361
126 1474 2024
127 2373 1010
128 2157 808
129 1569 1125
130 1663 1524
131 2042 2155
132 1657 2135
133 2166 96
134 703 1594
135 1554 1952
136 1929 1185
137 1489 1998
138 1692 1615
139 2227 2139
140 792 1649
141 969 261
142 146 1497
143 265 1470
144 37 1162
145 734 1871
146 837 2228
147 353 412
148 2197 2080
149 1677 457
150 409 494
151 2255 861
152 1454 1116
153 381 966
154 2073 555
155 1002 2238
156 509 381
157 311 1677
158 1617 353
159 1515 1454
160 817 402
161 1989 2230
162 595 1980
163 785 243
164 701 1729
165 1626 1137
166 2294 347
167 992 2243
168 602 2275
169 10 2399
170 242 1106
171 1533 651
172 1731 549
173 2029 2007
174 2309 614
175 403 843
176 215 2121
177 896 1923
178 1201 148
179 594 2008
180 1883 579
181 1189 2368
182 1020 523
183 1483 2296
184 693 221
185 926 98
186 655 1965
187 2261 746
188 1618 499
189 1845 781
190 760 561
191 2154 92
192 257 1143
193 1335 2397
194 1800 1220
195 1707 1747
196 149 2094
197 1396 2143
198 469 2276
199 1688 935
200 583 113
201 1473 1494
202 1016 1411
203 569 1667
204 594 1613
205 471 823
206 1488 458
207 1432 969
208 2261 132
209 1010 1196
210 1054 1236
211 1860 141
212 277 1706
213 1074 917
214 1831 814
215 1840 213
216 1560 648
217 285 2275
218 310 2014
219 82 2303
220 683 2044
221 1306 1051
222 1431 889
223 1541 187
224 1949 183
225 1784 825
226 572 523
227 967 2220
228 2370 1854
229 69 1706
230 1020 1267
231 283 1836
232 1808 1994
233 151 1329
234 271 292
235 327 2021
236 709 680
237 1479 547
238 1107 1094
239 855 2137
240 1440 2202
241 1841 1451
242 1483 562
243 1305 1691
244 3 1843
245 918 2055
246 26 314
247 1696 883
248 280 1087
249 90 1769
250 684 286
251 1345 2334
252 1929 1945
253 806 119
254 14 728
255 665 2187
256 2149 2291
257 1862 1835
258 1393 753
259 773 1503
260 450 785
261 1452 2067
262 1291 490
263 1767 210
264 2326 1134
265 235 1970
266 1782 1556
267 2312 2096
268 829 1302
269 1694 733
270 1871 1336
271 1393 154
272 1462 1259
273 511 1631
274 760 816
275 1296 386
276 678 192
277 2288 1078
278 1974 2348
279 762 1490
280 595 545
281 821 468
282 179 1582
283 1347 645
284 1962 681
285 375 191
286 2174 2382
287 7 493
288 1594 649
289 1347 2225
290 1222 791
291 2085 1515
292 2391 1480
293 169 1817
294 611 1864
295 383 1434
296 2072 1598
297 798 664
298 141 564
299 411 1861
300 217 984
301 1402 2084
302 3 418
303 548 1676
304 1561 1079
305 187 1928
306 1637 1869
307 650 707
308 957 1169
309 1632 1539
310 1626 1797
311 1374 370
312 299 110
313 1710 581
314 1579 2253
315 1335 598
316 1040 1548
317 1391 2133
318 422 1179
319 1296 351
320 507 763
321 334 2349
322 1308 2332
323 647 1361
324 1280 578
325 2332 796
326 387 1261
327 1120 35
328 662 2233
329 494 707
330 789 290
331 96 130
332 953 780
333 1309 921
334 1743 1955
335 306 111
336 1480 959
337 1221 455
338 2386 1610
339 70 1085
340 456 4
341 518 300
342 550 1254
343 1580 244
344 1568 2022
345 1574 858
346 146 1467
347 573 1169
348 570 1058
349 2317 856
350 1158 1824
351 1043 227
352 1192 2185
353 999 2142
354 1009 1024
355 652 463
356 1885 1407
357 1830 828
358 1515 2265
359 619 557
360 1264 1471
361 2365 1747
362 1548 1728
363 791 1673
364 1373 1428
365 966 1178
366 179 1947
367 1306 2116
368 452 705
369 1149 635
370 960 1478
371 1604 1296
372 1799 1851
373 931 915
374 2298 398
375 1413 279
376 2192 906
377 476 277
378 234 2041
379 310 180
380 1641 108
381 2033 1288
382 862 2140
383 1808 1304
384 1570 81
385 1871 1221
386 839 963
387 1075 1159
388 2095 2272
389 2374 89
390 1435 13
391 2305 761
392 263 1392
393 1834 1449
394 564 2221
395 33 505
396 1990 16
397 982 2313
398 2383 875
399 733 1929
400 1355 448
401 324 580
402 430 192
403 1156 2172
404 1467 1941
405 1302 247
406 407 990
407 1320 2363
408 1949 665
409 1296 1558
410 242 2310
411 1473 577
412 28 8
413 2236 2309
414 399 1103
415 1672 1311
416 2280 1205
417 325 1920
418 61 1030
419 477 2136
420 1876 1699
421 1820 404
422 1044 1960
423 1985 1957
424 826 429
425 374 292
426 2124 362
427 2045 563
428 1235 1246
429 907 1893
430 2180 1938
431 58 576
432 1119 1561
433 1081 1314
434 1149 27
435 1510 1826
436 419 1458
437 383 1113
438 828 308
439 2069 1696
440 1030 723
441 1603 1371
442 651 290
443 510 1015
444 787 1657
445 236 912
446 1048 2170
447 1530 598
448 410 2292
449 1257 2193
450 1588 2087
451 1800 98
452 1519 298
453 744 780
454 85 106
455 684 1907
456 169 660
457 607 2308
458 1973 1525
459 299 1493
460 1092 640
461 615 206
462 1841 2384
463 432 329
464 1791 942
465 540 949
466 555 2004
467 1067 1921
468 767 2003
469 1407 279
470 1161 946
471 877 167
472 779 920
473 1139 1510
474 595 685
475 653 2038
476 1358 1564
477 131 1512
478 2009 347
479 390 863
480 664 1326
481 2043 1239
482 1546 2185
483 470 1670
484 1821 1492
485 971 642
486 382 340
487 2240 1923
488 628 2087
489 1607 777
490 334 1904
491 683 33
492 2393 2069
493 393 357
494 1654 613
495 1762 2210
496 300 797
497 301 2078
498 1402 1293
499 1778 569
500 1072 791
501 724 1395
502 158 183
503 1007 175
504 652 1513
505 1442 310
506 2124 775
507 846 639
508 333 2194
509 801 1101
510 2162 1492
511 2284 1721
512 1698 1412
513 2043 978
514 1281 2281
515 998 419
516 2239 1090
517 1411 2228
518 848 197
519 2047 1331
520 252 422
521 1197 564
522 1815 1242
523 638 630
524 851 1053
525 1778 1897
526 1396 241
527 1965 461
528 260 425
529 1453 1244
530 393 485
531 379 267
532 1044 1822
533 1568 492
534 123 1348
535 2074 376
536 1994 773
537 2256 1227
538 1237 465
539 1090 593
540 1617 892
541 2372 960
542 804 1444
543 589 805
544 185 1364
545 1770 611
546 1624 1160
547 1208 569
548 1174 850
549 755 1732
550 1641 1597
551 1544 1541
552 543 463
553 18 2148
554 1840 1364
555 2083 21
556 2000 2296
557 1824 2298
558 618 501
559 1779 905
560 169 2031
561 795 207
562 1016 284
563 1318 693
564 813 1480
565 1954 1955
566 1473 151
567 49 770
568 1764 524
569 1979 102
570 1550 1738
571 1064 2124
572 569 953
573 494 1215
574 2349 1164
575 999 1793
576 2076 1056
