2660 2660
1 2613 789
2 2554 1782
3 2384 553
4 2107 2265
5 1846 1189
6 1151 1547
7 1094 1869
8 1949 709
9 192 661
10 2371 2390
11 1208 999
12 1941 1941
13 832 2267
14 1829 1585
15 1005 1972
16 433 1880
17 1492 1094
18 689 710
19 2533 2392
20 987 1526
21 2560 695
22 1900 1971
23 1323 1792
24 1621 668
25 2474 1599
26 1621 2351
27 109 1976
28 2221 1635
29 1579 1419
30 1133 1644
31 687 590
32 2209 333
33 1232 845
34 672 544
35 188 617
36 920 960
37 10 350
38 2106 67
39 804 1388
40 1763 969
41 1970 1911
42 1172 1436
43 1917 1269
44 2173 1642
45 386 726
46 884 392
47 1942 1338
48 644 396
49 1562 1920
50 1560 821
51 2275 2003
52 1038 1453
53 1536 473
54 59 336
55 2327 717
56 1329 496
57 544 2501
58 2263 1340
59 59 2229
60 783 16
61 137 2507
62 2093 1405
63 2350 431
64 287 241
65 2010 2321
66 1572 78
67 944 2008
68 1026 1623
69 130 1137
70 1191 1807
71 1654 980
72 2482 2029
73 708 1250
74 2638 1911
75 2221 405
76 1942 2103
77 2551 964
78 465 1939
79 2259 2126
80 801 1936
81 2019 2464
82 636 321
83 1024 740
84 155 357
85 919 237
86 1152 1774
87 2022 777
88 1539 2452
89 2229 1842
90 1865 1149
91 465 1196
92 1999 2146
93 1170 577
94 2239 1874
95 2356 1178
96 2402 805
97 2415 590
98 2317 1712
99 1283 64
100 1641 555
101 1816 858
102 80 43
103 1570 1543
104 1535 1697
105 1901 2508
106 1337 1374
107 1345 387
108 1361 96
109 2632 992
110 483 90
111 1742 2196
112 1270 1388
113 2240 1822
114 514 1714
115 828 324
116 424 916
117 2345 283
118 783 736
119 2172 1267
120 738 1896
121 1750 153
122 645 2210
123 31 1069
124 1836 1499
125 1042 1718
126 2541 1599
127 705 1020
128 190 633
129 2035 281
130 1475 2110
131 805 1923
132 593 1494
133 1714 21
134 2571 1775
135 1566 772
136 2208 133
137 2641 260
138 358 2282
139 15 1075
140 233 1762
141 1792 942
142 2354 2433
143 2417 2493
144 2613 232
145 1292 1327
146 2633 1874
147 768 1086
148 735 916
149 859 368
150 414 927
151 2190 1907
152 1578 48
153 1730 1898
154 90 1872
155 1391 1921
156 195 921
157 2093 1917
158 157 1249
159 598 1960
160 2519 569
161 999 279
162 583 1753
163 2310 1112
164 2419 1706
165 399 407
166 663 2092
167 1382 2224
168 1931 1313
169 445 147
170 435 381
171 1082 2638
172 482 2176
173 1618 522
174 670 173
175 2375 28
176 1573 489
177 248 74
178 2573 647
179 1079 274
180 2328 1340
181 1720 787
182 971 1154
183 1178 1146
184 2547 1213
185 1709 1442
186 301 2378
187 1439 623
188 1986 1867
189 2500 1095
190 1494 2030
191 2033 2070
192 62 186
193 2402 2551
194 1715 812
195 1891 412
196 1322 1306
197 1532 827
198 1661 1825
199 332 933
200 2179 78
201 384 1216
202 1998 2601
203 1647 463
204 1796 1195
205 2313 712
206 2052 1745
207 132 1913
208 2335 130
209 834 2055
210 810 112
211 841 881
212 2393 821
213 820 2260
214 409 1613
215 1327 2210
216 1826 1290
217 1652 704
218 952 1924
219 150 755
220 943 898
221 129 1406
222 84 1105
223 232 1658
224 1686 327
225 204 662
226 1089 731
227 534 1213
228 142 219
229 367 2097
230 1071 534
231 2514 1305
232 380 519
233 2634 1010
234 1427 2029
235 1052 154
236 895 1025
237 142 2185
238 359 1013
239 1645 2501
240 2489 211
241 616 1895
242 57 229
243 2102 1965
244 2056 1189
245 1607 611
246 500 264
247 1622 889
248 1526 959
249 1097 1064
250 1413 942
251 1548 1001
252 1861 1280
253 1139 112
254 1488 527
255 514 1457
256 2536 2260
257 1974 1050
258 1629 1566
259 1465 1093
260 1063 372
261 566 369
262 31 747
263 111 1999
264 1519 868
265 779 392
266 1692 1122
267 1719 2303
268 1824 676
269 1591 2412
270 1247 2058
271 1073 74
272 53 1364
273 2169 77
274 789 418
275 319 2048
276 1168 230
277 937 68
278 1861 811
279 2440 2223
280 2371 1440
281 858 2630
282 395 1252
283 1138 469
284 1132 2235
285 735 2028
286 85 117
287 760 1773
288 838 2474
289 707 789
290 513 1254
291 2164 2291
292 642 2537
293 1856 932
294 2028 213
295 843 1136
296 2175 2558
297 1163 527
298 987 946
299 2143 1875
300 454 2239
301 1115 253
302 273 2250
303 1712 1322
304 1446 289
305 2210 1016
306 1246 524
307 2011 2002
308 1817 2435
309 447 80
310 1907 1215
311 2038 186
312 2118 870
313 474 2427
314 775 1475
315 282 2316
316 1857 862
317 1566 1754
318 1435 1932
319 968 681
320 2378 2235
321 463 998
322 667 1661
323 2229 572
324 1178 1626
325 2578 1633
326 219 1574
327 1366 998
328 1164 428
329 31 1313
330 587 2263
331 1121 2237
332 829 366
333 726 196
334 2359 351
335 2078 1020
336 2025 1127
337 1501 2423
338 1904 930
339 938 1193
340 232 2080
341 2312 402
342 1138 707
343 2487 784
344 1489 2163
345 1722 1409
346 415 770
347 1618 329
348 427 1702
349 537 1447
350 882 471
351 832 1994
352 1875 1541
353 1370 1410
354 118 725
355 1802 1798
356 923 955
357 2458 744
358 1599 1617
359 1305 555
360 386 266
361 1066 409
362 380 1668
363 1619 897
364 2330 1622
365 200 2066
366 2099 2560
367 263 1501
368 2040 1425
369 1232 1695
370 1968 632
371 845 1343
372 2124 1846
373 2000 1330
374 2290 871
375 1080 536
376 1750 1646
377 516 110
378 2193 2230
379 1190 1173
380 1638 890
381 411 1026
382 2175 2262
383 1199 277
384 1489 811
385 1204 2295
386 2638 1162
387 2294 771
388 1330 2569
389 686 1433
390 287 323
391 2635 278
392 354 1268
393 512 2067
394 2491 1618
395 1587 376
396 1984 541
397 2514 2370
398 2605 2318
399 952 84
400 2169 1816
401 1202 1014
402 101 862
403 2622 1935
404 1909 2176
405 1572 1773
406 659 940
407 3 1938
408 1929 536
409 446 1298
410 465 541
411 1632 446
412 186 2117
413 2449 1799
414 2353 1806
415 2610 195
416 1261 1738
417 94 1575
418 1900 906
419 1185 2506
420 1497 107
421 497 161
422 2318 762
423 2436 948
424 2119 394
425 1206 2251
426 1603 1483
427 367 2652
428 1715 1145
429 311 1780
430 2091 1467
431 424 913
432 851 1658
433 904 2135
434 2523 1465
435 339 217
436 827 1394
437 1931 2026
438 2490 2380
439 58 2475
440 2324 1327
441 935 1995
442 1613 1457
443 686 342
444 868 674
445 2281 1874
446 1656 1158
447 1555 783
448 1653 1233
449 2099 2181
450 1674 15
451 1700 1804
452 218 2629
453 1196 1907
454 961 1952
455 1721 375
456 873 465
457 1087 1706
458 688 97
459 383 1303
460 1327 1478
461 75 429
462 1859 2277
463 2515 460
464 1423 621
465 136 1918
466 34 164
467 939 30
468 1391 1640
469 665 149
470 2114 1881
471 1620 1017
472 1965 765
473 2064 499
474 843 2325
475 1951 932
476 1887 1098
477 2133 2560
478 748 138
479 272 538
480 895 1951
481 215 1185
