2160 2160
1 1767 1645
2 1880 1404
3 1363 88
4 1835 575
5 165 1326
6 515 1035
7 463 251
8 1552 425
9 1876 132
10 1553 2160
11 1707 1584
12 435 1372
13 1961 1801
14 1860 1852
15 426 1251
16 365 1787
17 1487 957
18 560 817
19 2047 566
20 623 666
21 1895 146
22 1229 1879
23 788 1421
24 2152 1268
25 2099 366
26 327 651
27 1382 1344
28 1440 1463
29 314 13
30 846 523
31 583 2076
32 865 1235
33 503 77
34 294 2155
35 171 1330
36 281 911
37 330 800
38 2104 1795
39 188 870
40 1498 2004
41 102 2158
42 1695 1231
43 1158 1090
44 202 1456
45 1441 1856
46 332 2029
47 1467 368
48 371 676
49 2039 374
50 115 2082
51 928 692
52 371 342
53 407 1777
54 1483 1670
55 1390 815
56 1501 448
57 981 1722
58 1810 243
59 66 13
60 854 351
61 1830 825
62 2103 1674
63 1230 1544
64 521 165
65 55 1551
66 1198 1630
67 86 147
68 2068 40
69 278 221
70 1695 2024
71 1235 544
72 1001 2160
73 151 1514
74 1127 881
75 2099 122
76 1614 204
77 1297 977
78 1077 1291
79 455 188
80 573 702
81 1535 177
82 1855 776
83 852 791
84 1684 555
85 687 1355
86 2155 208
87 1155 1793
88 1142 684
89 1046 1591
90 1190 2064
91 1409 128
92 1209 64
93 458 752
94 1536 550
95 1424 1603
96 710 2071
97 1670 1955
98 1806 966
99 1284 1114
100 364 856
101 330 52
102 1895 56
103 2118 1208
104 1469 1308
105 1784 345
106 264 232
107 324 136
108 1039 1345
109 728 1197
110 896 2068
111 1631 2054
112 1261 1368
113 405 1550
114 1492 1906
115 444 2097
116 867 855
117 814 319
118 1772 1495
119 308 416
120 1669 520
121 182 1671
122 227 833
123 20 906
124 905 2088
125 1797 641
126 1243 558
127 269 988
128 2008 1321
129 1380 602
130 600 1506
131 149 327
132 1458 305
133 2068 549
134 1520 1237
135 452 639
136 1255 440
137 1704 1322
138 50 1459
139 1896 1693
140 1486 542
141 199 755
142 1067 1578
143 754 2094
144 1457 179
145 1451 1566
146 274 1680
147 2119 258
148 543 268
149 1556 2110
150 1230 2154
151 336 1230
152 985 133
153 22 2025
154 1946 438
155 1514 1354
156 1446 1273
157 1175 1547
158 264 626
159 2086 755
160 464 1820
161 802 1650
162 1275 66
163 1866 1258
164 308 1282
165 70 17
166 2075 2110
167 1598 1140
168 709 709
169 407 845
170 1269 98
171 80 1560
172 10 1523
173 1068 2051
174 1976 1517
175 2064 1284
176 1820 957
177 416 1407
178 26 1154
179 181 1192
180 600 1242
181 1362 950
182 161 74
183 1463 1401
184 787 225
185 981 30
186 1994 1711
187 867 688
188 1601 1267
189 2032 1
190 693 2002
191 1658 377
192 237 1887
193 2078 93
194 1943 1575
195 657 740
196 1780 1099
197 607 1974
198 583 1540
199 1010 487
200 1770 578
201 342 1587
202 545 117
203 570 665
204 723 2112
205 1641 1533
206 2055 1627
207 2058 73
208 1371 1208
209 1524 308
210 202 488
211 1734 181
212 1135 2063
213 999 281
214 149 517
215 857 52
216 402 606
217 1107 436
218 1235 2061
219 1903 1180
220 2137 500
221 1856 1008
222 148 1087
223 1145 1644
224 271 1474
225 2138 458
226 556 1055
227 652 452
228 97 125
229 1840 38
230 1076 389
231 1522 248
232 1891 831
233 212 1003
234 455 637
235 2056 1889
236 682 1718
237 1117 866
238 950 1814
239 2079 1963
240 768 67
241 1624 1242
242 101 371
243 347 984
244 611 861
245 1075 1910
246 1563 1005
247 903 828
248 1525 1980
249 80 621
250 1062 159
251 1022 943
252 30 830
253 1560 1834
254 2148 232
255 1811 398
256 38 693
257 2069 1690
258 1339 1644
259 27 442
260 124 1783
261 1399 1313
262 210 51
263 1118 1463
264 1953 668
265 1041 709
266 150 617
267 489 1839
268 1469 2116
269 329 1184
270 1047 1085
271 783 556
272 1193 1887
273 251 1650
274 1704 594
275 1331 1042
276 916 611
277 566 1326
278 242 321
279 1295 1794
280 1695 201
281 269 1016
282 545 261
283 2049 456
284 2160 1424
285 1159 2062
286 1781 1581
287 1497 1326
288 1010 1656
289 224 1836
290 1507 525
291 380 1335
292 771 329
293 342 1573
294 2018 1022
295 836 1013
296 1573 506
297 61 321
298 1838 601
299 1405 1971
300 510 1290
301 635 1993
302 569 1504
303 2042 1884
304 408 1482
305 365 557
306 1780 790
307 414 161
308 514 1601
309 1504 703
310 1562 1041
311 99 1175
312 77 295
313 1353 790
314 1446 671
315 1751 2151
316 1920 1242
317 1565 1484
318 1512 1006
319 1834 637
320 132 524
321 1642 207
322 276 99
323 2049 649
324 424 1715
325 1676 20
326 995 372
327 86 2097
328 894 1704
329 1192 1087
330 720 974
331 1125 317
332 1180 648
333 341 109
334 1164 288
335 1984 1337
336 701 1046
337 1502 1146
338 154 749
339 380 103
340 1294 695
341 1074 587
342 1732 1214
343 963 2090
344 1057 1701
345 1748 373
346 308 1694
347 1792 28
348 1501 1613
349 1003 420
350 380 1020
351 2086 121
352 667 832
353 1091 966
354 607 1868
355 153 802
356 1946 197
357 714 1437
358 1909 391
359 2067 1227
360 2061 358
361 2035 96
362 1531 1591
363 496 493
364 904 2127
365 806 1514
366 1792 2027
367 530 629
368 1990 1506
369 879 650
370 73 1529
371 222 2099
372 2086 1398
373 1675 625
374 382 1255
375 1581 236
376 1274 1539
377 1134 1463
378 684 1632
379 1101 1208
380 775 1495
381 1808 87
382 481 1446
383 2093 676
384 663 1637
385 1083 1630
386 978 698
387 1508 1841
