3360 3360
1 1129 772
2 1253 1403
3 2972 1632
4 1391 1089
5 1499 296
6 1857 2856
7 2159 2805
8 1828 3205
9 1125 2730
10 25 2373
11 1191 2591
12 237 2577
13 107 2207
14 686 1328
15 2986 1230
16 3133 3277
17 115 2255
18 1028 1435
19 512 1956
20 1674 1654
21 362 2039
22 1669 12
23 1977 2393
24 2415 1403
25 2590 1322
26 2491 3101
27 1445 1432
28 1770 1346
29 1765 779
30 153 2876
31 474 2176
32 3166 2689
33 1013 2612
34 531 3180
35 337 2596
36 434 1637
37 361 3027
38 1698 1762
39 1673 1708
40 2384 3214
41 547 200
42 2849 458
43 1475 881
44 7 2705
45 1668 40
46 498 1504
47 932 2245
48 74 2613
49 21 2077
50 1370 1590
51 3094 584
52 558 630
53 2 2467
54 1601 3029
55 2823 2516
56 2128 3045
57 2330 3213
58 1107 884
59 232 2194
60 205 3238
61 1456 1534
62 2721 2370
63 1328 1987
64 2120 753
65 1309 3056
66 1984 1986
67 2679 568
68 2983 3122
69 2396 2577
70 2921 2378
71 1115 762
72 2646 2729
73 2220 417
74 1688 1859
75 3358 2499
76 3203 1066
77 3185 2261
78 461 812
79 1094 2851
80 3040 1406
81 1044 2583
82 1838 2424
83 2204 2236
84 869 1728
85 126 1891
86 1475 1195
87 589 902
88 3019 609
89 769 2539
90 3288 2016
91 524 3212
92 2034 2596
93 48 1428
94 1823 1734
95 494 492
96 1371 322
97 3330 3224
98 3083 2078
99 1389 2843
100 1423 2344
101 1298 1090
102 2518 1983
103 2758 3232
104 2102 1621
105 3138 629
106 2300 2770
107 3194 1620
108 2945 2332
109 3283 389
110 2494 1047
111 2289 1576
112 481 2376
113 78 3004
114 512 414
115 3314 543
116 1517 2354
117 2623 3062
118 2251 3342
119 2380 3119
120 2689 1325
121 1429 2213
122 2828 1634
123 977 132
124 1017 3035
125 996 2702
126 19 871
127 1621 221
128 2618 533
129 386 458
130 21 1407
131 915 1166
132 1161 3207
133 2925 263
134 1258 801
135 904 1020
136 2321 1042
137 2403 2692
138 1615 1463
139 247 388
140 2018 1480
141 169 3160
142 2213 222
143 2051 3253
144 588 2771
145 1157 492
146 113 1737
147 568 497
148 968 2862
149 3076 764
150 1978 255
151 2275 2543
152 816 1931
153 1493 2202
154 2318 2009
155 1493 764
156 1411 2699
157 620 2123
158 1117 2629
159 2884 1590
160 2914 1801
161 511 936
162 2012 901
163 2730 1999
164 2997 3344
165 2668 542
166 324 2000
167 2019 752
168 1958 1696
169 2898 495
170 1200 3344
171 115 2228
172 1956 3181
173 2547 2095
174 707 131
175 1726 520
176 2754 1952
177 1177 2663
178 2079 2874
179 2799 786
180 1494 3188
181 845 1109
182 783 2429
183 2354 551
184 2554 409
185 2817 2058
186 2270 3301
187 3258 3283
188 1166 149
189 3208 235
190 1790 192
191 2043 2901
192 1428 734
193 2905 2001
194 1058 2705
195 2864 2144
196 2259 802
197 2192 2793
198 1316 749
199 2935 1884
200 53 543
201 1196 1781
202 2176 831
203 400 866
204 2185 3275
205 1074 1736
206 2838 1317
207 1378 1572
208 34 3054
209 808 2478
210 716 1584
211 790 1346
212 2421 2850
213 2427 546
214 906 648
215 1721 1430
216 2559 218
217 1754 86
218 253 230
219 1982 2057
220 2876 1944
221 888 3055
222 1653 2296
223 635 2908
224 1105 1109
225 2990 1413
226 2182 161
227 1127 3008
228 580 1597
229 215 1575
230 394 215
231 866 126
232 1983 1648
233 179 2102
234 222 1859
235 2477 2256
236 1712 2211
237 2756 1989
238 1280 2212
239 3181 742
240 1900 2077
241 308 832
242 1688 236
243 2541 34
244 967 90
245 2157 1826
246 1644 1217
247 1625 3196
248 925 2699
249 1823 860
250 2634 3037
251 516 2815
252 1133 756
253 1309 1045
254 1570 430
255 2306 2442
256 1112 397
257 2496 2405
258 1577 1335
259 270 2224
260 2535 1249
261 2627 1113
262 3351 3150
263 2726 1656
264 1762 274
265 2309 1650
266 2345 1340
267 3114 2653
268 2490 2547
269 779 2374
270 897 832
271 3009 336
272 576 461
273 2876 1597
274 2657 780
275 500 145
276 651 1979
277 1475 2261
278 1876 3302
279 337 2586
280 1558 2062
281 1904 2686
282 2789 1385
283 1289 2452
284 1023 2313
285 790 223
286 1157 1665
287 1874 1087
288 1034 1510
289 206 1904
290 905 2066
291 102 2062
292 3036 1583
293 595 1022
294 2986 1778
295 1538 2185
296 544 1350
297 1221 1866
298 868 3018
299 328 2122
300 1829 3069
301 486 1961
302 247 2330
303 1341 3072
304 478 95
305 2880 1477
306 1705 562
307 1836 2895
308 1217 901
309 605 2907
310 1730 1465
311 769 2638
312 361 1346
313 2989 1756
314 2062 3018
315 2959 3336
316 2196 2648
317 2787 300
318 447 850
319 458 2204
320 869 2752
321 2041 3142
322 3080 339
323 846 988
324 771 646
325 1671 2998
326 1731 2212
327 1686 1169
328 1592 1802
329 2736 1245
330 1964 974
331 134 2806
332 19 449
333 918 240
334 4 3057
335 3298 2872
336 3079 753
337 160 985
338 2383 1533
339 2356 1501
340 1994 1401
341 155 1909
342 86 1593
343 361 954
344 2902 1479
345 3126 2228
346 2214 960
347 1237 2363
348 2187 1600
349 261 2237
350 3246 831
351 2123 319
352 203 347
353 2591 519
354 3045 1240
355 2310 2105
356 3261 262
357 1216 1601
358 2466 2563
359 2083 1873
360 1035 2368
361 3016 395
362 2979 3143
363 1380 3073
364 1092 1021
365 3225 506
366 391 2277
367 2638 2456
368 1882 102
369 3357 184
370 1107 2701
371 2508 538
372 196 54
373 2014 2018
374 2960 1607
375 2858 2237
376 62 445
377 2476 1992
378 1227 2092
379 1499 206
380 2308 1921
381 27 2384
382 341 682
383 1267 2154
384 731 1816
385 1058 1460
386 2881 227
387 526 518
388 2473 143
389 1757 223
390 904 2223
391 2055 2088
392 2967 807
393 2828 1172
394 8 1077
395 2 875
396 278 3155
397 2257 1415
398 1248 1366
399 291 3294
400 1719 443
401 566 2946
402 2262 1827
403 628 3302
404 1873 572
405 2597 2210
406 2513 2338
407 675 1560
408 2432 1701
409 750 2679
410 863 1133
411 2817 1344
412 2624 91
413 2597 39
414 3121 722
415 2788 3100
416 2870 2550
417 2945 2059
418 1722 1556
419 2854 2689
420 871 1282
421 2014 2673
422 756 1832
423 2212 2550
424 1822 1215
425 28 825
426 2171 1049
427 736 2996
428 3307 578
429 3357 2040
430 2799 453
431 928 556
432 1119 1969
433 1259 88
434 566 1278
435 2189 929
436 881 2891
437 432 1877
438 2232 874
439 1748 1129
440 60 3230
441 636 1345
442 1634 1603
443 488 3089
444 1086 1391
445 515 2465
446 675 23
447 254 1462
448 2426 3349
449 732 3022
450 1650 2345
451 1135 2892
452 1367 2558
453 1987 566
454 1958 2447
455 1050 1883
456 863 2217
457 2104 376
458 3036 1330
459 351 3165
460 2882 42
461 1374 2732
462 2357 2577
463 2949 2433
464 3248 265
465 1085 1368
466 1269 2174
467 1333 75
468 738 643
469 2016 3356
470 165 3103
471 1853 1042
472 2706 1768
473 1847 2983
474 1938 1582
475 1135 2337
476 1950 2299
477 1014 3071
478 1868 1434
479 1919 1015
480 2345 438
481 2452 2109
482 1800 996
483 2728 1702
484 538 2435
485 2093 1070
486 638 514
487 1671 823
488 2939 1156
489 1025 1268
490 1644 2304
491 222 613
492 539 2027
493 2483 35
494 2673 1146
495 1811 1566
496 748 546
497 298 132
498 3283 2691
499 2702 1957
500 2886 1317
501 2515 2677
502 3161 1889
503 3039 146
504 2914 1187
505 1182 2119
506 3121 1231
507 54 2288
508 1504 2209
509 828 735
510 11 1497
511 2185 95
512 2626 3031
513 584 1718
514 892 2180
515 1137 2640
516 2959 3153
517 1467 1689
518 2621 451
519 1741 3051
520 2896 16
521 918 1162
522 1642 2243
523 3005 1676
524 3254 1510
525 3227 1021
526 1059 1728
527 1769 2785
528 978 93
529 404 1915
530 78 2254
531 2104 3150
532 2428 1904
533 1707 1346
534 851 1457
535 249 1898
536 1229 3248
537 49 2915
538 222 2821
539 2205 1535
540 2309 961
541 2999 611
542 2273 534
543 1755 782
544 2021 2298
545 632 2971
546 1423 2601
547 1227 2920
548 182 3177
549 525 2872
550 3202 2898
551 171 54
552 224 2893
553 471 2332
554 2902 1531
555 829 530
556 1652 634
557 2233 1402
558 2796 1092
559 807 428
560 803 760
561 826 1758
562 2344 2397
563 3345 2342
564 2468 2340
565 1480 2947
566 1779 1390
567 2251 952
568 274 910
569 2800 731
570 1305 2320
571 1189 749
572 3180 473
573 903 746
574 2796 145
575 1749 1412
576 531 735
577 964 3211
578 1280 1907
579 1524 176
580 2671 1386
581 2627 2122
582 3149 525
583 2177 3065
584 1547 827
585 2148 1608
586 1520 969
587 541 1848
588 180 1127
589 1898 2363
590 970 1445
591 2349 990
592 2526 2325
593 2237 1835
594 2720 882
595 1403 1166
596 1503 2146
597 1608 2262
598 2297 856
599 629 1598
600 1425 1821
601 1595 3085
602 579 2832
603 1133 2715
604 2485 1419
605 1770 2101
606 366 648
607 343 706
608 267 1284
609 1197 2726
610 431 163
611 174 871
612 283 2132
613 1470 719
614 286 1526
615 2480 1906
616 2127 2107
617 414 433
618 3257 1772
619 2685 3165
620 374 910
621 848 2143
622 2559 387
623 2683 2168
624 483 3315
625 2363 3076
626 118 77
627 1749 2501
628 939 2921
629 621 2877
630 870 1136
631 3320 1852
632 1419 3134
633 787 1147
634 2747 2022
635 1525 551
636 704 1526
637 1506 1858
638 2566 2781
639 2018 1191
640 1229 555
641 2225 557
642 956 376
643 1592 110
644 121 1767
645 2909 2888
646 2102 2764
647 406 2755
648 1038 1996
649 260 660
650 2512 1380
651 1501 737
652 826 877
653 3178 1926
654 651 2654
655 1042 2072
656 2034 979
657 1046 2600
658 618 1100
659 1888 2091
660 106 825
661 2486 2935
662 1400 2228
663 1043 1808
664 1631 3247
665 951 1604
666 2849 1297
667 2269 403
668 2094 2299
669 622 1843
670 2292 1007
671 757 2451
672 2169 2323
673 306 2015
674 328 914
675 563 1827
676 1289 2116
677 640 2356
678 2228 1520
679 757 2155
680 2790 2895
681 2038 2067
682 853 1010
683 62 1349
684 545 2310
685 1624 1617
686 2220 3319
687 2129 896
688 2347 2227
689 2734 1336
690 1469 2961
691 570 1152
692 2108 3346
693 707 1829
694 2353 1222
695 2598 316
696 3021 1010
697 551 1480
698 2229 849
699 1190 2110
700 1245 632
701 1742 71
702 409 2782
703 208 2791
704 1392 1532
705 528 1084
706 3122 3121
707 2334 1992
708 1643 1226
709 1383 2514
710 2264 1376
711 2029 426
712 3098 898
713 1492 620
714 1929 1461
715 2686 2951
716 3146 216
717 2810 1567
718 2884 2925
719 953 1807
720 1231 117
721 3073 2291
722 334 59
723 1189 2980
724 383 3284
725 84 2725
726 2609 2309
727 2897 831
728 2741 2374
729 996 3272
730 2648 2086
731 719 40
732 1583 2223
733 2851 1727
734 3252 875
735 2739 1793
736 2705 263
737 1673 3108
738 2618 2006
739 1689 2012
740 2816 921
741 3027 2117
742 35 2974
743 3132 3329
744 3111 1767
745 2335 289
746 3082 3117
747 671 1385
748 85 100
749 305 16
750 2034 3264
751 2216 805
752 1405 3256
753 625 3033
754 349 650
755 3328 2072
756 1397 2240
757 1674 825
758 3126 2578
759 1493 1369
760 920 300
761 3277 3170
762 1256 2673
763 344 1618
764 228 607
765 2380 1465
766 773 1909
767 1919 1987
768 2748 178
769 2943 2904
770 2560 576
771 3044 2880
772 2663 82
773 515 2026
774 3027 649
775 1732 1102
776 207 765
777 2838 2098
778 2106 890
779 865 491
780 867 2825
781 1564 2340
782 342 2352
783 1792 195
784 149 477
785 1949 2378
786 11 799
787 1963 2555
788 1117 2261
789 1892 1824
790 1122 1196
791 2545 2858
792 1428 2434
793 2082 312
794 2343 2352
795 2497 2043
796 1434 648
797 1673 1943
798 972 1180
799 115 1261
800 1937 1695
801 3121 758
802 421 1423
803 2015 978
804 288 1363
805 151 1859
806 1514 97
807 932 2035
808 593 1124
809 825 1597
810 3064 1884
811 450 2827
812 1138 454
813 1019 60
814 560 1150
815 2688 1864
816 1048 2914
817 581 390
818 2455 2041
819 71 1453
820 951 755
821 2626 922
822 916 1107
823 2245 3315
824 1035 1738
825 1763 969
826 2197 454
827 1643 323
828 3155 75
829 3354 344
830 2218 2784
831 2671 2973
832 2801 589
833 3104 3265
834 3304 1668
835 1355 660
836 2795 1982
837 239 2479
838 1287 3207
839 1756 3088
840 1645 637
841 1288 1508
842 2885 1012
843 388 1323
844 2852 3102
845 1902 1078
846 1 1865
847 1608 3092
848 516 1097
849 553 942
850 1153 2136
851 1011 2063
852 2756 2267
853 1125 2120
854 556 647
855 561 2003
856 253 803
857 368 1750
858 1744 80
859 1877 1770
860 2926 2919
861 1216 1853
862 1598 2017
863 2708 821
864 731 1469
865 2506 1462
866 2793 1373
867 1703 2501
868 2569 2066
869 1196 2638
870 1035 3066
871 3116 2467
872 323 2535
873 1220 742
874 607 1185
875 1222 2730
876 2488 1998
877 1174 1940
878 1416 1265
879 3257 3239
880 1307 1937
881 2122 3265
882 73 92
883 1871 2240
884 1218 2540
885 1804 617
886 171 1928
887 2070 2794
888 2568 2670
889 2250 2206
890 1498 2256
891 191 1169
892 395 1020
893 1241 1125
894 808 2976
895 512 692
896 3279 110
897 529 1942
898 136 1852
899 3283 3302
900 825 2192
901 492 2368
902 660 3258
903 149 494
904 3252 1250
905 2252 1156
906 2408 675
907 552 3336
908 1999 1368
909 402 2166
910 2117 1559
911 1810 418
912 1533 1851
913 2599 2815
914 239 390
915 1819 2752
916 723 1926
917 1079 1277
918 1999 759
919 2547 760
920 942 1546
921 2928 1473
922 3218 836
923 681 1303
924 651 1770
925 1415 1647
926 1160 956
927 149 474
928 1645 2816
929 1844 1634
930 2022 1504
931 880 1109
932 27 1654
933 2738 2118
934 3044 1895
935 1846 1264
936 1503 846
937 3040 2524
938 1439 699
939 1451 2341
940 392 3355
941 2402 826
942 2329 345
943 2803 708
944 3080 197
945 2240 1352
946 2260 1205
947 1304 623
948 151 2025
949 1670 964
950 1146 1779
951 3208 3134
952 1358 470
953 2562 2463
954 2360 1871
955 340 1180
956 813 2066
957 170 2302
958 991 54
959 210 2695
960 22 2003
961 3123 1241
962 450 810
963 3100 2804
964 3087 1862
965 2043 2751
966 2234 2562
967 2511 873
968 868 3307
969 1024 816
970 517 2056
971 1517 1058
972 451 1271
973 2022 3298
974 1890 1529
975 2108 2221
976 3230 113
977 1718 1053
978 2967 1961
979 1189 2509
980 1356 1525
981 1689 2015
982 2348 796
983 661 795
984 1000 2037
985 33 1784
986 2381 910
987 735 224
988 945 1715
989 2208 687
990 3275 1452
991 568 1884
992 3048 3111
993 1487 1884
994 1276 3193
995 1369 2242
996 694 2943
997 2185 2187
998 1079 1706
999 1057 1754
1000 3331 122
1001 3277 3359
1002 345 2602
1003 2129 382
1004 1184 3148
1005 415 1101
1006 1026 1846
1007 1902 2653
1008 3038 2622
1009 1287 1149
1010 2968 834
1011 1890 379
1012 1556 2027
1013 2161 2989
1014 3235 755
1015 1179 143
1016 3325 1732
1017 2220 2349
1018 2096 3171
1019 1386 2468
1020 2359 141
1021 2603 2404
1022 1327 3360
1023 645 1400
1024 1478 1085
1025 2855 1769
1026 2388 2413
1027 2630 416
1028 2479 1282
1029 1466 1291
1030 1209 383
1031 171 2
1032 1245 826
1033 3014 1098
1034 2906 2305
1035 52 2457
1036 1183 603
1037 2508 2139
1038 2936 177
1039 3079 949
1040 1448 2476
1041 1621 456
1042 2456 2304
1043 2607 56
1044 78 2218
1045 1197 334
1046 161 3350
1047 2201 2106
1048 2156 1317
1049 1283 3293
1050 2433 1676
1051 502 1446
1052 64 2208
1053 170 1691
1054 2312 1905
1055 2843 3355
1056 1613 2228
1057 2651 322
1058 2923 1894
1059 3332 428
1060 826 1197
1061 2832 509
1062 2946 1761
1063 461 1409
1064 2481 1100
1065 3115 1359
1066 1355 2381
1067 2551 1459
1068 2817 835
1069 205 2125
1070 1125 3336
1071 265 2356
1072 1212 1532
1073 2143 2430
1074 2037 2020
1075 2925 228
1076 26 338
1077 685 2690
1078 2501 3143
1079 751 509
1080 949 1303
1081 1574 808
1082 2208 3308
1083 1793 2056
1084 2955 2285
1085 2589 791
1086 2903 2047
1087 3226 166
1088 2622 620
1089 907 3302
1090 2432 452
1091 1170 3272
1092 1143 2434
1093 1227 707
1094 2033 177
1095 1255 1239
1096 2751 398
1097 2684 112
1098 169 1103
1099 507 2893
1100 2149 2180
1101 1795 1409
1102 456 957
1103 244 2458
1104 1275 1261
1105 998 1664
1106 209 1101
1107 347 2528
1108 2393 100
1109 1234 2314
1110 2415 966
1111 157 2999
1112 1080 2618
1113 1141 1583
1114 1518 1952
1115 1805 2026
1116 152 1042
1117 1957 661
1118 2717 747
1119 1664 3192
1120 3258 2566
1121 632 917
1122 2579 648
1123 176 2803
1124 39 1760
1125 1257 3165
1126 3015 2990
1127 633 1061
1128 679 290
1129 1242 1324
1130 86 1382
1131 351 102
1132 2379 1759
1133 2540 2425
1134 2017 1551
1135 1830 3143
1136 2692 2687
1137 1801 2445
1138 1804 1084
1139 2873 587
1140 201 607
1141 538 2788
1142 32 3153
1143 804 1704
1144 149 1582
1145 977 1809
1146 9 1962
1147 2553 362
1148 1383 1233
1149 897 1847
1150 1785 1267
1151 111 656
1152 160 480
1153 161 1424
1154 2084 2993
1155 2238 14
1156 1225 3112
1157 396 361
1158 770 344
1159 1284 1193
1160 2058 231
1161 2084 2660
1162 2225 2322
1163 515 2782
1164 1267 434
1165 650 469
1166 592 607
1167 1729 1692
1168 215 1394
1169 1864 2757
1170 2788 1391
1171 2951 1925
1172 2028 515
1173 2567 1427
1174 119 458
1175 2659 2608
1176 2029 788
1177 2489 3150
1178 1139 2248
1179 3110 3210
