4150 4150
1 617 2719
2 1639 3528
3 2808 2709
4 1306 1511
5 2391 4133
6 87 1543
7 114 971
8 3474 1203
9 1257 4132
10 2104 29
11 2191 3015
12 1335 3137
13 3770 3303
14 2233 2148
15 3561 4091
16 3890 3429
17 2630 2851
18 766 1627
19 324 97
20 2438 2567
21 3346 1810
22 1638 665
23 3358 918
24 1300 576
25 2516 1167
26 2395 3710
27 2684 1557
28 3518 388
29 3661 537
30 1839 1198
31 16 3230
32 407 2895
33 1106 1744
34 777 3849
35 1635 555
36 204 611
37 2445 4090
38 1261 3564
39 2759 2110
40 3500 120
41 3585 1691
42 918 1305
43 3915 1777
44 3170 1446
45 1507 251
46 3406 3670
47 208 1352
48 1884 502
49 4127 2103
50 1746 2428
51 2176 2794
52 518 698
53 1452 3157
54 2841 896
55 3333 117
56 3797 3688
57 3518 3425
58 2840 975
59 914 1012
60 1164 1852
61 3138 3871
62 2817 3484
63 1959 4026
64 2232 3260
65 3443 385
66 3906 2262
67 2017 2348
68 508 11
69 2828 3534
70 2988 2292
71 3573 3932
72 6 260
73 2929 3983
74 1472 1500
75 2941 426
76 479 1728
77 3930 3715
78 2424 217
79 4004 2054
80 319 2439
81 3954 372
82 1943 2756
83 2577 2721
84 3125 2474
85 1434 3929
86 634 130
87 3321 2767
88 3634 429
89 4000 3025
90 2733 4034
91 3572 3445
92 750 2490
93 2814 4011
94 587 1530
95 2277 522
96 3688 3052
97 3824 28
98 2290 1799
99 2038 1818
100 1405 3278
101 1998 2504
102 2302 2049
103 2903 3403
104 2959 3198
105 446 105
106 1982 2078
107 1018 1153
108 2854 2267
109 1146 1875
110 1277 424
111 2360 3326
112 1238 2675
113 1918 2652
114 817 520
115 3219 1799
116 3199 3487
117 1645 3192
118 673 2582
119 3561 1576
120 3666 133
121 861 1405
122 183 2659
123 281 3502
124 3461 912
125 985 187
126 752 2997
127 1587 1323
128 2993 3464
129 3244 3136
130 3149 3977
131 2850 2075
132 3592 450
133 3215 3675
134 1033 2791
135 17 992
136 3085 1127
137 793 549
138 2609 1433
139 972 3083
140 1776 2859
141 508 2153
142 879 257
143 3222 1214
144 3615 1866
145 3918 2568
146 2191 2142
147 1864 3030
148 465 1968
149 1516 1524
150 962 231
151 3645 190
152 1084 4050
153 2800 649
154 3541 3003
155 764 3485
156 1099 955
157 317 575
158 397 27
159 3145 3233
160 2729 1760
161 2480 2361
162 1898 2663
163 2971 1432
164 2969 3827
165 788 3367
166 3647 972
167 3131 1532
168 2484 3921
169 976 2281
170 2432 1462
171 3257 105
172 1822 1789
173 854 166
174 2789 3770
175 2302 284
176 763 1316
177 1892 1827
178 1373 1814
179 637 468
180 3598 2240
181 3117 1710
182 1712 577
183 3813 50
184 3756 765
185 2997 2197
186 3910 3569
187 3807 1759
188 1854 1227
189 403 251
190 974 715
191 2988 2841
192 252 3285
193 2526 3886
194 1606 237
195 3554 2998
196 667 3448
197 2125 970
198 390 267
199 4078 909
200 3038 56
201 1071 2481
202 747 558
203 2832 2929
204 3636 3002
205 806 3766
206 483 2780
207 3829 1597
208 4105 2546
209 1308 1489
210 892 946
211 1016 1265
212 736 2101
213 1298 3463
214 1357 615
215 3226 1515
216 574 3545
217 1852 3120
218 49 1345
219 2102 1920
220 2543 985
221 3044 2811
222 3720 1351
223 652 667
224 3159 287
225 11 793
226 1838 3017
227 3115 503
228 452 2447
229 1536 241
230 4029 415
231 2341 240
232 3989 2692
233 3098 3557
234 784 185
235 582 2160
236 3064 1064
237 3353 3557
238 2526 1772
239 2650 985
240 2803 1844
241 2404 4127
242 637 2026
243 977 3626
244 555 1294
245 3576 2564
246 110 3693
247 2123 1011
248 2261 1838
249 414 1570
250 3809 3567
251 1871 1471
252 2623 2986
253 4114 46
254 1785 1731
255 43 1169
256 936 2262
257 77 2984
258 1943 70
259 3241 1207
260 2592 461
261 2280 137
262 3944 2237
263 1770 4142
264 2639 1602
265 2552 2691
266 1839 2888
267 3051 638
268 318 3207
269 3397 4106
270 2825 430
271 3857 3661
272 4131 1165
273 2349 2499
274 4000 3612
275 2431 1820
276 2780 2630
277 217 2443
278 122 2225
279 96 3048
280 3586 181
281 3664 2487
282 1930 3506
283 1253 3143
284 3492 2768
285 1265 3851
286 557 1865
287 1563 718
288 317 2323
289 3504 3975
290 1058 2727
291 1151 3423
292 3850 191
293 2384 696
294 1317 1321
295 2281 849
296 1949 781
297 1452 1428
298 3425 2694
299 3257 987
300 409 3998
301 3064 166
302 2940 3240
303 2298 1738
304 1834 514
305 1812 2033
306 1707 2747
307 2921 3215
308 3635 1701
309 2457 2600
310 2469 4142
311 1536 335
312 2821 3756
313 3918 306
314 2546 3382
315 1455 2016
316 458 2657
317 2390 570
318 1919 1977
319 382 53
320 3239 1665
321 2553 782
322 2680 55
323 3445 1527
324 4061 840
325 1820 1309
326 1697 2207
327 4007 2847
328 83 2019
329 3592 1099
330 687 1715
331 4027 1034
332 2684 3232
333 1840 21
334 3351 1587
335 2202 3714
336 2753 1844
337 2111 934
338 1733 1705
339 207 1650
340 4143 455
341 132 2748
342 571 1425
343 1451 1531
344 1740 1797
345 2440 3684
346 266 1482
347 615 390
348 2789 2773
349 1854 3395
350 2526 2079
351 190 126
352 267 836
353 2585 3955
354 1795 2951
355 3625 2134
356 3706 1395
357 2335 1580
358 2547 52
359 2280 2952
360 3290 2309
361 2261 3680
362 1005 1415
363 2528 116
364 567 3343
365 2711 3008
366 2332 388
367 3430 2567
368 632 1446
369 3053 479
370 3103 3409
371 565 341
372 95 3216
373 1188 2385
374 3373 2437
375 83 3062
376 2766 3637
377 3565 2905
378 2791 25
379 806 781
380 2071 1293
381 2103 2389
382 3397 2396
383 1172 1245
384 1637 1465
385 10 2211
386 1902 486
387 3278 51
388 3483 625
389 3467 1333
390 683 3976
391 953 1633
392 1864 2576
393 2547 2635
394 3676 620
395 290 209
396 1275 4128
397 3437 810
398 364 3045
399 1478 2646
400 1881 839
401 2237 2158
402 909 968
403 1324 996
404 4099 347
405 45 794
406 144 2875
407 1174 1138
408 236 1363
409 687 2910
410 1443 583
411 3019 1772
412 2560 1622
413 2517 2011
414 2913 2506
415 3298 3500
416 1633 380
417 190 1516
418 2567 3555
419 918 1460
420 3010 2099
421 3678 3459
422 1870 1270
423 371 3723
424 2487 3530
425 594 3227
426 4061 1227
427 4077 651
428 1949 3869
429 1 199
430 3156 1594
431 358 645
432 1108 1328
433 333 3531
434 2909 1022
435 459 3115
436 361 3175
437 3354 1622
438 691 2806
439 380 918
440 1154 1021
441 2293 1417
442 3492 1226
443 1890 1728
444 1288 2801
445 1825 1919
446 1233 3068
447 2173 191
448 2624 2497
449 3254 3471
450 3140 2092
451 1420 1169
452 2985 867
453 2075 345
454 2923 189
455 3953 1390
456 2891 2811
457 1924 3500
458 1456 765
459 2538 2987
460 2801 1932
461 2611 2023
462 3753 734
463 3867 914
464 574 3567
465 1945 2371
466 478 1263
467 312 534
468 1058 2494
469 2248 865
470 2155 2939
471 1877 2761
472 3144 3431
473 1344 514
474 3979 673
475 2993 3381
476 1648 3652
477 2692 1127
478 886 3658
479 1484 3428
480 2611 1359
481 2545 1591
482 2324 1980
483 3297 2074
484 3459 3353
485 837 2749
486 1738 905
487 3316 3187
488 1454 1561
489 3109 851
490 2809 1994
491 2435 2836
492 3395 1614
493 2238 604
494 4145 4086
495 3998 149
496 2322 994
497 308 4105
498 76 31
499 1714 191
500 2845 1333
501 2945 1739
502 1891 2476
503 890 3093
504 329 1326
505 2607 1207
506 2305 279
507 100 1380
508 1103 3649
509 3846 3444
510 2030 354
511 985 1930
512 676 1017
513 2774 1194
514 3618 1019
515 3986 2271
516 979 1322
517 3220 3059
518 3431 3374
519 2309 2145
520 924 3993
521 509 327
522 4131 2445
523 1151 1742
524 658 1848
525 1652 77
526 664 3898
527 4115 3128
528 745 2132
529 3742 1923
530 2243 3319
531 3287 505
532 1298 2934
533 1161 3959
534 758 1696
535 2025 2274
536 3646 107
537 2333 1430
538 2242 2048
539 2936 2606
540 2613 1615
541 85 15
542 2614 1897
543 646 4087
544 2258 3746
545 568 4096
546 2870 1807
547 1572 502
548 3895 1629
549 250 17
550 884 4051
551 849 2234
552 3830 94
553 3147 188
554 4068 726
555 433 3193
556 3316 1348
557 3411 209
558 3601 3792
559 363 1967
560 2467 4135
561 901 2117
562 991 734
563 2145 112
564 1805 2459
565 2683 2871
566 692 1095
567 508 1745
568 2635 374
569 2433 2191
570 2329 764
571 1554 843
572 3643 740
573 2156 3380
574 3658 3932
575 653 2769
576 2287 2010
577 1074 4029
578 2717 1713
579 1358 3165
580 456 3474
581 2621 1743
582 78 2458
583 3216 636
584 3322 2377
585 377 1764
586 2350 2237
587 2677 866
588 2851 4062
589 2851 552
590 1418 167
591 254 1445
592 1450 656
593 1403 2028
594 1006 3283
595 629 1582
596 3661 3152
597 3225 2341
598 2553 521
599 514 1001
600 366 3811
601 2876 1857
602 2618 2150
603 1528 2973
604 3865 3999
605 1570 103
606 2680 1886
607 113 2217
608 2917 507
609 485 1946
610 2723 3766
611 1861 703
612 3160 1263
613 491 3695
614 2194 2919
615 596 1321
616 2795 4114
617 360 2452
618 2207 1869
619 899 2398
620 3841 3692
621 2526 11
622 3976 1226
623 366 1977
624 3887 2
625 1766 2501
626 452 140
627 434 3120
628 3953 3457
629 708 1867
630 3696 39
631 1418 1050
632 2980 3151
633 558 1002
634 2081 124
635 781 3645
636 4031 2563
637 341 2293
638 1133 567
639 3361 3168
640 2365 1297
641 229 4028
642 2672 1184
643 515 4095
644 3975 2929
645 1702 1544
646 4048 1240
647 988 1040
648 4129 2515
649 316 4013
650 2933 871
651 1214 1033
652 2778 464
653 1060 2719
654 168 2935
655 3630 473
656 452 3693
657 2014 2172
658 3152 1449
659 3468 4009
660 2407 2470
661 2863 729
662 1694 3646
663 3244 3116
664 664 3795
665 895 2144
666 4057 843
667 735 1439
668 3814 3124
669 1567 1527
670 3970 4135
671 1635 1994
672 2784 347
673 1083 3359
674 834 283
675 3274 3783
676 3383 2877
677 131 2332
678 3537 1741
679 591 908
680 1556 2007
681 971 3843
682 4042 1570
683 1651 692
684 3810 964
685 1872 144
686 4004 1480
687 2473 1067
688 1490 1015
689 4112 1887
690 265 2263
691 3127 2021
692 3547 4082
693 3892 2577
694 1769 3538
695 2083 2330
696 3708 2193
697 4070 2140
698 3799 1942
699 3896 3023
700 247 1004
701 3977 1181
702 625 366
703 3422 3584
704 2823 3866
705 3609 1540
706 1571 3446
707 3855 2447
708 1648 307
709 3618 2163
710 1625 662
711 2389 529
712 1540 662
713 2832 3704
714 247 2360
715 24 2917
716 3430 405
717 3152 3856
718 228 264
719 257 670
720 960 493
721 214 3569
722 3049 3560
723 1753 591
724 96 2805
725 2795 2974
726 1063 3282
727 1243 779
728 2732 3747
729 3048 3075
730 495 2573
731 3820 2829
732 870 3759
733 2800 701
734 634 1289
735 391 158
736 484 3670
737 285 818
738 4019 388
739 3628 2116
740 2972 2507
741 1891 212
742 3646 1460
743 3014 1020
744 2459 2477
745 3338 993
746 3510 555
747 1799 2466
748 1634 1653
749 3739 1605
750 1986 54
751 996 3414
752 1770 3430
753 3441 195
754 3528 3681
755 606 1207
756 3580 1235
757 2507 1850
758 1081 3372
