2460 2460
1 2374 109
2 872 1891
3 552 1335
4 421 1857
5 1472 347
6 1024 704
7 2251 2277
8 1144 1176
9 2087 1155
10 1054 113
11 104 1304
12 1338 1289
13 1131 1839
14 1406 1816
15 702 1665
16 627 1887
17 1797 696
18 1585 1576
19 2315 2157
20 2401 708
21 1680 2096
22 1437 1434
23 2165 506
24 1432 2184
25 500 1784
26 1650 1700
27 2134 342
28 2186 2233
29 2030 386
30 239 1669
31 2088 2207
32 1736 273
33 2158 940
34 447 2175
35 2170 1501
36 427 379
37 1564 1264
38 1452 1505
39 1353 83
40 2132 1965
41 1784 369
42 588 244
43 1932 798
44 1224 179
45 1670 701
46 1979 1542
47 720 305
48 672 1899
49 70 593
50 1570 1811
51 252 59
52 807 1647
53 981 670
54 802 858
55 698 1436
56 1003 767
57 990 1248
58 526 1762
59 1248 497
60 1468 1364
61 66 1182
62 1609 267
63 1701 1043
64 1793 1890
65 1228 1983
66 1241 1208
67 909 1052
68 113 1542
69 1682 100
70 1928 1348
71 569 1217
72 1619 1581
73 2350 2376
74 1913 898
75 436 1653
76 522 1679
77 706 1326
78 763 159
79 567 1501
80 1485 2053
81 1809 1943
82 2398 444
83 1286 2346
84 1804 2104
85 2299 241
86 827 45
87 2296 278
88 562 995
89 1269 249
90 2005 2371
91 120 1727
92 225 454
93 614 1534
94 531 2098
95 1198 1479
96 1258 349
97 1459 2435
98 843 712
99 1258 206
100 1278 2408
101 1688 1301
102 2014 1637
103 10 2191
104 1017 2379
105 753 1415
106 1649 509
107 214 16
108 1043 450
109 479 52
110 1370 2282
111 1155 941
112 2030 633
113 2416 2293
114 2373 1679
115 90 1881
116 721 1623
117 1390 356
118 1888 1997
119 408 1737
120 2332 330
121 1577 2006
122 1059 410
123 909 1782
124 294 585
125 1904 1838
126 2312 1177
127 2305 111
128 1577 455
129 644 655
130 2404 2455
131 2140 809
132 1638 1661
133 1496 2074
134 1228 2057
135 528 2026
136 19 1055
137 1390 1614
138 2269 1695
139 106 1827
140 2091 847
141 125 2218
142 1753 275
143 101 953
144 1221 8
145 497 27
146 636 1504
147 2106 1320
148 121 2161
149 2227 2283
150 1851 620
151 1713 1511
152 1205 1988
153 530 43
154 972 883
155 806 1705
156 1789 1315
157 443 866
158 1584 1305
159 105 2444
160 20 2138
161 753 760
162 1052 1659
163 664 620
164 533 1279
165 874 1155
166 805 2339
167 563 480
168 920 753
169 1228 557
170 2064 431
171 1362 1562
172 1442 1566
173 1885 913
174 2274 426
175 2351 1262
176 484 1709
177 411 73
178 2081 88
179 2008 119
180 1828 2377
181 565 1535
182 306 589
183 1331 270
184 982 1755
185 924 1713
186 61 2250
187 302 917
188 52 480
189 263 2358
190 1984 531
191 2127 1729
192 2071 364
193 368 320
194 1611 1670
195 672 1484
196 600 736
197 1404 1461
198 261 495
199 180 707
200 952 2206
201 2203 1489
202 1834 1794
203 2036 1913
204 861 468
205 1549 591
