3970 3970
1 1497 695
2 1238 2670
3 3026 367
4 3489 3554
5 2886 853
6 1335 1819
7 2863 537
8 1573 529
9 579 904
10 3570 2583
11 3564 1394
12 1862 2658
13 3266 3747
14 2024 2678
15 1919 1303
16 3312 3963
17 1648 646
18 1350 1813
19 1088 434
20 152 2751
21 1102 2668
22 179 179
23 1585 3113
24 610 2217
25 1673 1148
26 2318 2360
27 266 952
28 1906 1968
29 1185 2283
30 3302 2082
31 2293 1411
32 217 2786
33 3268 2783
34 2914 3328
35 2602 2109
36 2787 3318
37 1819 2910
38 942 3326
39 3041 794
40 2289 1182
41 3277 3180
42 1884 3009
43 69 1789
44 3113 816
45 2317 2719
46 1123 3111
47 2088 3220
48 1967 906
49 2425 311
50 1798 1021
51 567 815
52 488 1481
53 732 3785
54 157 3004
55 1491 3167
56 2987 2617
57 2916 3585
58 3752 1399
59 704 1003
60 3409 696
61 2365 3265
62 2113 72
63 803 2619
64 3310 344
65 3144 1199
66 1070 2765
67 411 369
68 1021 3062
69 3507 2473
70 611 3012
71 2619 2318
72 2815 3416
73 211 3879
74 3688 3491
75 2440 122
76 2500 1797
77 2025 3034
78 1253 331
79 2366 2825
80 1782 3826
81 579 3410
82 2112 1705
83 2157 1959
84 1957 1607
85 3915 1023
86 2400 358
87 1728 1691
88 2659 169
89 1729 490
90 3712 3477
91 3040 1066
92 3827 983
93 2070 1023
94 2741 3456
95 387 515
96 3632 3762
97 801 3852
98 650 2029
99 2380 2252
100 693 3222
101 1731 364
102 907 194
103 2580 147
104 3228 1018
105 1137 1647
106 3150 1677
107 3813 162
108 3660 2695
109 266 3118
110 2095 2224
111 2855 1709
112 2960 204
113 4 1277
114 1564 2143
115 1135 2277
116 1325 791
117 714 371
118 2748 2773
119 3532 3872
120 1971 1829
121 1127 657
122 1597 3531
123 2617 3142
124 1060 1121
125 3406 2174
126 141 3483
127 451 3873
128 627 2732
129 386 1322
130 3133 1602
131 6 3458
132 840 1711
133 1679 2823
134 1889 3638
135 2454 664
136 1144 2140
137 374 3575
138 2883 2710
139 791 1198
140 1784 1047
141 2356 2910
142 873 1301
143 251 3922
144 2236 1788
145 1132 3588
146 1885 1114
147 3115 681
148 3868 2175
149 3502 442
150 2521 2381
151 2715 2477
152 748 121
153 3618 3487
154 1215 970
155 3219 2805
156 2464 2930
157 1985 3946
158 1683 855
159 3867 2125
160 1241 3328
161 3527 573
162 3567 1525
163 1174 2145
164 2955 3941
165 96 3736
166 152 2768
167 263 2876
168 1619 1578
169 1691 2321
170 16 2221
171 2389 4
172 3470 2894
173 1194 2850
174 231 2485
175 1584 3116
176 3782 30
177 1873 3632
178 330 864
179 1359 1569
180 1375 2477
181 1333 292
182 517 2721
183 514 3700
184 325 2003
185 2324 2901
186 1966 624
187 2206 103
188 1970 3695
189 3876 1048
190 1378 748
191 86 3038
192 3911 1162
193 1454 3088
194 470 3287
195 3365 2962
196 150 3856
197 3176 1405
198 1678 1374
199 1463 2263
200 255 554
201 3376 3969
202 123 1382
203 2185 2865
204 2902 1802
205 1086 2879
206 356 1248
207 590 380
208 1372 3717
