1990 1990
1 1300 517
2 620 1165
3 1562 1384
4 441 170
5 590 464
6 10 1797
7 511 1626
8 814 726
9 186 879
10 1582 1427
11 214 770
12 383 721
13 1423 1532
14 1331 18
15 50 1429
16 1262 1091
17 1273 77
18 786 1816
19 853 1362
20 615 1620
21 1614 1258
22 1680 1086
23 1547 543
24 1803 663
25 1698 1294
26 269 71
27 452 1459
28 1042 1083
29 1555 1950
30 1348 798
31 373 491
32 901 266
33 1455 1261
34 1130 445
35 1259 1308
36 1833 1328
37 904 941
38 23 1159
39 477 919
40 1183 308
41 1258 914
42 1003 881
43 1893 901
44 77 1859
45 964 858
46 741 1537
47 54 581
48 534 1492
49 1199 1069
50 1068 1820
51 1708 1212
52 385 1506
53 1606 654
54 1259 1767
55 1336 1762
56 1101 1551
57 331 881
58 988 812
59 773 1336
60 1608 864
61 465 1089
62 794 1536
63 896 775
64 1582 736
65 1959 676
66 1289 125
67 782 790
68 266 1677
69 80 1206
70 676 168
71 641 882
72 262 540
73 95 1472
74 1348 1357
75 1729 94
76 484 919
77 1778 100
78 1941 918
79 1030 1732
80 1100 1092
81 1987 1582
82 1634 183
83 422 554
84 1105 1059
85 222 1479
86 802 1077
87 262 1924
88 43 148
89 781 374
90 1566 1653
91 27 1927
92 54 959
93 370 316
94 1641 238
95 94 923
96 1863 439
97 1369 577
98 1093 1279
99 891 877
100 1219 163
101 1272 1608
102 267 1945
103 1451 300
104 637 428
105 608 373
106 1202 1262
107 1988 708
108 500 945
109 704 647
110 1681 606
111 26 728
112 1351 1929
113 303 611
114 724 1263
115 1832 935
116 394 1451
117 983 1128
118 827 1575
119 1925 177
120 655 1527
121 1488 1669
122 956 1233
123 713 1843
124 1614 1727
125 196 1256
126 1007 508
127 291 68
128 504 583
129 1621 58
130 1931 537
131 549 428
132 422 315
133 276 1761
134 473 394
135 771 1472
136 1510 504
137 1468 806
138 678 1187
139 359 656
140 1743 1466
141 1147 1439
142 499 1250
143 1590 915
144 9 1601
145 307 1462
146 91 992
147 359 1178
148 1378 1263
149 1906 646
150 1386 181
151 573 1973
152 248 1545
153 1223 496
154 1357 1437
155 1812 157
156 971 8
157 1726 26
158 1516 445
159 1224 1919
160 1366 1123
161 1139 801
162 1808 1098
163 380 623
164 1231 1872
165 1443 25
166 1714 493
167 112 1192
168 1623 1765
169 1677 1652
170 216 1528
171 1096 172
172 58 1545
173 80 815
174 1250 1313
175 782 398
176 509 291
