2210 2210
1 1320 894
2 1947 1189
3 628 1454
4 278 1568
5 1007 1308
6 17 829
7 302 1209
8 1644 2025
9 246 627
10 674 1557
11 1923 1576
12 1839 1607
13 925 1510
14 1051 547
15 1079 1478
16 1156 955
17 1908 2198
18 610 1603
19 1893 587
20 432 803
21 466 1341
22 1919 798
23 1834 370
24 212 1528
25 405 818
26 265 551
27 1826 537
28 1259 2073
29 747 319
30 1466 1327
31 1534 1725
32 397 1825
33 689 1721
34 1996 189
35 209 916
36 52 335
37 437 1576
38 2107 1153
39 1397 1936
40 1240 376
41 798 329
42 400 1950
43 1694 1764
44 1714 1614
45 1149 99
46 813 1907
47 1065 1827
48 1643 1405
49 2046 1821
50 1355 1023
51 852 1822
52 1791 1845
53 712 850
54 450 1253
55 261 377
56 1539 1543
57 12 1982
58 881 135
59 743 36
60 235 1555
61 1462 1448
62 387 1027
63 2047 1027
64 1417 636
65 1745 1668
66 1211 1368
67 1012 1179
68 1398 1201
69 924 378
70 53 1806
71 458 770
72 1766 277
73 1280 230
74 705 437
75 1454 1121
76 1277 764
77 860 1775
78 681 2128
79 1744 1477
80 773 1272
81 1265 1363
82 1075 983
83 1533 531
84 300 954
85 169 776
86 1388 449
87 1418 1197
88 1162 1868
89 2116 1125
90 1723 1078
91 136 1197
92 1327 672
93 572 106
94 618 1460
95 310 463
96 113 703
97 1547 1860
98 716 209
99 740 1361
100 333 1112
101 661 2066
102 384 967
103 1123 58
104 1286 223
105 257 1283
106 178 483
107 1171 1565
108 258 250
109 140 51
110 1293 360
111 2010 1537
112 326 789
113 781 1303
114 2076 736
115 609 2195
116 168 294
117 420 20
118 1390 1100
119 519 1254
120 1981 735
121 979 1144
122 733 1396
123 474 1632
124 643 2178
125 1546 207
126 1468 746
127 435 110
128 1653 1230
129 661 599
130 1104 1565
131 600 1876
132 1861 1585
133 584 478
134 555 319
135 932 167
136 225 389
137 562 933
138 1680 1284
139 1349 62
140 1129 731
141 1810 1166
142 928 1469
143 2051 753
144 19 336
145 129 57
146 644 832
147 1613 332
148 1332 1115
149 307 993
150 2066 1651
151 23 2097
152 117 261
153 614 1427
154 506 784
155 1610 2081
156 1154 1666
157 692 713
158 1247 512
159 1583 278
160 1069 505
161 185 1221
162 1288 1682
163 1268 397
164 855 1011
165 1479 1796
166 1911 250
167 1696 1615
168 684 1861
169 760 1278
170 1589 1504
171 511 1122
172 1029 1571
173 1149 1224
174 605 1631
175 381 617
176 185 1975
177 524 1379
178 1678 144
179 1981 424
180 988 1925
181 1414 8
182 75 1841
183 327 1384
184 1443 504
185 1148 70
186 810 913
187 657 157
188 1177 61
189 1862 1501
190 1475 1469
191 171 2192
192 2083 1384
193 685 2029
194 1860 994
195 1742 993
196 1254 1288
197 1690 236
198 842 2062
199 954 1796
200 877 13
201 709 1210
202 175 1103
203 1370 2094
204 983 1221
205 1741 899
206 1876 1675
207 1227 1704
208 540 2049
209 1500 1859
210 699 2195
211 64 28
212 1666 1001
213 374 238
214 1445 114
215 915 665
216 1315 990
217 345 882
218 1649 1095
219 823 255
220 1089 1795
221 983 768
222 846 824
223 1607 1358
224 110 711
225 1050 1173
226 289 1613
227 107 1336
228 1967 809
229 1622 1982
230 522 1342
231 1962 1993
232 696 734
233 1567 2064
234 1211 192
235 1302 93
236 721 489
237 1458 1479
238 277 1814
239 891 1849
240 654 409
241 1299 827
242 1159 1055
243 2136 204
244 181 888
245 980 206
246 1008 1012
247 357 574
248 1188 332
249 543 511
250 1728 1939
251 1050 369
252 1803 1164
253 1906 982
254 494 1497
255 99 1594
256 699 1343
257 1845 695
258 822 700
259 1608 1458
260 307 1470
261 764 869
262 998 155
263 814 1808
264 948 1606
265 1365 2049
266 1991 940
267 129 1307
268 123 37
269 529 1811
270 1399 666
271 1773 862
272 1390 27
273 602 1887
274 26 248
275 2129 338
276 1654 627
277 1310 110
278 1819 769
279 347 1893
280 1218 2093
281 1336 2004
282 286 1991
283 1955 1239
284 1484 9
285 175 1105
286 1325 1078
287 1438 236
288 1092 1186
289 1958 193
290 545 2194
291 291 1242
292 1811 1665
293 584 487
294 1786 335
295 385 2143
296 759 1890
297 1259 1735
298 1870 183
299 1477 1407
300 1130 1821
301 1626 208
302 13 1419
303 2004 617
304 1553 755
305 1305 332
306 753 475
307 453 46
308 307 934
309 1884 684
310 1301 1718
311 1284 1220
312 651 83
313 1402 2007
314 448 1861
315 1032 96
316 662 1847
317 25 250
318 54 1724
319 894 334
320 210 207
321 1956 941
322 50 663
323 2166 719
324 1199 1081
325 955 238
326 725 1738
327 1188 10
328 1319 995
329 1110 1160
330 733 1156
331 362 1777
332 2175 1315
333 1324 2147
334 1027 1546
335 2155 2071
336 1623 764
337 1881 446
338 1453 839
339 1704 920
340 1644 1915
341 399 681
342 680 1920
343 823 1930
344 1854 841
345 1783 2122
346 1452 478
347 346 2098
348 96 1888
349 1418 1798
350 559 1405
351 986 754
352 859 348
353 1107 1475
354 1226 430
355 134 1599
356 736 321
357 1516 1121
358 1368 333
359 1677 1491
360 2138 9
361 1691 1659
362 144 694
363 412 299
364 778 477
365 1530 1902
366 277 578
367 356 85
368 1552 287
369 569 879
370 12 212
371 1110 1814
372 2098 249
373 1030 452
374 1418 1879
375 1573 1683
376 1480 385
377 1158 61
378 2004 279
379 2192 58
380 696 1058
381 1960 1587
382 1003 70
383 1021 1573
384 815 1195
385 1425 478
386 1689 99
387 204 2087
388 625 1281
389 1757 1773
390 107 1459
391 156 1390
392 1810 1698
393 1416 1059
394 2199 203
395 1064 569
396 1621 1794
397 646 531
398 844 407
399 836 1863
400 1057 1914
401 1707 1496
402 1175 1354
403 1822 665
404 1988 1224
405 409 577
406 323 40
407 806 199
408 1895 71
409 1331 396
410 1342 192
411 2004 1725
412 249 1962
413 1614 408
414 460 108
415 1306 891
416 676 272
417 352 523
418 737 2166
419 460 1681
420 1302 145
421 1318 1746
422 1942 1084
423 264 988
424 2057 139
425 1441 2140
426 1451 1321
427 1906 83
428 15 2038
429 1344 1149
430 773 2012
431 277 57
432 1917 1459
433 1325 182
434 1762 1692
435 1276 363
436 1102 757
437 120 2172
438 681 180
439 1896 2151
440 517 338
441 600 1223
442 765 827
443 1696 2121
444 45 341
445 195 1791
446 1896 1849
447 1152 315
448 1570 1199
449 280 674
450 1172 816
451 2110 415
452 761 1020
453 1899 1507
454 673 1274
455 1368 1718
456 1474 1752
457 862 521
458 377 653
459 1612 611
460 1022 1869
461 199 392
462 552 1799
463 699 44
464 574 1513
465 1552 1985
466 953 1393
467 415 1057
468 1207 1925
469 834 1016
470 66 1888
471 1352 2074
472 1160 1095
473 770 1549
474 1338 1113
475 1887 1602
476 82 627
477 258 1044
478 731 289
479 864 1599
480 741 438
481 99 1295
482 78 372
483 1411 2208
484 1267 1917
485 931 1371
486 237 1654
487 858 440
488 1782 1762
489 1600 1954
490 159 1281
491 917 32
492 1783 270
493 945 995
494 1201 366
495 996 723
496 254 99
497 1009 372
498 371 93
499 1093 1216
500 2089 644
501 96 434
502 1383 1551
503 336 602
504 1238 571
505 1584 232
506 1767 895
507 1897 375
508 887 1918
509 470 1698
510 1373 561
511 1963 1549
512 1146 846
513 374 1833
514 2087 2031
515 1016 1227
516 1958 1077
517 113 1040
518 681 2079
519 312 798
520 1957 1786
521 1686 2059
522 1065 1339
523 322 1560
524 729 492
525 541 2185
526 235 2196
527 592 1222
528 2202 1635
529 2206 7
530 1405 170
531 1280 988
532 1478 374
533 404 242
534 2204 1348
535 543 730
536 911 502
537 1572 1083
538 2055 1693
539 136 1005
540 1393 2017
541 116 506
542 1072 2079
543 2161 475
544 1555 1093
545 375 1886
546 246 1275
547 1983 1008
548 2126 547
549 1677 448
550 1140 2173
551 1923 35
552 1129 703
553 1512 1405
554 1686 555
555 1625 1247
556 1629 1517
557 1274 1894
558 882 2020
559 593 441
560 421 1935
561 409 988
562 875 1261
563 1386 1053
564 1371 1069
565 1896 110
566 1015 2085
567 541 1262
568 1632 946
569 96 1813
570 142 1907
571 2174 1106
572 2127 1084
573 1899 1762
574 963 1137
575 1916 1427
576 1953 1828
577 286 903
578 1395 1130
579 1100 1585
580 147 18
581 312 61
582 1660 1792
583 638 1793
584 103 898
585 1321 795
586 460 1479
587 226 98
588 708 1414
589 1547 114
590 1423 2110
591 424 1165
592 193 2144
593 1103 1732
594 935 1704
595 1969 1941
596 1325 2152
597 823 1683
598 191 1141
599 1644 1156
600 585 1811
601 1935 2194
602 70 84
603 1997 1034
604 875 2108
605 301 10
606 1950 1953
607 5 2125
608 344 1719
609 1206 1455
610 29 1498
611 108 1011
612 875 853
613 841 2024
614 1759 1325
615 1923 343
616 599 1248
617 58 415
618 400 185
619 1580 794
620 2115 1756
621 1059 644
622 283 1236
623 1571 1229
624 1088 1349
625 1763 1572
626 234 373
627 467 1741
628 1126 1366
629 596 2038
630 1873 84
631 212 663
632 2198 946
633 584 702
634 544 871
635 1521 996
636 1139 1210
637 1001 991
638 367 53
639 1305 1964
640 452 2180
