3990 3990
1 1397 575
2 1218 2670
3 2946 267
4 3429 3434
5 2746 753
6 1295 1759
7 2823 477
8 1553 429
9 519 824
10 3570 2563
11 3544 1254
12 1842 2598
13 3126 3607
14 1944 2558
15 1799 1203
16 3172 3963
17 1548 566
18 1310 1753
19 968 354
20 72 2611
21 982 2668
22 119 139
23 1525 2973
24 530 2197
25 1673 1128
26 2178 2300
27 126 952
28 1806 1908
29 1145 2223
30 3162 2002
31 2213 1271
32 217 2766
33 3168 2763
34 2874 3228
35 2462 1969
36 2727 3238
37 1699 2870
38 802 3286
39 3041 714
40 2229 1162
41 3137 3060
42 1804 2929
43 3939 1709
44 3013 696
45 2237 2719
46 1003 3091
47 2088 3180
48 1947 786
49 2285 191
50 1658 961
51 407 755
52 488 1481
53 652 3785
54 17 2884
55 1451 3087
56 2887 2537
57 2896 3545
58 3652 1299
59 704 983
60 3369 616
61 2245 3265
62 2013 72
63 643 2599
64 3310 324
65 3084 1059
66 930 2765
67 351 229
68 921 3042
69 3447 2473
70 511 2872
71 2559 2318
72 2695 3416
73 211 3819
74 3628 3371
75 2380 122
76 2440 1737
77 2025 2954
78 1153 291
79 2286 2825
80 1762 3786
81 499 3370
82 2052 1625
83 2157 1859
84 1877 1507
85 3895 903
86 2280 338
87 1648 1651
88 2659 149
89 1649 350
90 3712 3417
91 3020 966
92 3747 843
93 2010 943
94 2601 3396
95 307 515
96 3552 3762
97 761 3752
98 490 1929
99 2300 2172
100 573 3142
101 1671 264
102 867 34
103 2580 3977
104 3148 918
105 1137 1647
106 3130 1677
107 3813 162
108 3640 2555
109 266 2998
110 2095 2184
111 2855 1649
112 2920 84
113 4 1197
114 1524 2063
115 995 2177
116 1325 651
117 614 371
118 2728 2753
119 3532 3852
120 1951 1789
121 1007 577
122 1497 3511
123 2557 3082
124 980 1081
125 3266 2134
126 1 3403
127 431 3873
128 607 2712
129 226 1302
130 3093 1542
131 3896 3378
132 680 1711
133 1599 2803
134 1889 3538
135 2434 564
136 1064 2080
137 374 3495
138 2803 2590
139 791 1078
140 1724 1007
141 2296 2810
142 813 1261
143 91 3882
144 2156 1768
145 1052 3448
146 1825 1014
147 2995 641
148 3728 2135
149 3382 382
150 2441 2301
151 2655 2477
152 748 121
153 3618 3407
154 1155 850
155 3199 2805
156 2364 2790
157 1885 3866
158 1683 775
159 3807 2005
160 1101 3188
161 3387 553
162 3567 1405
163 1154 2145
164 2955 3881
165 56 3656
166 32 2628
167 183 2736
168 1479 1478
169 1631 2221
170 3866 2201
171 2249 4
172 3350 2754
173 1054 2770
174 151 2405
175 1584 3056
176 3762 3940
177 1773 3512
178 290 784
179 1239 1449
180 1335 2477
181 1253 152
182 377 2701
183 434 3560
184 305 1903
185 2284 2761
186 1826 564
187 2126 23
188 1950 3615
189 3836 1048
190 1278 608
191 3976 2918
192 3851 1102
193 1454 3088
194 310 3187
195 3325 2882
196 110 3836
197 3116 1405
198 1598 1234
199 1443 2223
200 175 394
201 3356 3929
202 3973 1262
203 2185 2725
204 2782 1662
205 1026 2839
206 236 1248
207 490 260
208 1332 3577
209 1567 41
210 3507 113
211 3498 1839
212 3030 1758
213 517 3311
214 3902 1810
215 3542 2183
216 1455 2942
217 3645 113
218 3670 2771
219 3223 485
220 3891 177
221 2696 3525
222 568 2737
223 2881 3922
224 2664 3318
225 3718 3780
226 720 1850
227 2433 3038
228 1840 1871
229 3615 1587
230 3043 3708
231 1978 1704
232 3032 3674
233 2127 3174
234 1202 703
235 3251 1535
236 2688 1698
237 839 3396
238 769 3522
239 1258 146
240 3149 1216
241 262 2386
242 3974 2156
243 3701 2863
244 2760 1930
245 1351 1944
246 1701 3346
247 1425 391
248 614 2014
249 2793 1355
250 2681 631
251 1973 87
