4340 4340
1 4033 2473
2 4230 3197
3 1858 975
4 165 1800
5 2082 166
6 2864 1326
7 4135 1699
8 3961 968
9 1453 3913
10 3160 3879
11 3511 3521
12 2072 1448
13 1782 820
14 3952 1742
15 1801 2952
16 3239 625
17 2564 3126
18 2095 1910
19 3560 2563
20 1582 4147
21 291 1669
22 1019 1176
23 2153 289
24 3036 1926
25 2931 147
26 1459 699
27 1151 3990
28 338 439
29 2487 4324
30 1714 3937
31 3380 516
32 1808 4092
33 1574 2650
34 35 3168
35 3411 162
36 632 3640
37 1337 2281
38 3511 2978
39 2148 3297
40 4025 1765
41 2575 2484
42 3934 1953
43 3614 486
44 3110 344
45 2724 3690
46 3118 271
47 2574 3301
48 1588 2120
49 399 2549
50 4119 1735
51 2093 1866
52 3803 2899
53 133 3322
54 37 482
55 1550 590
56 165 976
57 1891 2455
58 2733 4232
59 2197 838
60 513 347
61 987 3824
62 760 1837
63 3369 373
64 2566 1856
65 4228 1743
66 1690 3840
67 828 701
68 1786 3964
69 4169 1140
70 1064 1295
71 274 2130
72 3616 779
73 1506 2029
74 143 620
75 4141 3458
76 2038 4264
77 3135 3583
78 3231 166
79 2047 3274
80 1519 2933
81 447 907
82 865 490
83 1806 1980
84 1165 2876
85 1186 130
86 289 1266
87 1159 3683
88 981 2686
89 3124 1026
90 1429 2830
91 1376 2762
92 1810 360
93 3956 755
94 400 2594
95 1279 677
96 482 2013
97 3997 523
98 2103 2837
99 157 2679
100 3362 306
101 1265 2978
102 1548 2293
103 855 1798
104 2564 3726
105 2153 2538
106 2246 2141
107 1780 2626
108 736 1278
109 4090 1612
110 954 365
111 369 910
112 668 2782
113 515 2825
114 2549 2038
115 3483 2505
116 3986 1558
117 1896 666
118 584 2763
119 885 2047
120 2874 1219
121 3757 3604
122 790 2169
123 3132 1413
124 1282 2595
125 3301 3985
126 1150 3788
127 673 933
128 1384 536
129 4059 3126
130 4275 712
131 3646 432
132 2168 1161
133 3601 907
134 893 2769
135 921 2537
136 3631 3407
137 3980 198
138 3447 1506
139 1359 4125
140 4012 178
141 3301 2252
142 655 350
143 615 3905
144 1551 3881
145 3727 3270
146 2132 3619
147 2593 4018
148 1857 2178
149 2118 1021
150 705 1282
151 3559 4110
152 3778 3856
153 378 3502
154 2215 1529
155 1171 52
156 3248 383
157 586 2095
158 2550 2460
159 235 4008
160 573 19
161 3146 2080
162 676 1379
163 4324 2728
164 2280 4061
165 3817 1599
166 785 2882
167 2815 4044
168 356 325
169 2651 853
170 3138 3366
171 1519 2483
172 1163 4002
173 1844 4227
174 1823 577
