1700 1700
1 791 111
2 164 79
3 27 1142
4 941 644
5 752 498
6 1074 1415
7 581 1255
8 1263 550
9 1478 109
10 400 449
11 1346 195
12 916 447
13 1242 1203
14 702 1697
15 1429 210
16 1129 107
17 1368 1693
18 14 1559
19 736 1376
20 116 1127
21 1362 598
22 1638 493
23 970 137
24 145 1677
25 1311 1400
26 1600 443
27 398 1650
28 1227 933
29 1341 13
30 1241 171
31 870 1606
32 436 617
33 11 31
34 402 1641
35 876 782
36 413 621
37 91 264
38 398 115
39 1028 1682
40 227 708
41 1550 538
42 166 1662
43 1140 506
44 469 753
45 219 356
46 632 1168
47 1363 1125
48 896 1079
49 584 1160
50 849 816
51 1595 241
52 289 518
53 833 1579
54 1586 581
55 779 1517
56 250 772
57 238 152
58 1163 39
59 761 897
60 930 301
61 729 1401
62 1063 1685
63 353 730
64 5 839
65 706 1244
66 825 361
67 284 172
68 1233 210
69 1233 795
70 247 1447
71 14 1314
72 927 1001
73 140 436
74 1401 1430
75 84 1106
76 1598 603
77 415 474
78 1570 1201
79 1555 866
80 287 1279
81 1190 3
82 1284 44
83 1372 879
84 1432 957
85 1198 1120
86 1107 417
87 1273 290
88 1665 226
89 116 512
90 1342 1511
91 46 1118
92 1093 1156
93 308 37
94 674 1386
95 1358 456
96 966 84
97 3 293
98 1428 1649
99 1662 975
100 873 1426
101 1654 227
102 347 954
103 1297 772
104 1035 553
105 1109 764
106 1396 610
107 1055 1571
108 304 1328
109 468 1474
110 541 1290
111 425 1068
112 1366 378
113 6 1259
114 243 179
115 67 483
116 1642 1687
117 389 747
118 1024 1271
119 1570 1400
120 347 1320
121 627 966
122 57 1538
123 1290 644
124 513 187
125 109 163
126 656 922
127 297 878
128 1675 1117
129 1214 845
130 828 859
131 1006 839
132 822 274
133 380 244
134 1512 536
135 1519 59
136 1304 1272
137 431 460
138 1164 500
139 1508 1329
140 937 1009
141 1337 782
142 752 1542
143 1050 879
144 482 1128
145 504 1017
146 198 434
147 1104 1024
148 1165 1632
149 995 1539
150 905 401
151 1573 1612
152 610 1021
153 373 145
154 9 348
155 704 1231
156 129 733
157 780 1067
158 43 1030
159 235 370
160 1573 812
161 1172 1141
162 1187 1234
163 1261 1428
164 250 1405
165 925 215
166 1005 838
167 1508 731
168 1401 1519
169 565 18
170 163 1022
171 1683 1361
172 1667 976
173 1659 1248
174 1395 218
175 1381 1467
176 1101 738
177 1205 1376
178 74 1275
179 1084 926
180 563 972
181 651 1152
182 170 1542
183 867 4
184 113 781
185 737 1634
186 348 18
187 388 1679
188 733 1650
189 1417 187
190 1119 893
191 219 259
192 1183 1172
193 551 979
194 187 763
195 1353 1327
196 647 1587
197 912 591
198 871 359
199 538 1560
200 1314 1033
201 1352 77
202 1403 248
203 440 1390
204 341 1011
205 692 3
206 111 60
207 158 749
208 338 1490
209 480 1061
210 1406 1152
211 794 461
212 1019 1268
213 73 667
214 1491 719
215 1350 1374
216 236 1265
217 788 195
218 1312 1243
219 127 1109
220 37 1179
221 205 681
222 1214 779
223 1145 1085
224 413 770
225 817 302
226 459 988
227 64 499
228 1185 840
229 921 1208
230 1304 975
231 671 1467
232 711 1106
233 617 661
234 179 560
235 952 228
236 695 1213
237 942 1128
238 1190 94
239 137 360
240 1190 890
241 249 1406
242 186 65
243 1170 221
244 926 1295
245 1233 1606
246 1357 435
247 1376 1401
248 1571 1288
249 505 646
250 353 703
251 1551 956
252 1297 1574
253 107 752
254 914 1105
255 362 777
256 552 203
257 650 606
258 1384 1132
259 954 1692
260 1182 564
261 745 1582
262 950 1654
263 1182 454
264 1280 246
265 1137 1647
266 1200 1264
267 1142 1172
268 282 1362
269 1199 1286
270 1510 1363
271 823 1616
272 474 161
273 1052 965
274 1055 1092
275 1300 947
276 1466 913
277 216 1183
278 1035 1346
279 1145 1014
280 399 1686
281 1592 1322
282 169 1090
283 110 1572
284 58 609
285 71 624
286 950 906
287 464 1105
288 1506 1620
289 1044 1072
290 24 1035
291 1101 1471
292 280 780
293 495 1550
294 940 873
295 264 80
296 990 214
297 1203 1357
298 993 579
299 954 396
300 965 623
301 103 1157
302 558 1192
303 1571 117
304 723 972
305 942 309
306 1532 835
307 421 126
308 1033 1534
309 989 922
310 414 856
311 1175 228
312 1179 1275
313 1097 536
314 382 317
315 72 1461
316 43 1007
317 130 202
318 207 1066
319 501 467
320 401 1280
321 213 558
322 1329 389
323 199 586
324 1198 1655
325 431 1563
326 1151 531
327 1059 346
328 592 749
329 956 433
330 102 741
331 308 730
332 764 943
333 776 1273
334 1247 1091
