2520 2520
1 1067 2400
2 2122 2112
3 243 960
4 1070 2092
5 2011 1166
6 2147 2019
7 784 144
8 1113 1461
9 744 499
10 1369 716
11 1065 845
12 2300 2051
13 2434 458
14 800 1682
15 1327 410
16 731 775
17 97 72
18 1077 2238
19 1781 1629
20 369 1540
21 159 1278
22 748 1297
23 1862 2404
24 1361 2380
25 473 1835
26 2333 1251
27 2338 1981
28 1263 1875
29 1370 2447
30 1153 1229
31 125 1364
32 1605 2074
33 1952 297
34 2138 2096
35 1144 106
36 2230 365
37 1676 1811
38 1673 403
39 646 2336
40 919 613
41 2358 1729
42 30 1537
43 1712 1648
44 928 646
45 271 1549
46 1483 1688
47 1250 300
48 1208 1482
49 1381 1805
50 2153 1660
51 1595 2333
52 2022 469
53 1507 979
54 865 2082
55 2152 646
56 849 1159
57 2142 1012
58 188 149
59 1546 942
60 1129 2037
61 1353 1843
62 277 636
63 2516 1881
64 1275 1992
65 154 2475
66 593 650
67 2062 2064
68 1513 2260
69 1579 1152
70 1902 1261
71 2029 940
72 1032 2466
73 42 2158
74 1049 480
75 2401 1367
76 512 655
77 1233 1488
78 1158 457
79 2453 1099
80 2360 35
81 1990 1819
82 2036 1067
83 2194 993
84 1255 2131
85 756 1321
86 878 213
87 1668 2180
88 180 1504
89 785 1734
90 931 641
91 491 2315
92 1574 2229
93 1022 310
94 263 774
95 276 890
96 1317 652
97 2514 1021
98 1064 2174
99 2350 1210
100 656 2
101 2399 2142
102 1530 961
103 661 1204
104 852 1286
105 955 485
106 756 1025
107 291 1010
108 604 895
109 1288 2284
110 1360 988
111 977 2071
112 1379 2347
113 1829 393
114 2406 453
115 1058 169
116 451 1880
117 1755 862
118 98 266
119 1817 270
120 1914 815
121 1656 809
122 1514 1791
123 1974 156
124 255 1900
125 2023 474
126 745 242
127 157 800
128 2066 2095
129 2007 1888
130 806 2261
131 103 744
132 177 2174
133 1064 1443
134 494 2200
135 1095 2057
136 1036 137
137 905 1715
138 1766 340
139 1358 298
140 2018 1444
141 172 2168
142 2345 2505
143 1695 1206
144 1737 457
145 2056 1584
146 1160 1088
147 1948 1166
148 730 1363
149 2038 1932
150 1629 514
151 207 2053
152 2291 292
153 1213 1347
154 151 1391
155 10 2394
156 1131 1776
157 2206 1206
158 90 1408
159 104 234
160 82 1512
161 425 2210
162 876 294
163 2233 67
164 1822 976
165 782 2017
166 2520 1344
167 1586 1186
168 975 849
169 2012 2026
170 415 1881
171 218 221
172 1772 1128
173 1438 636
174 594 440
175 662 282
176 651 293
177 65 630
178 2489 462
179 2326 1511
180 1965 1005
181 415 547
182 2247 492
183 783 792
184 1327 2376
185 2183 174
186 1356 1026
187 2455 564
188 1875 1299
189 699 114
190 458 328
191 1819 1599
192 757 399
193 832 381
194 1056 1945
195 1796 2386
196 1046 2481
197 986 520
198 2514 1091
199 1646 55
200 1325 1448
201 77 1400
202 1847 313
203 328 509
204 697 42
205 2293 960
206 1402 1570
207 207 2338
208 1584 1447
209 2055 1605
210 1785 2351
211 914 2508
212 251 2436
213 1989 1553
214 33 992
215 1151 1103
216 311 690
217 1022 393
218 824 1015
219 781 66
220 1389 1188
221 396 1095
222 201 1899
223 736 1010
224 627 1533
225 2501 1072
226 2396 1551
227 673 2069
228 2130 1423
229 2370 2422
230 1684 337
231 2043 1384
232 1478 1229
233 2251 1055
234 2375 1627
235 1367 2154
236 857 2034
237 1241 109
238 1257 1333
239 1440 1582
240 1744 2288
241 386 2253
242 713 1721
243 224 1677
244 484 1034
245 529 1000
246 1842 1542
247 201 1298
248 1802 194
249 451 1356
250 547 414
251 341 2516
252 2395 900
253 419 1755
254 1488 2184
255 1078 864
256 53 1360
257 935 179
258 2167 2263
259 1991 2316
260 529 1348
261 1856 1869
262 2500 1760
263 2297 1597
264 2099 760
265 1830 951
266 2102 456
267 1727 2354
268 548 2161
269 538 1370
270 415 1467
271 1651 1063
272 2091 2423
273 1251 1612
274 2216 2358
275 1502 323
276 1272 974
277 1129 1191
278 706 423
279 596 946
280 2024 2088
281 1973 1128
282 1254 2072
283 165 715
284 1284 1145
285 1143 960
286 166 1023
287 798 2307
288 626 122
289 438 2375
290 1418 936
291 70 8
292 522 2032
293 124 1812
294 1124 1754
295 657 895
296 42 1850
297 935 2318
298 2396 286
299 1088 2111
300 1835 1758
301 1209 1695
302 405 2452
303 1927 36
304 2346 196
305 2048 2468
306 422 1749
307 2214 1021
308 2488 129
309 79 686
310 969 2194
311 1209 877
312 1010 1253
313 756 1563
314 2432 2515
315 559 1326
316 761 1381
317 1688 1342
318 899 2065
319 1599 194
320 162 1851
321 1546 1011
322 2459 733
323 566 872
324 88 1969
325 1660 1444
326 19 470
327 1682 733
328 1021 10
329 396 86
330 849 807
331 387 1144
332 493 913
333 469 1852
334 1473 982
335 2116 1533
336 940 263
337 1411 1324
338 779 1159
339 1071 19
340 210 153
341 2483 1813
342 688 95
343 2198 678
344 46 1392
345 800 743
346 2273 2081
347 563 2189
348 2272 2312
349 2439 1779
350 2064 100
351 1433 701
352 270 1737
353 1036 791
354 1292 1011
355 312 1804
356 984 929
357 2114 1187
358 401 1852
359 1092 1327
360 1900 2104
361 2343 510
362 1326 434
363 1799 453
364 1122 970
365 1854 1330
366 118 59
367 763 2290
368 121 977
369 1780 980
370 2439 586
