2340 2340
1 157 1843
2 2177 2118
3 1887 1248
4 913 1693
5 2172 2142
6 1151 267
7 624 1274
8 252 943
9 54 671
10 565 1798
11 306 2118
12 2091 816
13 1653 1129
14 1150 1771
15 517 1550
16 8 1101
17 252 1230
18 2263 1164
19 1194 382
20 1400 1827
21 1927 1788
22 449 1764
23 1685 648
24 2301 1284
25 926 1101
26 1506 411
27 1504 942
28 1535 593
29 1206 510
30 1536 1412
31 534 460
32 159 575
33 2308 7
34 132 329
35 1013 178
36 352 458
37 1003 225
38 1348 2179
39 1857 1067
40 1392 592
41 1770 1583
42 2302 1748
43 1791 1725
44 2001 2311
45 856 446
46 4 599
47 1898 154
48 2229 179
49 266 1093
50 2214 255
51 541 1872
52 2277 1670
53 61 1374
54 274 1696
55 1775 1811
56 819 1879
57 1741 1191
58 2255 1996
59 2066 653
60 2071 2094
61 1776 974
62 2274 2055
63 2233 1897
64 1258 1975
65 821 2013
66 720 2036
67 2334 1285
68 2151 614
69 745 1411
70 542 922
71 732 1462
72 1376 1589
73 997 572
74 544 140
75 1894 208
76 167 1150
77 1449 1413
78 2198 1950
79 190 1544
80 1466 1453
81 2302 1898
82 1765 197
83 623 528
84 1830 2239
85 1082 434
86 612 931
87 1412 186
88 1381 1274
89 739 2023
90 877 276
91 1850 2126
92 1572 1146
93 740 351
94 544 1562
95 130 1251
96 2277 1546
97 1728 1488
98 1979 1386
99 21 986
100 690 253
101 100 193
102 1173 869
103 490 2106
104 1341 573
105 833 55
106 2130 2252
107 1207 393
108 2085 1840
109 1544 300
110 228 272
111 404 82
112 596 958
113 1833 792
114 145 999
115 1471 949
116 299 468
117 200 1671
118 395 341
119 342 1243
120 1615 1928
121 2183 156
122 687 1676
123 273 2327
124 2024 1098
125 2094 741
126 1714 224
127 393 1070
128 237 1168
129 1689 1425
130 1963 1884
131 2282 355
132 2077 2135
133 126 456
134 1003 1714
135 2034 272
136 69 1185
137 2029 78
138 2172 1615
139 367 459
140 1572 1889
141 1629 381
142 626 1677
143 505 1830
144 157 1762
145 1394 1931
146 1257 308
147 773 712
148 277 280
149 1977 757
150 889 794
151 635 1101
152 1454 1656
153 981 1506
154 333 915
155 1482 618
156 749 621
157 431 1917
158 1797 653
159 2175 1574
160 1537 402
161 2049 130
162 1075 2340
163 965 483
164 701 2029
165 1866 1377
166 134 827
167 1592 263
168 1022 55
169 670 719
170 482 1166
171 2313 891
172 1791 1149
173 2149 267
174 569 614
175 823 1143
176 695 2241
177 1136 123
178 1981 448
179 894 2068
180 2003 939
181 1609 388
182 1020 823
183 2023 556
184 873 581
185 1406 278
186 775 2085
187 221 986
188 2098 739
189 2085 1321
190 1480 801
191 2274 632
192 857 1143
193 1815 597
194 2040 1580
195 1947 127
196 329 354
197 1696 2143
198 1009 236
199 68 1715
200 643 833
201 2193 2034
202 1556 1471
203 629 2207
204 1254 1793
205 1251 883
206 1908 878
207 1672 1749
208 401 792
209 1250 1856
210 1534 1416
211 1860 261
212 1057 1706
213 1314 917
214 2071 1294
215 1900 393
216 2160 1188
217 705 55
218 670 2254
219 622 443
220 1043 124
221 1666 1051
222 1431 949
223 2201 787
224 2249 603
225 2324 1125
226 572 763
227 1747 360
228 30 2214
229 669 1946
230 1380 1987
231 703 1896
232 68 134
233 331 1749
234 511 772
235 627 221
236 769 1340
237 1719 847
238 1827 1574
239 1035 337
240 2160 462
241 1901 1931
242 1483 862
243 1365 2231
244 3 1843
245 978 375
246 626 734
247 16 1423
248 580 1267
249 810 2069
250 984 826
251 2125 654
252 1929 2125
253 806 899
254 14 1388
255 1085 2247
256 409 671
257 242 35
258 1753 1053
259 1553 2283
260 1230 1025
261 2172 2307
262 1351 1090
263 2067 450
264 406 1614
265 535 2270
266 1842 1976
267 572 116
268 1189 1962
269 1694 1093
270 2171 1816
271 1573 634
272 1822 1979
273 931 2171
274 1060 1116
275 1776 866
276 1458 612
277 488 1438
278 294 8
