3170 3170
1 2252 338
2 1296 3100
3 1537 2846
4 3008 636
5 1847 2507
6 3166 36
7 537 2907
8 391 2138
9 2417 3138
10 1639 352
11 782 802
12 1919 1222
13 678 221
14 307 1665
15 3087 1538
16 2256 2997
17 234 2131
18 2122 1907
19 884 796
20 2679 507
21 1718 92
22 3159 903
23 2889 680
24 1967 1080
25 1833 785
26 1694 2960
27 2142 1069
28 1335 2966
29 1152 1699
30 2256 1314
31 1492 197
32 1378 320
33 778 194
34 2231 513
35 1472 537
36 2586 1797
37 1492 1372
38 3112 2693
39 144 757
40 3035 448
41 84 2602
42 2050 2241
43 1807 2287
44 2825 472
45 936 30
46 2858 2490
47 748 1091
48 1589 1616
49 1526 1323
50 2074 524
51 2411 1324
52 507 1446
53 1657 329
54 2814 2580
55 1522 2617
56 2708 2657
57 1327 2183
58 519 1270
59 909 807
60 1313 278
61 2295 2921
62 901 2241
63 2091 2395
64 713 2545
65 498 1759
66 62 2215
67 519 2904
68 1158 1873
69 981 441
70 1085 2753
71 244 3092
72 2830 2919
73 2689 1519
74 2454 1726
75 431 1873
76 2899 2853
77 2603 2218
78 544 1521
79 234 2769
80 2516 2142
81 269 837
82 3147 262
83 1975 2342
84 2514 1530
85 1749 906
86 1115 1903
87 2057 571
88 2711 3061
89 1679 490
90 1658 793
91 1169 711
92 1636 397
93 2718 1334
94 770 2062
95 1348 2433
96 2917 753
97 1692 3152
98 1495 692
99 2227 2467
100 2112 1214
101 2392 3015
102 852 561
103 1947 275
104 189 875
105 360 1035
106 1543 1698
107 597 2515
108 650 2268
109 743 2606
110 1729 2129
111 3013 3132
112 1639 2097
113 2801 2713
114 1221 2867
115 2877 2426
116 224 1928
117 2756 639
118 513 1066
119 2152 505
120 1106 1805
121 2244 1878
122 348 2069
123 2377 318
124 527 2214
125 1438 917
126 2602 727
127 2619 2930
128 2204 658
129 940 891
130 1129 580
131 102 2858
132 925 1776
133 3035 287
134 2480 160
135 1592 2190
136 1362 953
137 1681 2800
138 1679 1376
139 1508 1362
140 387 1597
141 2567 2788
142 2666 1876
143 577 1380
144 2431 1671
145 2280 2185
146 1187 11
147 2576 2822
148 2580 106
149 635 2083
150 2925 2764
151 31 1475
152 2793 1039
153 1844 2472
154 1870 1931
155 2383 731
156 3115 2019
157 1177 912
158 1297 823
159 2383 696
160 731 64
161 2761 2607
162 1465 2809
163 865 1870
164 3119 2877
165 1785 2970
166 224 2928
167 2390 1303
168 2559 816
169 2053 587
170 487 2616
171 767 2441
172 1685 1084
173 3138 1722
174 105 2032
175 735 2516
176 1458 1552
177 1875 2362
178 1060 816
179 134 39
180 37 2507
181 384 1951
182 1290 748
183 2858 2004
184 558 1345
185 904 2102
186 1465 1986
187 2779 1486
188 1316 841
189 953 1062
190 765 163
191 824 2623
192 1153 1511
193 1598 579
194 2372 1433
195 1190 1031
196 2037 129
197 188 119
198 1524 230
199 713 125
200 487 1828
201 1616 1351
202 2464 1469
203 712 1831
204 1483 1474
205 1224 1037
206 844 2262
207 1318 2568
208 1160 2966
209 1083 2681
210 458 1188
211 419 594
212 1537 255
213 1131 2763
214 1729 1950
215 383 113
216 2473 2738
217 347 2167
218 2310 100
219 2485 1586
220 226 2342
221 1387 2710
222 1179 2401
223 2865 217
224 1388 2805
225 1969 2437
226 15 554
227 1459 1305
228 1097 1294
229 2427 345
230 2773 1918
231 1875 597
232 1933 585
233 1044 2000
234 996 1892
235 1083 1456
236 1456 1976
237 331 2860
238 601 1732
239 2760 1268
240 2342 1330
241 971 978
242 1601 1809
243 2494 961
244 1774 2964
245 467 200
246 350 1156
247 2941 1732
248 2359 527
249 597 393
250 2815 1051
251 3055 2668
252 2340 2280
253 1496 2462
254 1176 2181
255 247 1400
256 956 2249
257 454 1529
258 601 2703
259 1518 3154
260 3153 3053
261 503 110
262 1899 2494
263 113 3127
264 1501 2690
265 1546 1048
266 1615 3105
267 2117 567
268 644 2266
269 1330 343
270 3000 2211
271 2859 3087
272 35 2106
273 3137 3032
274 938 688
275 2749 1353
276 2283 691
277 2825 3121
278 139 27
279 2416 645
280 1980 2134
281 2578 282
282 1921 604
