5220 5220
1 4241 3891
2 356 4110
3 4302 1720
4 2399 2997
5 2425 3673
6 4041 884
7 913 1576
8 4815 2096
9 802 3202
10 1321 128
11 3405 3980
12 948 4401
13 1575 4489
14 4961 2266
15 1657 1769
16 1964 1593
17 5214 127
18 3524 173
19 395 1959
20 3484 3161
21 547 137
22 4687 622
23 403 414
24 3324 2056
25 2301 828
26 1298 2267
27 4233 4087
28 270 2123
29 650 3603
30 4325 4976
31 953 543
32 2023 1512
33 1735 437
34 4343 2981
35 370 4927
36 853 2508
37 3686 564
38 2238 950
39 1308 4607
40 479 3705
41 947 4719
42 2961 3138
43 2705 1876
44 4827 2368
45 3011 4656
46 4244 2865
47 2413 3325
48 3799 19
49 4304 3266
50 5220 2186
51 1702 5205
52 4173 4876
53 2991 1409
54 3629 4914
55 936 1124
56 3255 973
57 3132 2746
58 2762 4471
59 1258 2002
60 3320 246
61 3966 43
62 2653 2213
63 2359 3539
64 121 150
65 3889 1269
66 1872 4048
67 1918 1293
68 608 3319
69 4598 3201
70 3008 272
71 1867 1160
72 3669 5125
73 3834 2209
74 26 3720
75 4399 2905
76 3704 2411
77 3943 2769
78 353 1256
79 3532 2300
80 1624 1394
81 349 2484
82 4774 4764
83 2943 4030
84 3247 1551
85 1779 2119
86 4064 386
87 1208 400
88 227 3301
89 251 3469
90 720 167
91 154 4622
92 1299 4422
93 1822 610
94 4794 3826
95 2056 1177
96 784 1441
97 1562 163
98 4946 1476
99 3553 3525
100 653 618
101 3365 740
102 3792 4779
103 5113 3096
104 2007 4318
105 1373 2538
106 1796 3031
107 4145 97
108 4586 3814
109 4498 2521
110 1643 2816
111 471 1885
112 646 1105
113 4290 623
114 2948 3593
115 3147 3674
116 2094 3235
117 982 1063
118 2060 4930
119 48 1759
120 5145 4754
121 1302 947
122 755 2476
123 1873 405
124 416 2693
125 213 4423
126 1196 3380
127 5140 497
128 305 2296
129 4322 4384
130 4537 591
131 1179 2728
132 1003 3654
133 364 169
134 4505 3137
135 3854 1241
136 1255 1415
137 5055 529
138 2616 53
139 4990 539
140 2441 2814
141 881 1659
142 86 1183
143 5069 4548
144 1005 1932
145 1117 377
146 4128 4651
147 2067 535
148 503 2142
149 4824 2982
150 1078 1195
151 3675 5095
152 4983 320
153 2763 1968
154 2507 2912
155 3444 1734
156 4705 4709
157 2087 314
158 2464 4154
159 2648 1719
160 919 4695
161 3029 163
162 1333 5123
163 1292 2616
164 4418 2393
165 466 3409
166 2587 2724
167 2938 2237
168 1801 3368
169 1568 151
170 5096 3488
171 4914 3927
172 4277 3914
173 1334 103
174 2590 4059
175 894 3042
176 2690 3607
177 4096 3713
178 85 5073
179 178 1303
180 2184 4550
181 4613 2326
182 956 1852
183 477 2039
184 1655 1369
185 392 4478
186 244 2709
187 2046 3733
188 944 2285
189 3000 167
190 2817 4932
191 4895 2016
192 3566 3227
193 3480 3756
194 4291 1843
195 673 1839
196 3370 4637
197 275 3235
198 850 1199
199 1842 683
200 3307 1318
201 2404 5218
202 2134 4775
203 3194 1689
204 5063 3350
205 2939 2270
206 4024 1311
207 2682 5054
208 620 795
209 2563 3759
210 1299 2719
211 3901 53
212 259 2674
213 4574 3837
214 3708 3761
215 446 4372
216 120 2891
217 2556 4827
218 2599 51
219 803 3127
220 3609 5069
221 3004 931
222 3867 2
223 2917 3931
224 1491 2195
225 306 3719
226 2210 4920
227 4941 340
228 2944 354
229 1767 4463
230 4279 719
231 1641 896
232 1819 767
233 4692 3164
234 3010 2175
235 705 3962
236 1366 406
237 1175 1410
238 2303 2088
239 2994 1888
240 3775 770
241 4560 2484
242 2439 1393
243 1822 577
244 2784 2791
245 2110 4863
246 1629 1611
247 2410 2275
248 843 3492
249 5012 962
250 943 1388
251 1239 1135
252 922 3429
253 4324 277
254 5055 3809
255 1810 3188
256 5196 1406
257 751 3545
258 274 2572
259 2760 3436
260 2279 1114
261 1547 2193
262 24 4162
263 4135 5018
264 3668 1849
265 1939 129
266 618 5111
267 4267 725
268 918 3206
269 5011 3389
270 3611 29
271 3229 2680
272 4751 2543
273 1749 1130
274 4992 4176
275 363 3620
276 5201 2335
277 2017 2026
278 504 1253
279 2150 3761
280 4134 3383
281 4238 3443
282 136 4906
283 1259 273
284 693 1794
285 3239 4145
286 1323 200
287 727 1455
288 2135 1395
289 4667 2229
