2850 2850
1 1296 1894
2 2775 1822
3 1184 1060
4 117 2716
5 1787 435
6 2460 963
7 1226 998
8 14 1486
9 332 2658
10 954 2452
11 2702 2327
12 543 841
13 1498 2144
14 1299 1572
15 2319 408
16 759 1233
17 1370 2816
18 2463 2062
19 1066 1080
20 2305 1447
21 763 2042
22 49 1232
23 2044 139
24 1179 2142
25 1877 693
26 348 442
27 1666 1096
28 2765 585
29 2636 193
30 771 1215
31 1378 1493
32 1775 2342
33 1540 2168
34 651 2584
35 1375 1709
36 1217 1438
37 202 2341
38 2742 1119
39 1975 900
40 1990 1651
41 2116 2657
42 2264 2143
43 1238 1208
44 1513 2027
45 2041 500
46 2296 2307
47 1700 1852
48 65 2116
49 93 507
50 1049 465
51 544 203
52 502 2845
53 716 1973
54 1177 1263
55 185 2584
56 1389 2830
57 806 1773
58 1027 3
59 2396 761
60 662 303
61 2526 1368
62 2111 130
63 30 928
64 1227 489
65 1123 819
66 1429 2009
67 679 2660
68 2840 1489
69 1649 1145
70 39 108
71 963 504
72 231 1311
73 2122 822
74 723 2786
75 2702 2470
76 311 1916
77 2789 679
78 497 583
79 2500 1321
80 1386 209
81 1756 12
82 777 1358
83 484 1255
84 24 288
85 1035 1114
86 2339 1057
87 2331 265
88 1295 2675
89 395 789
90 2353 1408
91 1973 2214
92 2458 487
93 1646 1608
94 378 278
95 426 238
96 1414 2542
97 657 267
98 705 435
99 918 1284
100 1435 678
101 1326 1299
102 917 1034
103 1717 660
104 723 2457
105 73 804
106 2440 266
107 895 474
108 2478 2416
109 2320 2681
110 1592 747
111 212 2328
112 2689 168
113 2344 1959
114 2601 439
115 930 2681
116 1257 2627
117 2245 2155
118 1192 507
119 1668 792
120 838 449
121 1458 1048
122 1540 169
123 2406 877
124 506 2671
125 1050 1987
126 2324 1366
127 563 1160
128 2791 2817
129 53 781
130 503 346
131 1767 2812
132 1297 1785
133 2249 2285
134 1259 582
135 1318 85
136 187 2083
137 2124 2700
138 1 1163
139 1749 1670
140 22 1866
141 2764 101
142 1981 731
143 1024 1999
144 2655 1665
145 2841 574
146 2488 2687
147 2647 2224
148 1008 2316
149 1320 2775
150 1811 1641
151 2067 2538
152 648 1352
153 2644 2289
154 786 2525
155 2136 1424
156 705 2001
157 1108 1442
158 1154 2400
159 1991 462
160 847 2074
161 2786 498
162 717 2082
163 792 345
164 1738 1202
165 2454 1438
166 498 436
167 1874 1060
168 1758 2181
169 2297 1624
170 949 1363
171 1917 1853
172 1322 2173
173 1268 1501
174 1641 615
175 1862 2430
176 2114 820
177 2084 753
178 2823 963
179 2814 2609
180 2497 2508
181 218 1395
182 1852 1518
183 2412 1712
184 668 2748
185 483 700
186 1588 1151
187 1725 710
188 1121 12
189 1444 2478
190 755 1685
191 1291 1300
192 309 330
193 1634 2551
194 522 996
195 1937 522
196 2773 292
197 704 2507
198 216 133
199 1913 2300
200 738 1178
201 1034 524
202 2151 1747
203 1615 354
204 1248 1662
205 1392 478
206 1267 2614
207 1783 2165
208 1167 1574
209 2473 2423
210 990 245
211 762 147
212 2546 1370
213 1600 2825
214 1109 746
215 875 954
216 108 1275
217 2190 1707
218 443 839
219 1047 572
220 1940 385
221 2424 1181
222 1463 2493
223 1430 1875
224 932 2612
225 73 793
226 1214 1708
227 2755 724
228 862 2550
229 719 2826
230 1279 1356
231 2084 390
232 263 2497
233 2341 200
234 1166 1049
235 1779 71
236 1062 2239
237 1717 1311
238 822 1093
239 1994 1869
240 2060 46
241 1428 1943
242 2225 1932
243 820 1830
244 109 608
245 1723 1191
246 1521 639
247 2042 770
248 330 2848
249 1430 81
250 1683 2830
251 679 700
252 2661 400
253 838 1475
254 1466 1698
255 406 2492
256 338 400
257 850 1211
258 1983 991
259 1517 1903
260 303 802
261 2696 446
262 988 2209
263 927 1161
264 1336 282
265 2388 2183
266 1983 152
267 2627 1782
268 1308 826
269 88 446
270 2432 1130
271 1551 1517
272 627 1609
273 2769 2076
274 2495 2464
275 871 1134
276 540 1240
277 1843 2736
278 30 1806
279 2649 937
280 546 2685
281 1149 2679
282 1821 1932
283 1912 82
284 619 2307
285 1307 879
286 2533 2574
287 1201 1337
288 2552 1558
289 1754 506
290 1276 628
291 30 10
292 394 2827
293 1803 1249
294 208 108
295 538 2629
296 1392 2226
297 901 1586
298 741 639
299 2241 1253
300 1840 733
301 784 2177
302 361 1359
303 230 1787
304 1965 2367
305 1062 2030
306 2753 391
307 976 770
308 1363 718
309 1055 1599
310 9 1306
311 1598 528
312 682 2421
313 2131 2825
314 919 819
315 2458 2691
316 2430 523
317 2051 480
318 1418 573
319 382 162
320 913 417
321 1249 1814
322 1132 227
323 2263 263
324 2579 1435
325 1074 1869
326 1953 290
327 2281 2077
328 1419 1053
329 2601 2775
330 11 542
331 841 681
332 354 315
333 1668 86
334 2421 2577
335 1371 2628
336 489 2008
337 1561 301
338 1815 690
339 1881 2762
340 2247 1479
341 2031 2590
342 1234 1166
343 2744 765
344 2816 1555
345 205 1691
346 2595 1
347 773 382
348 2594 161
349 574 2050
350 1309 403
351 929 2840
352 863 572
353 1393 1838
354 2847 154
355 1491 46
356 1904 138
357 2825 1058
358 2793 156
359 2548 369
360 299 1607
361 1512 2283
362 199 27
363 2210 1545
364 973 1463
365 1303 2736
366 1473 581
367 1896 1881
368 1281 905
369 1683 1798
370 635 1924
371 2202 1287
372 2147 960
373 1031 1267
374 1379 1280
375 2123 708
376 1175 289
377 1853 2584
378 2644 2134
379 270 1395
380 596 1337
381 797 2395
382 1826 1771
383 842 2572
384 1456 2053
385 665 862
386 1330 17
387 249 296
388 2650 297
389 1522 2564
390 1475 674
391 1301 1908
392 439 896
393 938 1639
394 2445 1381
395 2298 327
396 1391 2517
397 1834 872
398 1046 1867
399 865 926
400 189 162
401 2398 733
402 880 1937
403 1268 1190
404 717 179
405 2146 2455
406 236 2258
407 769 148
408 2103 973
409 1474 961
410 1847 2044
411 2240 1882
412 903 2033
413 1641 466
414 1871 847
415 239 1812
416 1017 1324
417 1108 2722
418 2158 1601
419 1779 2678
420 1279 2573
421 2333 887
422 282 664
423 2051 438
424 705 896
425 2022 225
426 1470 515
427 2026 2790
428 33 2534
429 405 1638
430 2536 2219
431 2333 441
432 2296 1600
433 1124 599
434 2085 2143
435 1975 2361
436 2613 857
437 1635 264
438 2593 1158
439 405 1007
440 1246 2392
441 2713 1560
442 1684 970
443 141 102
444 1581 2366
